# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.398632586453e+10       3.864442209534e-18       3.314321111247e-05       4.219967269908e+14       1.416981966553e+04       1.013119514143e-06       1.981837152980e+14       1.913524177847e-05       1.052915798882e+29       6.813714558087e+21       3.656281704190e+22       3.462620761484e-08       7.278961432621e+28       1.780812375910e+29       1.780812375910e+29       5.936039807147e+28      -7.164109842676e+33       1.013287992928e-04       1.066687110897e-01 
       1.397505847677e+10       3.870676132620e-18       3.316993388580e-05       4.213170795583e+14       1.416981966551e+04       1.013936341522e-06       1.980240584450e+14       1.915066956173e-05       1.049526979716e+29       6.797260429992e+21       3.647452316490e+22       3.462620761484e-08       7.255534028416e+28       1.775080815275e+29       1.775080815275e+29       5.916934608525e+28      -7.135299256645e+33       1.013375102230e-04       1.066595421757e-01 
       1.396380016603e+10       3.876920111955e-18       3.319667666801e-05       4.206385267329e+14       1.416981966548e+04       1.014753827468e-06       1.978645302116e+14       1.916610978363e-05       1.046149067495e+29       6.780846036220e+21       3.638644250475e+22       3.462620761484e-08       7.232182025527e+28       1.769367701721e+29       1.769367701721e+29       5.897890900159e+28      -7.106604532863e+33       1.013462211532e-04       1.066503748382e-01 
       1.395255092497e+10       3.883174163760e-18       3.322344127810e-05       4.199610667518e+14       1.416981966545e+04       1.015571972511e-06       1.977051304941e+14       1.918156245420e-05       1.042782027116e+29       6.764471280817e+21       3.629857454656e+22       3.462620761484e-08       7.208905181273e+28       1.763672975873e+29       1.763672975873e+29       5.878908484143e+28      -7.078025205387e+33       1.013549320835e-04       1.066412090767e-01 
       1.394131074632e+10       3.889438304282e-18       3.325022771605e-05       4.192846978549e+14       1.416981966543e+04       1.016390777184e-06       1.975458591891e+14       1.919702758348e-05       1.039425823587e+29       6.748136068063e+21       3.621091877669e+22       3.462620761484e-08       7.185703253756e+28       1.757996578553e+29       1.757996578553e+29       5.859987163208e+28      -7.049560810149e+33       1.013636430138e-04       1.066320448907e-01 
       1.393007962275e+10       3.895712549797e-18       3.327703598188e-05       4.186094182849e+14       1.416981966540e+04       1.017210242018e-06       1.973867161932e+14       1.921250518152e-05       1.036080422030e+29       6.731840302469e+21       3.612347468274e+22       3.462620761484e-08       7.162576001856e+28       1.752338450769e+29       1.752338450769e+29       5.841126740718e+28      -7.021210884946e+33       1.013723539441e-04       1.066228822800e-01 
       1.391885754697e+10       3.901996916605e-18       3.330386425660e-05       4.179352262875e+14       1.416981966537e+04       1.018030367545e-06       1.972277014028e+14       1.922799525836e-05       1.032745787678e+29       6.715583888774e+21       3.603624175353e+22       3.462620761484e-08       7.139523185229e+28       1.746698533720e+29       1.746698533720e+29       5.822327020671e+28      -6.992974969437e+33       1.013810648744e-04       1.066137212440e-01 
       1.390764451171e+10       3.908291421045e-18       3.333071617817e-05       4.172621201109e+14       1.416981966535e+04       1.018851154299e-06       1.970688147148e+14       1.924349782408e-05       1.029421885878e+29       6.699366731951e+21       3.594921947914e+22       3.462620761484e-08       7.116544564303e+28       1.741076768794e+29       1.741076768794e+29       5.803587807695e+28      -6.964852605129e+33       1.013897758048e-04       1.066045617824e-01 
       1.389644050967e+10       3.914596079469e-18       3.335758992762e-05       4.165900980065e+14       1.416981966532e+04       1.019672602811e-06       1.969100560260e+14       1.925901288873e-05       1.026108682087e+29       6.683188737198e+21       3.586240735087e+22       3.462620761484e-08       7.093639900280e+28       1.735473097571e+29       1.735473097571e+29       5.784908907049e+28      -6.936843335373e+33       1.013984867352e-04       1.065954038948e-01 
       1.388524553357e+10       3.920910908249e-18       3.338448368595e-05       4.159191582283e+14       1.416981966529e+04       1.020494713616e-06       1.967514252332e+14       1.927454046240e-05       1.022806141872e+29       6.667049809947e+21       3.577580486124e+22       3.462620761484e-08       7.070808955129e+28       1.729887461813e+29       1.729887461813e+29       5.766290124615e+28      -6.908946705359e+33       1.014071976656e-04       1.065862475808e-01 
       1.387405957616e+10       3.927235923792e-18       3.341139927215e-05       4.152492990331e+14       1.416981966527e+04       1.021317487248e-06       1.965929222335e+14       1.929008055517e-05       1.019514230913e+29       6.650949855854e+21       3.568941150401e+22       3.462620761484e-08       7.048051491584e+28       1.724319803475e+29       1.724319803475e+29       5.747731266904e+28      -6.881162262104e+33       1.014159085960e-04       1.065770928399e-01 
       1.386288263015e+10       3.933571142531e-18       3.343833850522e-05       4.145805186807e+14       1.416981966524e+04       1.022140924241e-06       1.964345469237e+14       1.930563317713e-05       1.016232915000e+29       6.634888780805e+21       3.560322677415e+22       3.462620761484e-08       7.025367273144e+28       1.718770064695e+29       1.718770064695e+29       5.729232141047e+28      -6.853489554447e+33       1.014246195265e-04       1.065679396717e-01 
       1.385171468829e+10       3.939916580924e-18       3.346529774717e-05       4.139128154334e+14       1.416981966521e+04       1.022965025129e-06       1.962762992012e+14       1.932119833839e-05       1.012962160032e+29       6.618866490912e+21       3.551725016786e+22       3.462620761484e-08       7.002756064070e+28       1.713238187800e+29       1.713238187800e+29       5.710792554796e+28      -6.825928133041e+33       1.014333304570e-04       1.065587880760e-01 
       1.384055574333e+10       3.946272255459e-18       3.349227881699e-05       4.132461875566e+14       1.416981966519e+04       1.023789790449e-06       1.961181789631e+14       1.933677604906e-05       1.009701932019e+29       6.602882892515e+21       3.543148118255e+22       3.462620761484e-08       6.980217629380e+28       1.707724115301e+29       1.707724115301e+29       5.692412316524e+28      -6.798477550347e+33       1.014420413875e-04       1.065496380521e-01 
       1.382940578802e+10       3.952638182646e-18       3.351928171469e-05       4.125806333183e+14       1.416981966516e+04       1.024615220736e-06       1.959601861067e+14       1.935236631925e-05       1.006452197080e+29       6.586937892180e+21       3.534591931684e+22       3.462620761484e-08       6.957751734849e+28       1.702227789893e+29       1.702227789893e+29       5.674091235216e+28      -6.771137360624e+33       1.014507523180e-04       1.065404895998e-01 
       1.381826481511e+10       3.959014379025e-18       3.354630644026e-05       4.119161509894e+14       1.416981966513e+04       1.025441316525e-06       1.958023205294e+14       1.936796915909e-05       1.003212921443e+29       6.571031396699e+21       3.526056407058e+22       3.462620761484e-08       6.935358147005e+28       1.696749154459e+29       1.696749154459e+29       5.655829120477e+28      -6.743907119927e+33       1.014594632486e-04       1.065313427187e-01 
       1.380713281738e+10       3.965400861160e-18       3.357335299370e-05       4.112527388435e+14       1.416981966510e+04       1.026268078355e-06       1.956445821286e+14       1.938358457872e-05       9.999840714436e+28       6.555163313086e+21       3.517541494480e+22       3.462620761484e-08       6.913036633130e+28       1.691288152062e+29       1.691288152062e+29       5.637625782522e+28      -6.716786386093e+33       1.014681741791e-04       1.065221974082e-01 
       1.379600978758e+10       3.971797645646e-18       3.360042137501e-05       4.105903951569e+14       1.416981966508e+04       1.027095506760e-06       1.954869708019e+14       1.939921258827e-05       9.967656135280e+28       6.539333548584e+21       3.509047144176e+22       3.462620761484e-08       6.890786961252e+28       1.685844725951e+29       1.685844725951e+29       5.619481032177e+28      -6.689774718738e+33       1.014768851097e-04       1.065130536681e-01 
       1.378489571851e+10       3.978204749099e-18       3.362751340319e-05       4.099291182090e+14       1.416981966505e+04       1.027923602280e-06       1.953294864469e+14       1.941485319790e-05       9.935575142488e+28       6.523542010658e+21       3.500573306490e+22       3.462620761484e-08       6.868608900147e+28       1.680418819556e+29       1.680418819556e+29       5.601394680878e+28      -6.662871679251e+33       1.014855960404e-04       1.065039114980e-01 
       1.377379060293e+10       3.984622188167e-18       3.365462544025e-05       4.092689062817e+14       1.416981966502e+04       1.028752365452e-06       1.951721289614e+14       1.943050641776e-05       9.903597402665e+28       6.507788606995e+21       3.492119931888e+22       3.462620761484e-08       6.846502219336e+28       1.675010376490e+29       1.675010376490e+29       5.583366540667e+28      -6.636076830781e+33       1.014943069710e-04       1.064947708973e-01 
       1.376269443363e+10       3.991049979521e-18       3.368175930518e-05       4.086097576596e+14       1.416981966500e+04       1.029581796813e-06       1.950148982431e+14       1.944617225803e-05       9.871722583491e+28       6.492073245507e+21       3.483686970954e+22       3.462620761484e-08       6.824466689080e+28       1.669619340547e+29       1.669619340547e+29       5.565396424190e+28      -6.609389738237e+33       1.015030179017e-04       1.064856318657e-01 
       1.375160720341e+10       3.997488139861e-18       3.370891499799e-05       4.079516706304e+14       1.416981966497e+04       1.030411896904e-06       1.948577941900e+14       1.946185072887e-05       9.839950353716e+28       6.476395834328e+21       3.475274374393e+22       3.462620761484e-08       6.802502080380e+28       1.664245655701e+29       1.664245655701e+29       5.547484144699e+28      -6.582809968277e+33       1.015117288324e-04       1.064764944029e-01 
       1.374052890506e+10       4.003936685913e-18       3.373609251867e-05       4.072946434841e+14       1.416981966494e+04       1.031242666262e-06       1.947008166998e+14       1.947754184048e-05       9.808280383154e+28       6.460756281813e+21       3.466882093026e+22       3.462620761484e-08       6.780608164975e+28       1.658889266109e+29       1.658889266109e+29       5.529629516043e+28      -6.556337089302e+33       1.015204397631e-04       1.064673585084e-01 
       1.372945953140e+10       4.010395634430e-18       3.376329186722e-05       4.066386745140e+14       1.416981966491e+04       1.032074105428e-06       1.945439656708e+14       1.949324560304e-05       9.776712342683e+28       6.445154496540e+21       3.458510077797e+22       3.462620761484e-08       6.758784715338e+28       1.653550116105e+29       1.653550116105e+29       5.511832352674e+28      -6.529970671446e+33       1.015291506938e-04       1.064582241818e-01 
       1.371839907522e+10       4.016865002206e-18       3.379051304364e-05       4.059837620156e+14       1.416981966489e+04       1.032906214942e-06       1.943872410011e+14       1.950896202675e-05       9.745245904240e+28       6.429590387305e+21       3.450158279765e+22       3.462620761484e-08       6.737031504673e+28       1.648228150203e+29       1.648228150203e+29       5.494092469638e+28      -6.503710286576e+33       1.015378616246e-04       1.064490914226e-01 
       1.370734752936e+10       4.023344806047e-18       3.381775786693e-05       4.053299042875e+14       1.416981966486e+04       1.033738995344e-06       1.942306425887e+14       1.952469112183e-05       9.713880740818e+28       6.414063863126e+21       3.441826650108e+22       3.462620761484e-08       6.715348306917e+28       1.642923313097e+29       1.642923313097e+29       5.476409682579e+28      -6.477555508278e+33       1.015465725554e-04       1.064399602306e-01 
       1.369630488662e+10       4.029835062780e-18       3.384502269910e-05       4.046770996309e+14       1.416981966483e+04       1.034572447175e-06       1.940741703321e+14       1.954043289848e-05       9.682616526463e+28       6.398574833242e+21       3.433515140124e+22       3.462620761484e-08       6.693734896733e+28       1.637635549657e+29       1.637635549657e+29       5.458783807732e+28      -6.451505911854e+33       1.015552834862e-04       1.064308306053e-01 
       1.368527113983e+10       4.036335789267e-18       3.387231117813e-05       4.040253463498e+14       1.416981966481e+04       1.035406570976e-06       1.939178241296e+14       1.955618736694e-05       9.651452936269e+28       6.383123207108e+21       3.425223701225e+22       3.462620761484e-08       6.672191049507e+28       1.632364804931e+29       1.632364804931e+29       5.441214661925e+28      -6.425561074311e+33       1.015639944170e-04       1.064217025463e-01 
       1.367424628184e+10       4.042847002398e-18       3.389961966604e-05       4.033746427510e+14       1.416981966478e+04       1.036241367289e-06       1.937616038796e+14       1.957195453743e-05       9.620389646375e+28       6.367708894401e+21       3.416952284943e+22       3.462620761484e-08       6.650716541351e+28       1.627111024145e+29       1.627111024145e+29       5.423702062576e+28      -6.399720574362e+33       1.015727053479e-04       1.064125760531e-01 
       1.366323030547e+10       4.049368719090e-18       3.392695180082e-05       4.027249871438e+14       1.416981966475e+04       1.037076836657e-06       1.936055094807e+14       1.958773442019e-05       9.589426333966e+28       6.352331805014e+21       3.408700842927e+22       3.462620761484e-08       6.629311149097e+28       1.621874152700e+29       1.621874152700e+29       5.406245827688e+28      -6.373983992411e+33       1.015814162788e-04       1.064034511255e-01 
       1.365222320358e+10       4.055900956285e-18       3.395430576347e-05       4.020763778404e+14       1.416981966472e+04       1.037912979622e-06       1.934495408314e+14       1.960352702548e-05       9.558562677262e+28       6.336991849057e+21       3.400469326941e+22       3.462620761484e-08       6.607974650295e+28       1.616654136172e+29       1.616654136172e+29       5.388845775852e+28      -6.348350910549e+33       1.015901272097e-04       1.063943277629e-01 
       1.364122496901e+10       4.062443730955e-18       3.398168155400e-05       4.014288131557e+14       1.416981966470e+04       1.038749796726e-06       1.932936978306e+14       1.961933236356e-05       9.527798355520e+28       6.321688936859e+21       3.392257688868e+22       3.462620761484e-08       6.586706823210e+28       1.611450920316e+29       1.611450920316e+29       5.371501726243e+28      -6.322820912550e+33       1.015988381406e-04       1.063852059650e-01 
       1.363023559462e+10       4.068997060098e-18       3.400907917239e-05       4.007822914072e+14       1.416981966467e+04       1.039587288515e-06       1.931379803769e+14       1.963515044468e-05       9.497133049030e+28       6.306422978966e+21       3.384065880704e+22       3.462620761484e-08       6.565507446821e+28       1.606264451056e+29       1.606264451056e+29       5.354213498617e+28      -6.297393583860e+33       1.016075490715e-04       1.063760857314e-01 
       1.361925507328e+10       4.075560960740e-18       3.403649861866e-05       4.001368109153e+14       1.416981966464e+04       1.040425455531e-06       1.929823883693e+14       1.965098127912e-05       9.466566439111e+28       6.291193886136e+21       3.375893854563e+22       3.462620761484e-08       6.544376300820e+28       1.601094674494e+29       1.601094674494e+29       5.336980913310e+28      -6.272068511592e+33       1.016162600025e-04       1.063669670617e-01 
       1.360828339784e+10       4.082135449934e-18       3.406393989280e-05       3.994923700029e+14       1.416981966461e+04       1.041264298318e-06       1.928269217066e+14       1.966682487717e-05       9.436098208107e+28       6.276001569348e+21       3.367741562675e+22       3.462620761484e-08       6.523313165607e+28       1.595941536906e+29       1.595941536906e+29       5.319803791238e+28      -6.246845284521e+33       1.016249709335e-04       1.063578499554e-01 
       1.359732056119e+10       4.088720544760e-18       3.409140481381e-05       3.988489669958e+14       1.416981966459e+04       1.042103817423e-06       1.926715802878e+14       1.968268124912e-05       9.405728039383e+28       6.260845939791e+21       3.359608957385e+22       3.462620761484e-08       6.502317822287e+28       1.590804984736e+29       1.590804984736e+29       5.302681953890e+28      -6.221723493075e+33       1.016336818645e-04       1.063487344122e-01 
       1.358636655621e+10       4.095316262327e-18       3.411888974370e-05       3.982066002224e+14       1.416981966456e+04       1.042944013390e-06       1.925163640122e+14       1.969855040525e-05       9.375455617327e+28       6.245726908872e+21       3.351495991151e+22       3.462620761484e-08       6.481390052673e+28       1.585684964607e+29       1.585684964607e+29       5.285615223333e+28      -6.196702729328e+33       1.016423927956e-04       1.063396204317e-01 
       1.357542137577e+10       4.101922619770e-18       3.414639832044e-05       3.975652680137e+14       1.416981966453e+04       1.043784886764e-06       1.923612727789e+14       1.971443235589e-05       9.345280627339e+28       6.230644388210e+21       3.343402616549e+22       3.462620761484e-08       6.460529639278e+28       1.580581423308e+29       1.580581423308e+29       5.268603422206e+28      -6.171782586996e+33       1.016511037267e-04       1.063305080135e-01 
       1.356448501277e+10       4.108539634253e-18       3.417392872507e-05       3.969249687036e+14       1.416981966450e+04       1.044626438093e-06       1.922063064871e+14       1.973032711135e-05       9.315202755833e+28       6.215598289639e+21       3.335328786268e+22       3.462620761484e-08       6.439736365315e+28       1.575494307804e+29       1.575494307804e+29       5.251646373716e+28      -6.146962661429e+33       1.016598146578e-04       1.063213971571e-01 
       1.355355746012e+10       4.115167322966e-18       3.420148277655e-05       3.962857006285e+14       1.416981966448e+04       1.045468667922e-06       1.920514650361e+14       1.974623468195e-05       9.285221690233e+28       6.200588525204e+21       3.327274453111e+22       3.462620761484e-08       6.419010014694e+28       1.570423565226e+29       1.570423565226e+29       5.234743901642e+28      -6.122242549603e+33       1.016685255889e-04       1.063122878622e-01 
       1.354263871070e+10       4.121805703129e-18       3.422905683692e-05       3.956474621275e+14       1.416981966445e+04       1.046311576799e-06       1.918967483255e+14       1.976215507802e-05       9.255337118968e+28       6.185615007163e+21       3.319239569995e+22       3.462620761484e-08       6.398350372024e+28       1.565369142879e+29       1.565369142879e+29       5.217895830331e+28      -6.097621850114e+33       1.016772365200e-04       1.063031801284e-01 
       1.353172875742e+10       4.128454791999e-18       3.425665454415e-05       3.950102515425e+14       1.416981966442e+04       1.047155165270e-06       1.917421562547e+14       1.977808830990e-05       9.225548731470e+28       6.170677647988e+21       3.311224089952e+22       3.462620761484e-08       6.377757222603e+28       1.560330988236e+29       1.560330988236e+29       5.201101984691e+28      -6.073100163176e+33       1.016859474512e-04       1.062940739552e-01 
       1.352082759321e+10       4.135114606852e-18       3.428427407925e-05       3.943740672179e+14       1.416981966439e+04       1.047999433885e-06       1.915876887233e+14       1.979403438795e-05       9.195856218170e+28       6.155776360359e+21       3.303227966125e+22       3.462620761484e-08       6.357230352423e+28       1.555309048940e+29       1.555309048940e+29       5.184362190198e+28      -6.048677090607e+33       1.016946583824e-04       1.062849693423e-01 
       1.350993521098e+10       4.141785164982e-18       3.431191544223e-05       3.937389075009e+14       1.416981966437e+04       1.048844383191e-06       1.914333456310e+14       1.980999332252e-05       9.166259270497e+28       6.140911057168e+21       3.295251151772e+22       3.462620761484e-08       6.336769548163e+28       1.550303272800e+29       1.550303272800e+29       5.167676272887e+28      -6.024352235829e+33       1.017033693136e-04       1.062758662893e-01 
       1.349905160366e+10       4.148466483720e-18       3.433957863308e-05       3.931047707414e+14       1.416981966434e+04       1.049690013738e-06       1.912791268776e+14       1.982596512398e-05       9.136757580872e+28       6.126081651520e+21       3.287293600264e+22       3.462620761484e-08       6.316374597189e+28       1.545313607796e+29       1.545313607796e+29       5.151044059354e+28      -6.000125203855e+33       1.017120802449e-04       1.062667647957e-01 
       1.348817676417e+10       4.155158580424e-18       3.436726547079e-05       3.924716552917e+14       1.416981966431e+04       1.050536326074e-06       1.911250323628e+14       1.984194980269e-05       9.107350842706e+28       6.111288056726e+21       3.279355265084e+22       3.462620761484e-08       6.296045287552e+28       1.540340002074e+29       1.540340002074e+29       5.134465376753e+28      -5.975995601292e+33       1.017207911761e-04       1.062576648612e-01 
       1.347731068545e+10       4.161861472480e-18       3.439497413638e-05       3.918395595071e+14       1.416981966428e+04       1.051383320749e-06       1.909710619866e+14       1.985794736904e-05       9.078038750397e+28       6.096530186308e+21       3.271436099827e+22       3.462620761484e-08       6.275781407985e+28       1.535382403947e+29       1.535382403947e+29       5.117940052794e+28      -5.951963036324e+33       1.017295021074e-04       1.062485664853e-01 
       1.346645336045e+10       4.168575177303e-18       3.442270462983e-05       3.912084817453e+14       1.416981966426e+04       1.052230998313e-06       1.908172156489e+14       1.987395783343e-05       9.048820999326e+28       6.081807953998e+21       3.263536058200e+22       3.462620761484e-08       6.255582747900e+28       1.530440761894e+29       1.530440761894e+29       5.101467915742e+28      -5.928027118713e+33       1.017382130387e-04       1.062394696678e-01 
       1.345560478212e+10       4.175299712335e-18       3.445045877015e-05       3.905784203667e+14       1.416981966423e+04       1.053079359317e-06       1.906634932499e+14       1.988998120625e-05       9.019697285855e+28       6.067121273734e+21       3.255655094023e+22       3.462620761484e-08       6.235449097388e+28       1.525515024561e+29       1.525515024561e+29       5.085048794415e+28      -5.904187459790e+33       1.017469239701e-04       1.062303744080e-01 
       1.344476494340e+10       4.182035095046e-18       3.447823473834e-05       3.899493737343e+14       1.416981966420e+04       1.053928404312e-06       1.905098946897e+14       1.990601749791e-05       8.990667307324e+28       6.052470059663e+21       3.247793161226e+22       3.462620761484e-08       6.215380247216e+28       1.520605140758e+29       1.520605140758e+29       5.068682518180e+28      -5.880443672450e+33       1.017556349014e-04       1.062212807058e-01 
       1.343393383726e+10       4.188781342937e-18       3.450603253441e-05       3.893213402140e+14       1.416981966417e+04       1.054778133849e-06       1.903564198686e+14       1.992206671882e-05       8.961730762044e+28       6.037854226140e+21       3.239950213852e+22       3.462620761484e-08       6.195375988822e+28       1.515711059460e+29       1.515711059460e+29       5.052368916955e+28      -5.856795371143e+33       1.017643458328e-04       1.062121885606e-01 
       1.342311145666e+10       4.195538473532e-18       3.453385215835e-05       3.886943181740e+14       1.416981966414e+04       1.055628548480e-06       1.902030686868e+14       1.993812887941e-05       8.932887349302e+28       6.023273687726e+21       3.232126206054e+22       3.462620761484e-08       6.175436114317e+28       1.510832729807e+29       1.510832729807e+29       5.036107821206e+28      -5.833242171871e+33       1.017730567642e-04       1.062030979721e-01 
       1.341229779458e+10       4.202306504388e-18       3.456169542915e-05       3.880683059852e+14       1.416981966412e+04       1.056479648758e-06       1.900498410448e+14       1.995420399011e-05       8.904136769348e+28       6.008728359189e+21       3.224321092094e+22       3.462620761484e-08       6.155560416481e+28       1.505970101102e+29       1.505970101102e+29       5.019899061943e+28      -5.809783692179e+33       1.017817676957e-04       1.061940089398e-01 
       1.340149284398e+10       4.209085453087e-18       3.458956052782e-05       3.874433020213e+14       1.416981966409e+04       1.057331435236e-06       1.898967368430e+14       1.997029206137e-05       8.875478723400e+28       5.994218155501e+21       3.216534826348e+22       3.462620761484e-08       6.135748688762e+28       1.501123122812e+29       1.501123122812e+29       5.003742470720e+28      -5.786419551150e+33       1.017904786271e-04       1.061849214634e-01 
       1.339069659786e+10       4.215875337242e-18       3.461744927336e-05       3.868193046585e+14       1.416981966406e+04       1.058183908466e-06       1.897437559819e+14       1.998639310362e-05       8.846912913635e+28       5.979742991841e+21       3.208767363299e+22       3.462620761484e-08       6.116000725269e+28       1.496291744565e+29       1.496291744565e+29       4.987637879635e+28      -5.763149369401e+33       1.017991895586e-04       1.061758355425e-01 
       1.337990904919e+10       4.222676174493e-18       3.464535984676e-05       3.861963122755e+14       1.416981966403e+04       1.059037069002e-06       1.895908983623e+14       2.000250712734e-05       8.818439043192e+28       5.965302783592e+21       3.201018657542e+22       3.462620761484e-08       6.096316320779e+28       1.491475916152e+29       1.491475916152e+29       4.971585121324e+28      -5.739972769073e+33       1.018079004901e-04       1.061667511766e-01 
       1.336913019097e+10       4.229487982508e-18       3.467329224804e-05       3.855743232538e+14       1.416981966400e+04       1.059890917399e-06       1.894381638849e+14       2.001863414298e-05       8.790056816162e+28       5.950897446343e+21       3.193288663781e+22       3.462620761484e-08       6.076695270726e+28       1.486675587527e+29       1.486675587527e+29       4.955584028963e+28      -5.716889373826e+33       1.018166114216e-04       1.061576683654e-01 
       1.335836001621e+10       4.236310778983e-18       3.470124647720e-05       3.849533359775e+14       1.416981966398e+04       1.060745454211e-06       1.892855524504e+14       2.003477416102e-05       8.761765937591e+28       5.936526895886e+21       3.185577336828e+22       3.462620761484e-08       6.057137371202e+28       1.481890708802e+29       1.481890708802e+29       4.939634436264e+28      -5.693898808834e+33       1.018253223532e-04       1.061485871085e-01 
       1.334759851790e+10       4.243144581657e-18       3.472922435321e-05       3.843333488332e+14       1.416981966395e+04       1.061600679994e-06       1.891330639596e+14       2.005092719195e-05       8.733566113472e+28       5.922191048214e+21       3.177884631607e+22       3.462620761484e-08       6.037642418957e+28       1.477121230253e+29       1.477121230253e+29       4.923736177476e+28      -5.671000700780e+33       1.018340332848e-04       1.061395074054e-01 
       1.333684568906e+10       4.249989408285e-18       3.475722587609e-05       3.837143602100e+14       1.416981966392e+04       1.062456595301e-06       1.889806983137e+14       2.006709324625e-05       8.705457050746e+28       5.907889819526e+21       3.170210503148e+22       3.462620761484e-08       6.018210211395e+28       1.472367102314e+29       1.472367102314e+29       4.907889087380e+28      -5.648194677845e+33       1.018427442164e-04       1.061304292558e-01 
       1.332610152270e+10       4.256845276642e-18       3.478524922684e-05       3.830963684999e+14       1.416981966389e+04       1.063313200691e-06       1.888284554135e+14       2.008327233443e-05       8.677438457296e+28       5.893623126221e+21       3.162554906592e+22       3.462620761484e-08       5.998840546571e+28       1.467628275578e+29       1.467628275578e+29       4.892093001289e+28      -5.625480369709e+33       1.018514551480e-04       1.061213526593e-01 
       1.331536601184e+10       4.263712204540e-18       3.481329440547e-05       3.824793720973e+14       1.416981966386e+04       1.064170496718e-06       1.886763351603e+14       2.009946446699e-05       8.649510041946e+28       5.879390884903e+21       3.154917797186e+22       3.462620761484e-08       5.979533223192e+28       1.462904700800e+29       1.462904700800e+29       4.876347755046e+28      -5.602857407538e+33       1.018601660797e-04       1.061122776155e-01 
       1.330463914951e+10       4.270590209820e-18       3.484136141196e-05       3.818633693991e+14       1.416981966384e+04       1.065028483940e-06       1.885243374552e+14       2.011566965445e-05       8.621671514458e+28       5.865193012375e+21       3.147299130287e+22       3.462620761484e-08       5.960288040610e+28       1.458196328889e+29       1.458196328889e+29       4.860653185023e+28      -5.580325423984e+33       1.018688770113e-04       1.061032041239e-01 
       1.329392092875e+10       4.277479310350e-18       3.486945388431e-05       3.812483588050e+14       1.416981966381e+04       1.065887162914e-06       1.883724621995e+14       2.013188790734e-05       8.593922585526e+28       5.851029425640e+21       3.139698861358e+22       3.462620761484e-08       5.941104798825e+28       1.453503110915e+29       1.453503110915e+29       4.845009128117e+28      -5.557884053174e+33       1.018775879431e-04       1.060941321842e-01 
       1.328321134259e+10       4.284379524029e-18       3.489756636554e-05       3.806343387172e+14       1.416981966378e+04       1.066746534197e-06       1.882207092945e+14       2.014811923619e-05       8.566262966777e+28       5.836900041905e+21       3.132116945972e+22       3.462620761484e-08       5.921983298480e+28       1.448824998106e+29       1.448824998106e+29       4.829415421752e+28      -5.535532930707e+33       1.018862988748e-04       1.060850617960e-01 
       1.327251038407e+10       4.291290868783e-18       3.492570249364e-05       3.800213075402e+14       1.416981966375e+04       1.067606598349e-06       1.880690786417e+14       2.016436365155e-05       8.538692370765e+28       5.822804778572e+21       3.124553339807e+22       3.462620761484e-08       5.902923340860e+28       1.444161941846e+29       1.444161941846e+29       4.813871903875e+28      -5.513271693649e+33       1.018950098065e-04       1.060759929589e-01 
       1.326181804625e+10       4.298213362570e-18       3.495386226859e-05       3.794092636816e+14       1.416981966372e+04       1.068467355927e-06       1.879175701426e+14       2.018062116396e-05       8.511210510969e+28       5.808743553248e+21       3.117007998649e+22       3.462620761484e-08       5.883924727888e+28       1.439513893674e+29       1.439513893674e+29       4.798378412952e+28      -5.491099980524e+33       1.019037207383e-04       1.060669256725e-01 
       1.325113432218e+10       4.305147023373e-18       3.498204387142e-05       3.787982055510e+14       1.416981966370e+04       1.069328807490e-06       1.877661836988e+14       2.019689178398e-05       8.483817101791e+28       5.794716283734e+21       3.109480878391e+22       3.462620761484e-08       5.864987262126e+28       1.434880805287e+29       1.434880805287e+29       4.782934787972e+28      -5.469017431309e+33       1.019124316701e-04       1.060578599364e-01 
       1.324045920491e+10       4.312091869206e-18       3.501024730213e-05       3.781881315611e+14       1.416981966367e+04       1.070190953599e-06       1.876149192119e+14       2.021317552218e-05       8.456511858552e+28       5.780722888033e+21       3.101971935032e+22       3.462620761484e-08       5.846110746771e+28       1.430262628537e+29       1.430262628537e+29       4.767540868441e+28      -5.447023687431e+33       1.019211426019e-04       1.060487957501e-01 
       1.322979268753e+10       4.319047918112e-18       3.503847437969e-05       3.775790401267e+14       1.416981966364e+04       1.071053794813e-06       1.874637765838e+14       2.022947238914e-05       8.429294497489e+28       5.766763284343e+21       3.094481124677e+22       3.462620761484e-08       5.827294985655e+28       1.425659315430e+29       1.425659315430e+29       4.752196494381e+28      -5.425118391758e+33       1.019298535338e-04       1.060397331134e-01 
       1.321913476309e+10       4.326015188163e-18       3.506672510412e-05       3.769709296654e+14       1.416981966361e+04       1.071917331692e-06       1.873127557162e+14       2.024578239545e-05       8.402164735753e+28       5.752837391064e+21       3.087008403538e+22       3.462620761484e-08       5.808539783238e+28       1.421070818128e+29       1.421070818128e+29       4.736901506330e+28      -5.403301188593e+33       1.019385644657e-04       1.060306720257e-01 
