# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  102       4.176637110150e-10       1.054808490876e-13      -3.637471020786e-12       0.000000000000e+00 
  103       4.225034399210e-10       1.073395757318e-13      -3.729681805822e-12       0.000000000000e+00 
  104       4.273599604465e-10       1.091716369855e-13      -3.821617106997e-12       0.000000000000e+00 
  105       4.322327838837e-10       1.109752137624e-13      -3.913201987042e-12       0.000000000000e+00 
  106       4.371215691139e-10       1.127485371678e-13      -4.004361335524e-12       0.000000000000e+00 
  107       4.420258740707e-10       1.144898408445e-13      -4.095019377534e-12       0.000000000000e+00 
  108       4.469451517141e-10       1.161973620105e-13      -4.185099703441e-12       0.000000000000e+00 
  109       4.518787460057e-10       1.178693424958e-13      -4.274525298640e-12       0.000000000000e+00 
  110       4.568258878828e-10       1.195040297801e-13      -4.363218573307e-12       0.000000000000e+00 
  111       4.617856912335e-10       1.210996780301e-13      -4.451101392146e-12       0.000000000000e+00 
  112       4.667571488707e-10       1.226545491365e-13      -4.538095104143e-12       0.000000000000e+00 
  113       4.717391285075e-10       1.241669137518e-13      -4.624120572316e-12       0.000000000000e+00 
  114       4.767303687313e-10       1.256350523274e-13      -4.709098203465e-12       0.000000000000e+00 
  115       4.817294749784e-10       1.270572561509e-13      -4.792947977925e-12       0.000000000000e+00 
  116       4.867350880190e-10       1.284318773957e-13      -4.875590312770e-12       0.000000000000e+00 
  117       4.917464212564e-10       1.297574839559e-13      -4.956948706892e-12       0.000000000000e+00 
  118       4.967627814982e-10       1.310327254720e-13      -5.036947474876e-12       0.000000000000e+00 
  119       5.017833998183e-10       1.322562874578e-13      -5.115510979044e-12       0.000000000000e+00 
  120       5.068074290571e-10       1.334268927710e-13      -5.192563666569e-12       0.000000000000e+00 
  121       5.118339413210e-10       1.345433030838e-13      -5.268030106596e-12       0.000000000000e+00 
  122       5.168619254830e-10       1.356043203538e-13      -5.341835027366e-12       0.000000000000e+00 
  123       5.218902846818e-10       1.366087882947e-13      -5.413903353333e-12       0.000000000000e+00 
  124       5.269178338224e-10       1.375555938465e-13      -5.484160242286e-12       0.000000000000e+00 
  125       5.319432970755e-10       1.384436686470e-13      -5.552531122468e-12       0.000000000000e+00 
  126       5.369653053777e-10       1.392719905018e-13      -5.618941729694e-12       0.000000000000e+00 
  127       5.419823939316e-10       1.400395848553e-13      -5.683318144478e-12       0.000000000000e+00 
  128       5.469929997050e-10       1.407455262612e-13      -5.745586829145e-12       0.000000000000e+00 
  129       5.519956055532e-10       1.413889793675e-13      -5.805675306532e-12       0.000000000000e+00 
  130       5.569891957678e-10       1.419693238305e-13      -5.863514201390e-12       0.000000000000e+00 
  131       5.619728460103e-10       1.424860459470e-13      -5.919035494120e-12       0.000000000000e+00 
  132       5.669455797328e-10       1.429387021047e-13      -5.972171940568e-12       0.000000000000e+00 
  133       5.719063667277e-10       1.433269205357e-13      -6.022857113738e-12       0.000000000000e+00 
  134       5.768541216762e-10       1.436504030699e-13      -6.071025445507e-12       0.000000000000e+00 
  135       5.817877026981e-10       1.439089268885e-13      -6.116612268330e-12       0.000000000000e+00 
  136       5.867059099003e-10       1.441023462772e-13      -6.159553856954e-12       0.000000000000e+00 
  137       5.916074839260e-10       1.442305943800e-13      -6.199787470132e-12       0.000000000000e+00 
  138       5.964911045041e-10       1.442936849525e-13      -6.237251392328e-12       0.000000000000e+00 
  139       6.013553889978e-10       1.442917141151e-13      -6.271884975433e-12       0.000000000000e+00 
  140       6.061988909541e-10       1.442248621067e-13      -6.303628680473e-12       0.000000000000e+00 
  141       6.110200986527e-10       1.440933950380e-13      -6.332424119323e-12       0.000000000000e+00 
  142       6.158174336549e-10       1.438976666451e-13      -6.358214096415e-12       0.000000000000e+00 
  143       6.205892493533e-10       1.436381200429e-13      -6.380942650452e-12       0.000000000000e+00 
  144       6.253339554693e-10       1.433152992034e-13      -6.400555468387e-12       0.000000000000e+00 
  145       6.300504084455e-10       1.429298809657e-13      -6.417001085312e-12       0.000000000000e+00 
  146       6.347375569624e-10       1.424826495302e-13      -6.430229882706e-12       0.000000000000e+00 
  147       6.393943187238e-10       1.419744888092e-13      -6.440193770245e-12       0.000000000000e+00 
  148       6.440195797306e-10       1.414063842373e-13      -6.446846229657e-12       0.000000000000e+00 
  149       6.486121935529e-10       1.407794245799e-13      -6.450142358570e-12       0.000000000000e+00 
  150       6.531709806035e-10       1.400948037429e-13      -6.450038914362e-12       0.000000000000e+00 
  151       6.576947274107e-10       1.393538225821e-13      -6.446494358014e-12       0.000000000000e+00 
  152       6.621821858911e-10       1.385578907121e-13      -6.439468897960e-12       0.000000000000e+00 
  153       6.666320726224e-10       1.377085283161e-13      -6.428924533936e-12       0.000000000000e+00 
  154       6.710430681168e-10       1.368073679552e-13      -6.414825100829e-12       0.000000000000e+00 
  155       6.754138160937e-10       1.358561563772e-13      -6.397136312535e-12       0.000000000000e+00 
  156       6.797429227522e-10       1.348567563266e-13      -6.375825805800e-12       0.000000000000e+00 
  157       6.840289560449e-10       1.338111483536e-13      -6.350863184077e-12       0.000000000000e+00 
  158       6.882704449500e-10       1.327214326232e-13      -6.322220061376e-12       0.000000000000e+00 
  159       6.924658787448e-10       1.315898307250e-13      -6.289870106110e-12       0.000000000000e+00 
  160       6.966137062782e-10       1.304186874823e-13      -6.253789084952e-12       0.000000000000e+00 
  161       7.007124376090e-10       1.292104172487e-13      -6.213954518253e-12       0.000000000000e+00 
  162       7.047609605462e-10       1.279673336623e-13      -6.170344520005e-12       0.000000000000e+00 
  163       7.087582508419e-10       1.266918082242e-13      -6.122938938624e-12       0.000000000000e+00 
  164       7.127032720898e-10       1.253863259984e-13      -6.071719777876e-12       0.000000000000e+00 
  165       7.165949754691e-10       1.240534871661e-13      -6.016671238945e-12       0.000000000000e+00 
  166       7.204322994884e-10       1.226960085793e-13      -5.957779762493e-12       0.000000000000e+00 
  167       7.242141697299e-10       1.213167253147e-13      -5.895034070726e-12       0.000000000000e+00 
  168       7.279394985925e-10       1.199185922280e-13      -5.828425209453e-12       0.000000000000e+00 
  169       7.316071850367e-10       1.185046855073e-13      -5.757946590158e-12       0.000000000000e+00 
  170       7.352161143277e-10       1.170782042275e-13      -5.683594032053e-12       0.000000000000e+00 
  171       7.387651577798e-10       1.156424719039e-13      -5.605365804150e-12       0.000000000000e+00 
  172       7.422531725000e-10       1.142009380462e-13      -5.523262667319e-12       0.000000000000e+00 
  173       7.456790011320e-10       1.127571797125e-13      -5.437287916354e-12       0.000000000000e+00 
  174       7.490414716003e-10       1.113149030631e-13      -5.347447422038e-12       0.000000000000e+00 
  175       7.523393968537e-10       1.098779449147e-13      -5.253749673201e-12       0.000000000000e+00 
  176       7.555715746095e-10       1.084502742939e-13      -5.156205818790e-12       0.000000000000e+00 
  177       7.587367870971e-10       1.070359939913e-13      -5.054829709927e-12       0.000000000000e+00 
  178       7.618338008025e-10       1.056393421156e-13      -4.949637941976e-12       0.000000000000e+00 
  179       7.648613662114e-10       1.042646936473e-13      -4.840649896606e-12       0.000000000000e+00 
  180       7.678182998046e-10       1.029164031544e-13      -4.727886109448e-12       0.000000000000e+00 
  181       7.707037378654e-10       1.015983157133e-13      -4.611363140123e-12       0.000000000000e+00 
  182       7.735169024015e-10       1.003142200055e-13      -4.491098374266e-12       0.000000000000e+00 
  183       7.762570207545e-10       9.906800462389e-14      -4.367111696932e-12       0.000000000000e+00 
  184       7.789233256458e-10       9.786365904221e-14      -4.239425528486e-12       0.000000000000e+00 
  185       7.815150552240e-10       9.670527458344e-14      -4.108064860504e-12       0.000000000000e+00 
  186       7.840314531118e-10       9.559704538889e-14      -3.973057291667e-12       0.000000000000e+00 
  187       7.864717684525e-10       9.454326938706e-14      -3.834433063657e-12       0.000000000000e+00 
  188       7.888352559570e-10       9.354834926250e-14      -3.692225097054e-12       0.000000000000e+00 
  189       7.911211759508e-10       9.261679342471e-14      -3.546469027233e-12       0.000000000000e+00 
  190       7.933287944206e-10       9.175321697699e-14      -3.397203240258e-12       0.000000000000e+00 
  191       7.954573830613e-10       9.096234268535e-14      -3.244468908780e-12       0.000000000000e+00 
  192       7.975062193228e-10       9.024900194738e-14      -3.088310027931e-12       0.000000000000e+00 
  193       7.994745864569e-10       8.961813576113e-14      -2.928773451225e-12       0.000000000000e+00 
  194       8.013617735641e-10       8.907479569401e-14      -2.765908926449e-12       0.000000000000e+00 
  195       8.031670756405e-10       8.862414485164e-14      -2.599769131562e-12       0.000000000000e+00 
  196       8.048897936244e-10       8.827145884673e-14      -2.430409710591e-12       0.000000000000e+00 
  197       8.065292344437e-10       8.802212676800e-14      -2.257889309526e-12       0.000000000000e+00 
  198       8.080847110620e-10       8.788165214903e-14      -2.082269612217e-12       0.000000000000e+00 
  199       8.095555425261e-10       8.785565393715e-14      -1.903615376272e-12       0.000000000000e+00 
  200       8.109410540126e-10       8.794986746231e-14      -1.721994468949e-12       0.000000000000e+00 
  201       8.122406301819e-10       8.816986557222e-14      -1.537474426437e-12       0.000000000000e+00 
  202       8.134538793898e-10       8.852019782466e-14      -1.350111783145e-12       0.000000000000e+00 
  203       8.145804813102e-10       8.900519160362e-14      -1.159962048529e-12       0.000000000000e+00 
  204       8.156201348843e-10       8.962922656740e-14      -9.670831406591e-13       0.000000000000e+00 
  205       8.165725585260e-10       9.039673479041e-14      -7.715354118411e-13       0.000000000000e+00 
  206       8.174374903255e-10       9.131220090503e-14      -5.733816742377e-13       0.000000000000e+00 
  207       8.182146882543e-10       9.238016224346e-14      -3.726872254890e-13       0.000000000000e+00 
  208       8.189039303690e-10       9.360520897946e-14      -1.695198743341e-13       0.000000000000e+00 
  209       8.195050150164e-10       9.499198427026e-14       3.605003376854e-14       0.000000000000e+00 
  210       8.200177610372e-10       9.654518439836e-14       2.439495910196e-13       0.000000000000e+00 
  211       8.204420079709e-10       9.826955891334e-14       4.541033016581e-13       0.000000000000e+00 
  212       8.207776162599e-10       1.001699107737e-13       6.664330563404e-13       0.000000000000e+00 
  213       8.210244674542e-10       1.022510964887e-13       8.808581065190e-13       0.000000000000e+00 
  214       8.211824644155e-10       1.045180262602e-13       1.097295038822e-12       0.000000000000e+00 
  215       8.212515315216e-10       1.069756641244e-13       1.315657749431e-12       0.000000000000e+00 
  216       8.212316148711e-10       1.096290280937e-13       1.535857418461e-12       0.000000000000e+00 
  217       8.211226824875e-10       1.124831902987e-13       1.757802484341e-12       0.000000000000e+00 
  218       8.209247245238e-10       1.155432771297e-13       1.981398618189e-12       0.000000000000e+00 
  219       8.206377534667e-10       1.188144693789e-13       2.206548698193e-12       0.000000000000e+00 
  220       8.202618043412e-10       1.223020023819e-13       2.433152783992e-12       0.000000000000e+00 
  221       8.197969349149e-10       1.260111661597e-13       2.661108091053e-12       0.000000000000e+00 
  222       8.192432259023e-10       1.299473055605e-13       2.890308965048e-12       0.000000000000e+00 
  223       8.186007811694e-10       1.341158204015e-13       3.120646856237e-12       0.000000000000e+00 
  224       8.178697445814e-10       1.385217866237e-13       3.352016008504e-12       0.000000000000e+00 
  225       8.170503513265e-10       1.431687924023e-13       3.584330985896e-12       0.000000000000e+00 
  226       8.161428802880e-10       1.480600274703e-13       3.817510223489e-12       0.000000000000e+00 
  227       8.151476379402e-10       1.531986546220e-13       4.051470402079e-12       0.000000000000e+00 
  228       8.140649585922e-10       1.585878089527e-13       4.286126436165e-12       0.000000000000e+00 
  229       8.128952046323e-10       1.642305970983e-13       4.521391461942e-12       0.000000000000e+00 
  230       8.116387667716e-10       1.701300964747e-13       4.757176825277e-12       0.000000000000e+00 
  231       8.102960642883e-10       1.762893545170e-13       4.993392069702e-12       0.000000000000e+00 
  232       8.088675452718e-10       1.827113879196e-13       5.229944924394e-12       0.000000000000e+00 
  233       8.073536868665e-10       1.893991818749e-13       5.466741292164e-12       0.000000000000e+00 
  234       8.057549955157e-10       1.963556893134e-13       5.703685237439e-12       0.000000000000e+00 
  235       8.040720072061e-10       2.035838301429e-13       5.940678974251e-12       0.000000000000e+00 
  236       8.023052877115e-10       2.110864904881e-13       6.177622854219e-12       0.000000000000e+00 
  237       8.004554328369e-10       2.188665219299e-13       6.414415354536e-12       0.000000000000e+00 
  238       7.985230686624e-10       2.269267407449e-13       6.650953065955e-12       0.000000000000e+00 
  239       7.965088517875e-10       2.352699271453e-13       6.887130680771e-12       0.000000000000e+00 
  240       7.944134695748e-10       2.438988245175e-13       7.122840980811e-12       0.000000000000e+00 
  241       7.922376403943e-10       2.528161386626e-13       7.357974825416e-12       0.000000000000e+00 
  242       7.899821138673e-10       2.620245370352e-13       7.592421139428e-12       0.000000000000e+00 
  243       7.876476711104e-10       2.715266479830e-13       7.826066901173e-12       0.000000000000e+00 
  244       7.852351249797e-10       2.813250599865e-13       8.058797130449e-12       0.000000000000e+00 
  245       7.827453203144e-10       2.914223208980e-13       8.290494876510e-12       0.000000000000e+00 
  246       7.801791341815e-10       3.018209371818e-13       8.521041206051e-12       0.000000000000e+00 
  247       7.775374761191e-10       3.125233731531e-13       8.750315191196e-12       0.000000000000e+00 
  248       7.748212883810e-10       3.235320502175e-13       8.978193897479e-12       0.000000000000e+00 
  249       7.720315461804e-10       3.348493461108e-13       9.204552371832e-12       0.000000000000e+00 
  250       7.691692255588e-10       3.464772362315e-13       9.429271297074e-12       0.000000000000e+00 
  251       7.662352044328e-10       3.584161962546e-13       9.652260470072e-12       0.000000000000e+00 
  252       7.632303563093e-10       3.706662346970e-13       9.873436655451e-12       0.000000000000e+00 
  253       7.601555823281e-10       3.832272436873e-13       1.009271604367e-11       0.000000000000e+00 
  254       7.570118114442e-10       3.960989975207e-13       1.031001425367e-11       0.000000000000e+00 
  255       7.538000006094e-10       4.092811512144e-13       1.052524633551e-11       0.000000000000e+00 
  256       7.505211349550e-10       4.227732390619e-13       1.073832677303e-11       0.000000000000e+00 
  257       7.471762279736e-10       4.365746731888e-13       1.094916948649e-11       0.000000000000e+00 
  258       7.437663217011e-10       4.506847421074e-13       1.115768783521e-11       0.000000000000e+00 
  259       7.402924868991e-10       4.651026092717e-13       1.136379462021e-11       0.000000000000e+00 
  260       7.367558232369e-10       4.798273116328e-13       1.156740208690e-11       0.000000000000e+00 
  261       7.331574594735e-10       4.948577581934e-13       1.176842192766e-11       0.000000000000e+00 
  262       7.294985536398e-10       5.101927285635e-13       1.196676528453e-11       0.000000000000e+00 
  263       7.257802932208e-10       5.258308715147e-13       1.216234275186e-11       0.000000000000e+00 
  264       7.220038953376e-10       5.417707035359e-13       1.235506437894e-11       0.000000000000e+00 
  265       7.181706069295e-10       5.580106073878e-13       1.254483967263e-11       0.000000000000e+00 
  266       7.142817049362e-10       5.745488306584e-13       1.273157760005e-11       0.000000000000e+00 
  267       7.103384964799e-10       5.913834843175e-13       1.291518659119e-11       0.000000000000e+00 
  268       7.063423190473e-10       6.085125412724e-13       1.309557454156e-11       0.000000000000e+00 
  269       7.022945406718e-10       6.259338349222e-13       1.327264881487e-11       0.000000000000e+00 
  270       6.981965601158e-10       6.436450577135e-13       1.344631624563e-11       0.000000000000e+00 
  271       6.940498070524e-10       6.616437596949e-13       1.361648314183e-11       0.000000000000e+00 
  272       6.898557422478e-10       6.799273470725e-13       1.378305528757e-11       0.000000000000e+00 
  273       6.856158577433e-10       6.984930807646e-13       1.394593794570e-11       0.000000000000e+00 
  274       6.813316770376e-10       7.173380749567e-13       1.410503586049e-11       0.000000000000e+00 
  275       6.770047552686e-10       7.364592956570e-13       1.426025326026e-11       0.000000000000e+00 
  276       6.726366793959e-10       7.558535592507e-13       1.441149386003e-11       0.000000000000e+00 
  277       6.682290683825e-10       7.755175310558e-13       1.455866086416e-11       0.000000000000e+00 
  278       6.637835733772e-10       7.954477238775e-13       1.470165696901e-11       0.000000000000e+00 
  279       6.593017936401e-10       8.156404206839e-13       1.484039219809e-11       0.000000000000e+00 
  280       6.547850191229e-10       8.360914411703e-13       1.497480785146e-11       0.000000000000e+00 
  281       6.502344749069e-10       8.567963602853e-13       1.510485380224e-11       0.000000000000e+00 
  282       6.456514043106e-10       8.777505814678e-13       1.523048079055e-11       0.000000000000e+00 
  283       6.410370689424e-10       8.989493350848e-13       1.535164043810e-11       0.000000000000e+00 
  284       6.363927487533e-10       9.203876768699e-13       1.546828526292e-11       0.000000000000e+00 
  285       6.317197420894e-10       9.420604863624e-13       1.558036869404e-11       0.000000000000e+00 
  286       6.270193657450e-10       9.639624653450e-13       1.568784508613e-11       0.000000000000e+00 
  287       6.222929550149e-10       9.860881362828e-13       1.579066973422e-11       0.000000000000e+00 
  288       6.175418637473e-10       1.008431840762e-12       1.588879888835e-11       0.000000000000e+00 
  289       6.127674643965e-10       1.030987737926e-12       1.598218976826e-11       0.000000000000e+00 
  290       6.079711480752e-10       1.053749802919e-12       1.607080057805e-11       0.000000000000e+00 
  291       6.031543246079e-10       1.076711825319e-12       1.615459052091e-11       0.000000000000e+00 
  292       5.983184225829e-10       1.099867407580e-12       1.623351981372e-11       0.000000000000e+00 
  293       5.934648894054e-10       1.123209963467e-12       1.630754970178e-11       0.000000000000e+00 
  294       5.885951913499e-10       1.146732716499e-12       1.637664247349e-11       0.000000000000e+00 
  295       5.837108136132e-10       1.170428698383e-12       1.644076147501e-11       0.000000000000e+00 
  296       5.788132603669e-10       1.194290747457e-12       1.649987112493e-11       0.000000000000e+00 
  297       5.739040548101e-10       1.218311507123e-12       1.655393692896e-11       0.000000000000e+00 
  298       5.689847392220e-10       1.242483424290e-12       1.660292549463e-11       0.000000000000e+00 
  299       5.640568750148e-10       1.266798747811e-12       1.664680454592e-11       0.000000000000e+00 
  300       5.591220427863e-10       1.291249526922e-12       1.668554293798e-11       0.000000000000e+00 
  301       5.541818423724e-10       1.315827609677e-12       1.671911067178e-11       0.000000000000e+00 
  302       5.492378929001e-10       1.340524641394e-12       1.674747890880e-11       0.000000000000e+00 
  303       5.442918328400e-10       1.365332063084e-12       1.677061998573e-11       0.000000000000e+00 
  304       5.393453200590e-10       1.390241109897e-12       1.678850742909e-11       0.000000000000e+00 
  305       5.344000318730e-10       1.415242809558e-12       1.680111596997e-11       0.000000000000e+00 
  306       5.294576650996e-10       1.440327980805e-12       1.680842155866e-11       0.000000000000e+00 
  307       5.245199361107e-10       1.465487231825e-12       1.681040137937e-11       0.000000000000e+00 
  308       5.195885808855e-10       1.490710958700e-12       1.680703386487e-11       0.000000000000e+00 
