# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       5.441810240639e+13       2.554472453616e-25       8.520146366209e-09       6.388347496159e+21       1.399436994934e+04       2.571638725075e-10       7.615470570161e+17       4.918898393659e-09       2.412974021534e+43       4.011019367370e+32       2.151642038822e+33       4.183432630307e-08       1.668124351379e+43       4.081098373168e+43       4.081098373168e+43       1.360366124304e+43      -6.387941614839e+51       1.235960801473e-05       9.022108477909e-01 
       5.437426316892e+13       2.558594445218e-25       8.527422323823e-09       6.378058733332e+21       1.399436994934e+04       2.573712108220e-10       7.609335545087e+17       4.922863940218e-09       2.405207842491e+43       4.001333339889e+32       2.146446136731e+33       4.183432630307e-08       1.662755477837e+43       4.067963320583e+43       4.067963320583e+43       1.355987773443e+43      -6.362252401529e+51       1.236859465051e-05       9.015552425008e-01 
       5.433045924835e+13       2.562723105325e-25       8.532879292034e-09       6.367786541086e+21       1.399436994934e+04       2.575787163029e-10       7.603205462390e+17       4.926832685345e-09       2.397466658965e+43       3.991670702752e+32       2.141262781986e+33       4.183432630307e-08       1.657403884065e+43       4.054870543284e+43       4.054870543284e+43       1.351623514343e+43      -6.336666497817e+51       1.237758128615e-05       9.009005880434e-01 
       5.428669061624e+13       2.566858444521e-25       8.540155249648e-09       6.357530892736e+21       1.399436994934e+04       2.577863890851e-10       7.597080318090e+17       4.930804631605e-09       2.389750390510e+43       3.982031399477e+32       2.136091944288e+33       4.183432630307e-08       1.652069514446e+43       4.041819905210e+43       4.041819905210e+43       1.347273301652e+43      -6.311183488242e+51       1.238656792164e-05       9.002468823547e-01 
       5.424295724414e+13       2.571000473402e-25       8.547431207262e-09       6.347291761637e+21       1.399436994934e+04       2.579942293034e-10       7.590960108207e+17       4.934779781566e-09       2.382058956936e+43       3.972415373715e+32       2.130933593410e+33       4.183432630307e-08       1.646752313545e+43       4.028811270734e+43       4.028811270734e+43       1.342937090160e+43      -6.285802959013e+51       1.239555455698e-05       8.995941233766e-01 
       5.419925910366e+13       2.575149202575e-25       8.554707164876e-09       6.337069121185e+21       1.399436994934e+04       2.582022370928e-10       7.584844828767e+17       4.938758137796e-09       2.374392278312e+43       3.962822569254e+32       2.125787699198e+33       4.183432630307e-08       1.641452226103e+43       4.015844504667e+43       4.015844504667e+43       1.338614834805e+43      -6.260524498004e+51       1.240454119218e-05       8.989423090572e-01 
       5.415559616641e+13       2.579304642664e-25       8.561983122490e-09       6.326862944822e+21       1.399436994934e+04       2.584104125885e-10       7.578734475798e+17       4.942739702867e-09       2.366750274963e+43       3.953252930019e+32       2.120654231570e+33       4.183432630307e-08       1.636169197042e+43       4.002919472257e+43       4.002919472257e+43       1.334306490668e+43      -6.235347694746e+51       1.241352782725e-05       8.982914373507e-01 
       5.411196840404e+13       2.583466804303e-25       8.567440090701e-09       6.316673206033e+21       1.399436994934e+04       2.586187559256e-10       7.572629045331e+17       4.946724479351e-09       2.359132867472e+43       3.943706400069e+32       2.115533160520e+33       4.183432630307e-08       1.630903171458e+43       3.990036039181e+43       3.990036039181e+43       1.330012012977e+43      -6.210272140420e+51       1.242251446217e-05       8.976415062173e-01 
       5.406837578820e+13       2.587635698141e-25       8.574716048315e-09       6.306499878343e+21       1.399436994934e+04       2.588272672395e-10       7.566528533400e+17       4.950712469821e-09       2.351539976677e+43       3.934182923597e+32       2.110424456109e+33       4.183432630307e-08       1.625654094626e+43       3.977194071554e+43       3.977194071554e+43       1.325731357101e+43      -6.185297427852e+51       1.243150109695e-05       8.969925136234e-01 
       5.402481829059e+13       2.591811334839e-25       8.581992005929e-09       6.296342935321e+21       1.399436994934e+04       2.590359466656e-10       7.560432936043e+17       4.954703676855e-09       2.343971523670e+43       3.924682444935e+32       2.105328088476e+33       4.183432630307e-08       1.620421911996e+43       3.964393435917e+43       3.964393435917e+43       1.321464478556e+43      -6.160423151506e+51       1.244048773160e-05       8.963444575412e-01 
       5.398129588290e+13       2.595993725070e-25       8.589267963544e-09       6.286202350579e+21       1.399436994934e+04       2.592447943394e-10       7.554342249301e+17       4.958698103030e-09       2.336427429800e+43       3.915204908544e+32       2.100244027829e+33       4.183432630307e-08       1.615206569194e+43       3.951633999243e+43       3.951633999243e+43       1.317211332998e+43      -6.135648907476e+51       1.244947436611e-05       8.956973359492e-01 
       5.393780853688e+13       2.600182879523e-25       8.596543921158e-09       6.276078097772e+21       1.399436994934e+04       2.594538103967e-10       7.548256469218e+17       4.962695750926e-09       2.328907616664e+43       3.905750259023e+32       2.095172244447e+33       4.183432630307e-08       1.610008012021e+43       3.938915628934e+43       3.938915628934e+43       1.312971876228e+43      -6.110974293479e+51       1.245846100048e-05       8.950511468316e-01 
       5.389435622428e+13       2.604378808899e-25       8.602000889368e-09       6.265970150596e+21       1.399436994934e+04       2.596629949730e-10       7.542175591841e+17       4.966696623123e-09       2.321412006116e+43       3.896318441103e+32       2.090112708683e+33       4.183432630307e-08       1.604826186451e+43       3.926238192816e+43       3.926238192816e+43       1.308746064189e+43      -6.086398908852e+51       1.246744763472e-05       8.944058881788e-01 
       5.385093891687e+13       2.608581523910e-25       8.609276846983e-09       6.255878482789e+21       1.399436994934e+04       2.598723482044e-10       7.536099613220e+17       4.970700722206e-09       2.313940520260e+43       3.886909399649e+32       2.085065390961e+33       4.183432630307e-08       1.599661038635e+43       3.913601559142e+43       3.913601559142e+43       1.304533852965e+43      -6.061922354543e+51       1.247643426883e-05       8.937615579869e-01 
       5.380755658646e+13       2.612791035283e-25       8.616552804597e-09       6.245803068133e+21       1.399436994934e+04       2.600818702268e-10       7.530028529409e+17       4.974708050759e-09       2.306493081449e+43       3.877523079660e+32       2.080030261776e+33       4.183432630307e-08       1.594512514894e+43       3.901005596590e+43       3.901005596590e+43       1.300335198781e+43      -6.037544233104e+51       1.248542090281e-05       8.931181542583e-01 
       5.376420920486e+13       2.617007353759e-25       8.623828762211e-09       6.235743880452e+21       1.399436994934e+04       2.602915611762e-10       7.523962336465e+17       4.978718611368e-09       2.299069612289e+43       3.868159426267e+32       2.075007291694e+33       4.183432630307e-08       1.589380561725e+43       3.888450174260e+43       3.888450174260e+43       1.296150058005e+43      -6.013264148685e+51       1.249440753666e-05       8.924756750009e-01 
       5.372089674392e+13       2.621230490090e-25       8.631104719825e-09       6.225700893611e+21       1.399436994934e+04       2.605014211890e-10       7.517901030448e+17       4.982732406623e-09       2.291670035632e+43       3.858818384732e+32       2.069996451354e+33       4.183432630307e-08       1.584265125793e+43       3.875935161671e+43       3.875935161671e+43       1.291978387142e+43      -5.989081707028e+51       1.250339417039e-05       8.918341182288e-01 
       5.367761917552e+13       2.625460455041e-25       8.636561688036e-09       6.215674081518e+21       1.399436994934e+04       2.607114504013e-10       7.511844607420e+17       4.986749439113e-09       2.284294274581e+43       3.849499900452e+32       2.064997711463e+33       4.183432630307e-08       1.579166153940e+43       3.863460428765e+43       3.863460428765e+43       1.287820142840e+43      -5.964996515463e+51       1.251238080398e-05       8.911934819617e-01 
       5.363437647153e+13       2.629697259393e-25       8.643837645650e-09       6.205663418122e+21       1.399436994934e+04       2.609216489497e-10       7.505793063448e+17       4.990769711431e-09       2.276942252484e+43       3.840203918954e+32       2.060011042801e+33       4.183432630307e-08       1.574083593174e+43       3.851025845902e+43       3.851025845902e+43       1.283675281886e+43      -5.941008182895e+51       1.252136743746e-05       8.905537642253e-01 
       5.359116860388e+13       2.633940913938e-25       8.651113603264e-09       6.195668877416e+21       1.399436994934e+04       2.611320169705e-10       7.499746394602e+17       4.994793226171e-09       2.269613892938e+43       3.830930385898e+32       2.055036416217e+33       4.183432630307e-08       1.569017390676e+43       3.838631283858e+43       3.838631283858e+43       1.279543761205e+43      -5.917116319805e+51       1.253035407081e-05       8.899149630511e-01 
       5.354799554450e+13       2.638191429480e-25       8.658389560878e-09       6.185690433432e+21       1.399436994934e+04       2.613425546006e-10       7.493704596953e+17       4.998819985927e-09       2.262309119784e+43       3.821679247072e+32       2.050073802632e+33       4.183432630307e-08       1.563967493798e+43       3.826276613825e+43       3.826276613825e+43       1.275425537861e+43      -5.893320538240e+51       1.253934070403e-05       8.892770764765e-01 
       5.350485726534e+13       2.642448816838e-25       8.665665518492e-09       6.175728060246e+21       1.399436994934e+04       2.615532619765e-10       7.487667666579e+17       5.002849993298e-09       2.255027857110e+43       3.812450448400e+32       2.045123173035e+33       4.183432630307e-08       1.558933850059e+43       3.813961707412e+43       3.813961707412e+43       1.271320569056e+43      -5.869620451805e+51       1.254832733714e-05       8.886401025445e-01 
       5.346175373840e+13       2.646713086843e-25       8.672941476107e-09       6.165781731976e+21       1.399436994934e+04       2.617641392353e-10       7.481635599557e+17       5.006883250882e-09       2.247770029247e+43       3.803243935931e+32       2.040184498488e+33       4.183432630307e-08       1.553916407149e+43       3.801686436637e+43       3.801686436637e+43       1.267228812132e+43      -5.846015675662e+51       1.255731397012e-05       8.880040393040e-01 
       5.341868493567e+13       2.650984250340e-25       8.678398444317e-09       6.155851422781e+21       1.399436994934e+04       2.619751865137e-10       7.475608391969e+17       5.010919761280e-09       2.240535560769e+43       3.794059655850e+32       2.035257750121e+33       4.183432630307e-08       1.548915112924e+43       3.789450673935e+43       3.789450673935e+43       1.263150224564e+43      -5.822505826518e+51       1.256630060299e-05       8.873688848095e-01 
       5.337565082917e+13       2.655262318187e-25       8.685674401931e-09       6.145937106859e+21       1.399436994934e+04       2.621864039490e-10       7.469586039902e+17       5.014959527096e-09       2.233324376495e+43       3.784897554466e+32       2.030342899133e+33       4.183432630307e-08       1.543929915412e+43       3.777254292147e+43       3.777254292147e+43       1.259084763969e+43      -5.799090522622e+51       1.257528723575e-05       8.867346371215e-01 
       5.333265139096e+13       2.659547301254e-25       8.692950359546e-09       6.136038758455e+21       1.399436994934e+04       2.623977916783e-10       7.463568539443e+17       5.019002550933e-09       2.226136401483e+43       3.775757578223e+32       2.025439916794e+33       4.183432630307e-08       1.538960762803e+43       3.765097164526e+43       3.765097164526e+43       1.255032388095e+43      -5.775769383761e+51       1.258427386838e-05       8.861012943060e-01 
       5.328968659312e+13       2.663839210425e-25       8.700226317160e-09       6.126156351850e+21       1.399436994934e+04       2.626093498389e-10       7.457555886684e+17       5.023048835398e-09       2.218971561035e+43       3.766639673692e+32       2.020548774443e+33       4.183432630307e-08       1.534007603457e+43       3.752979164732e+43       3.752979164732e+43       1.250993054831e+43      -5.752542031246e+51       1.259326050091e-05       8.854688544345e-01 
       5.324675640772e+13       2.668138056597e-25       8.707502274774e-09       6.116289861371e+21       1.399436994934e+04       2.628210785683e-10       7.451548077720e+17       5.027098383098e-09       2.211829780691e+43       3.757543787571e+32       2.015669443489e+33       4.183432630307e-08       1.529070385901e+43       3.740900166831e+43       3.740900166831e+43       1.246966722197e+43      -5.729408087916e+51       1.260224713332e-05       8.848373155847e-01 
       5.320386080689e+13       2.672443850679e-25       8.714778232388e-09       6.106439261383e+21       1.399436994934e+04       2.630329780039e-10       7.445545108648e+17       5.031151196644e-09       2.204710986234e+43       3.748469866690e+32       2.010801895408e+33       4.183432630307e-08       1.524149058824e+43       3.728860045296e+43       3.728860045296e+43       1.242953348352e+43      -5.706367178123e+51       1.261123376562e-05       8.842066758394e-01 
       5.316099976277e+13       2.676756603596e-25       8.722054190002e-09       6.096604526294e+21       1.399436994934e+04       2.632450482833e-10       7.439546975570e+17       5.035207278647e-09       2.197615103681e+43       3.739417858007e+32       2.005946101747e+33       4.183432630307e-08       1.519243571084e+43       3.716858675003e+43       3.716858675003e+43       1.238952891588e+43      -5.683418927731e+51       1.262022039781e-05       8.835769332875e-01 
       5.311817324752e+13       2.681076326283e-25       8.727511158213e-09       6.086785630552e+21       1.399436994934e+04       2.634572895444e-10       7.433553674589e+17       5.039266631720e-09       2.190542059292e+43       3.730387708606e+32       2.001102034120e+33       4.183432630307e-08       1.514353871701e+43       3.704895931230e+43       3.704895931230e+43       1.234965310331e+43      -5.660562964110e+51       1.262920702990e-05       8.829480860230e-01 
       5.307538123332e+13       2.685403029689e-25       8.734787115827e-09       6.076982548648e+21       1.399436994934e+04       2.636697019249e-10       7.427565201813e+17       5.043329258479e-09       2.183491779561e+43       3.721379365700e+32       1.996269664211e+33       4.183432630307e-08       1.509479909860e+43       3.692971689658e+43       3.692971689658e+43       1.230990563140e+43      -5.637798916126e+51       1.263819366187e-05       8.823201321460e-01 
       5.303262369238e+13       2.689736724776e-25       8.742063073441e-09       6.067195255113e+21       1.399436994934e+04       2.638822855629e-10       7.421581553353e+17       5.047395161540e-09       2.176464191220e+43       3.712392776630e+32       1.991448963771e+33       4.183432630307e-08       1.504621634910e+43       3.681085826367e+43       3.681085826367e+43       1.227028608710e+43      -5.615126414139e+51       1.264718029375e-05       8.816930697618e-01 
       5.298990059692e+13       2.694077422521e-25       8.749339031056e-09       6.057423724518e+21       1.399436994934e+04       2.640950405963e-10       7.415602725321e+17       5.051464343523e-09       2.169459221237e+43       3.703427888863e+32       1.986639904620e+33       4.183432630307e-08       1.499778996363e+43       3.669238217836e+43       3.669238217836e+43       1.223079405867e+43      -5.592545089995e+51       1.265616692552e-05       8.810668969814e-01 
       5.294721191920e+13       2.698425133912e-25       8.756614988670e-09       6.047667931477e+21       1.399436994934e+04       2.643079671635e-10       7.409628713834e+17       5.055536807046e-09       2.162476796813e+43       3.694484649995e+32       1.981842458647e+33       4.183432630307e-08       1.494951943893e+43       3.657428740941e+43       3.657428740941e+43       1.219142913569e+43      -5.570054577022e+51       1.266515355719e-05       8.804416119215e-01 
       5.290455763149e+13       2.702779869949e-25       8.763890946284e-09       6.037927850643e+21       1.399436994934e+04       2.645210654027e-10       7.403659515013e+17       5.059612554733e-09       2.155516845387e+43       3.685563007746e+32       1.977056597807e+33       4.183432630307e-08       1.490140427335e+43       3.645657272957e+43       3.645657272957e+43       1.215219090907e+43      -5.547654510019e+51       1.267414018875e-05       8.798172127039e-01 
       5.286193770609e+13       2.707141641649e-25       8.771166903898e-09       6.028203456711e+21       1.399436994934e+04       2.647343354522e-10       7.397695124979e+17       5.063691589208e-09       2.148579294629e+43       3.676662909963e+32       1.972282294124e+33       4.183432630307e-08       1.485344396687e+43       3.633923691550e+43       3.633923691550e+43       1.211307897105e+43      -5.525344525259e+51       1.268312682022e-05       8.791936974564e-01 
       5.281935211531e+13       2.711510460038e-25       8.778442861512e-09       6.018494724417e+21       1.399436994934e+04       2.649477774508e-10       7.391735539860e+17       5.067773913097e-09       2.141664072441e+43       3.667784304619e+32       1.967519519689e+33       4.183432630307e-08       1.480563802109e+43       3.622227874783e+43       3.622227874783e+43       1.207409291517e+43      -5.503124260473e+51       1.269211345160e-05       8.785710643118e-01 
       5.277680083149e+13       2.715886336158e-25       8.783899829723e-09       6.008801628536e+21       1.399436994934e+04       2.651613915368e-10       7.385780755785e+17       5.071859529026e-09       2.134771106960e+43       3.658927139815e+32       1.962768246660e+33       4.183432630307e-08       1.475798593917e+43       3.610569701110e+43       3.610569701110e+43       1.203523233626e+43      -5.480993354850e+51       1.270110008287e-05       8.779493114086e-01 
       5.273428382700e+13       2.720269281063e-25       8.791175787337e-09       5.999124143886e+21       1.399436994934e+04       2.653751778492e-10       7.379830768885e+17       5.075948439625e-09       2.127900326551e+43       3.650091363773e+32       1.958028447263e+33       4.183432630307e-08       1.471048722592e+43       3.598949049376e+43       3.598949049376e+43       1.199649683048e+43      -5.458951449033e+51       1.271008671405e-05       8.773284368909e-01 
       5.269180107421e+13       2.724659305819e-25       8.798451744951e-09       5.989462245323e+21       1.399436994934e+04       2.655891365267e-10       7.373885575295e+17       5.080040647526e-09       2.121051659812e+43       3.641276924843e+32       1.953300093791e+33       4.183432630307e-08       1.466314138772e+43       3.587365798815e+43       3.587365798815e+43       1.195788599528e+43      -5.436998185105e+51       1.271907334514e-05       8.767084389079e-01 
       5.264935254555e+13       2.729056421507e-25       8.805727702565e-09       5.979815907746e+21       1.399436994934e+04       2.658032677084e-10       7.367945171156e+17       5.084136155360e-09       2.114225035570e+43       3.632483771499e+32       1.948583158605e+33       4.183432630307e-08       1.461594793253e+43       3.575819829054e+43       3.575819829054e+43       1.191939942941e+43      -5.415133206593e+51       1.272805997614e-05       8.760893156143e-01 
       5.260693821343e+13       2.733460639220e-25       8.813003660180e-09       5.970185106093e+21       1.399436994934e+04       2.660175715333e-10       7.362009552607e+17       5.088234965764e-09       2.107420382880e+43       3.623711852339e+32       1.943877614129e+33       4.183432630307e-08       1.456890636990e+43       3.564311020101e+43       3.564311020101e+43       1.188103673290e+43      -5.393356158456e+51       1.273704660705e-05       8.754710651704e-01 
       5.256455805030e+13       2.737871970064e-25       8.820279617794e-09       5.960569815342e+21       1.399436994934e+04       2.662320481406e-10       7.356078715795e+17       5.092337081372e-09       2.100637631028e+43       3.614961116087e+32       1.939183432858e+33       4.183432630307e-08       1.452201621098e+43       3.552839252357e+43       3.552839252357e+43       1.184279750709e+43      -5.371666687079e+51       1.274603323787e-05       8.748536857417e-01 
       5.252221202865e+13       2.742290425159e-25       8.827555575408e-09       5.950970010512e+21       1.399436994934e+04       2.664466976697e-10       7.350152656866e+17       5.096442504824e-09       2.093876709525e+43       3.606231511588e+32       1.934500587351e+33       4.183432630307e-08       1.447527696847e+43       3.541404406602e+43       3.541404406602e+43       1.180468135457e+43      -5.350064440272e+51       1.275501986861e-05       8.742371754989e-01 
       5.247990012096e+13       2.746716015638e-25       8.834831533022e-09       5.941385666663e+21       1.399436994934e+04       2.666615202598e-10       7.344231371971e+17       5.100551238759e-09       2.087137548110e+43       3.597522987812e+32       1.929829050234e+33       4.183432630307e-08       1.442868815664e+43       3.530006364003e+43       3.530006364003e+43       1.176668787925e+43      -5.328549067259e+51       1.276400649925e-05       8.736215326183e-01 
       5.243762229976e+13       2.751148752645e-25       8.842107490636e-09       5.931816758893e+21       1.399436994934e+04       2.668765160506e-10       7.338314857266e+17       5.104663285819e-09       2.080420076748e+43       3.588835493852e+32       1.925168794199e+33       4.183432630307e-08       1.438224929132e+43       3.518645006108e+43       3.518645006108e+43       1.172881668627e+43      -5.307120218675e+51       1.277299312982e-05       8.730067552814e-01 
       5.239537853758e+13       2.755588647340e-25       8.849383448251e-09       5.922263262342e+21       1.399436994934e+04       2.670916851818e-10       7.332403108906e+17       5.108778648647e-09       2.073724225629e+43       3.580168978925e+32       1.920519792003e+33       4.183432630307e-08       1.433595988992e+43       3.507320214849e+43       3.507320214849e+43       1.169106738207e+43      -5.285777546563e+51       1.278197976030e-05       8.723928416751e-01 
       5.235316880699e+13       2.760035710894e-25       8.856659405865e-09       5.912725152190e+21       1.399436994934e+04       2.673070277930e-10       7.326496123052e+17       5.112897329890e-09       2.067049925168e+43       3.571523392369e+32       1.915882016469e+33       4.183432630307e-08       1.428981947139e+43       3.496031872534e+43       3.496031872534e+43       1.165343957436e+43      -5.264520704361e+51       1.279096639071e-05       8.717797899913e-01 
       5.231099308056e+13       2.764489954492e-25       8.862116374075e-09       5.903202403656e+21       1.399436994934e+04       2.675225440241e-10       7.320593895867e+17       5.117019332193e-09       2.060397106004e+43       3.562898683644e+32       1.911255440489e+33       4.183432630307e-08       1.424382755621e+43       3.484779861853e+43       3.484779861853e+43       1.161593287209e+43      -5.243349346903e+51       1.279995302103e-05       8.711675984274e-01 
       5.226885133091e+13       2.768951389333e-25       8.869392331690e-09       5.893694991998e+21       1.399436994934e+04       2.677382340151e-10       7.314696423518e+17       5.121144658205e-09       2.053765699001e+43       3.554294802336e+32       1.906640037015e+33       4.183432630307e-08       1.419798366644e+43       3.473564065871e+43       3.473564065871e+43       1.157854688548e+43      -5.222263130410e+51       1.280893965128e-05       8.705562651861e-01 
       5.222674353067e+13       2.773420026626e-25       8.876668289304e-09       5.884202892518e+21       1.399436994934e+04       2.679540979062e-10       7.308803702175e+17       5.125273310578e-09       2.047155635241e+43       3.545711698147e+32       1.902035779068e+33       4.183432630307e-08       1.415228732565e+43       3.462384368031e+43       3.462384368031e+43       1.154128122602e+43      -5.201261712488e+51       1.281792628145e-05       8.699457884751e-01 
       5.218466965248e+13       2.777895877598e-25       8.883944246918e-09       5.874726080552e+21       1.399436994934e+04       2.681701358375e-10       7.302915728009e+17       5.129405291963e-09       2.040566846032e+43       3.537149320904e+32       1.897442639734e+33       4.183432630307e-08       1.410673805894e+43       3.451240652152e+43       3.451240652152e+43       1.150413550642e+43      -5.180344752116e+51       1.282691291155e-05       8.693361665076e-01 
       5.214262966902e+13       2.782378953483e-25       8.891220204532e-09       5.865264531481e+21       1.399436994934e+04       2.683863479493e-10       7.297032497197e+17       5.133540605015e-09       2.033999262902e+43       3.528607620555e+32       1.892860592162e+33       4.183432630307e-08       1.406133539298e+43       3.440132802425e+43       3.440132802425e+43       1.146710934067e+43      -5.159511909648e+51       1.283589954158e-05       8.687273975016e-01 
       5.210062355298e+13       2.786869265534e-25       8.898496162146e-09       5.855818220722e+21       1.399436994934e+04       2.686027343820e-10       7.291154005917e+17       5.137679252389e-09       2.027452817599e+43       3.520086547169e+32       1.888289609567e+33       4.183432630307e-08       1.401607885591e+43       3.429060703414e+43       3.429060703414e+43       1.143020234397e+43      -5.138762846802e+51       1.284488617153e-05       8.681194796807e-01 
       5.205865127708e+13       2.791366825013e-25       8.905772119761e-09       5.846387123733e+21       1.399436994934e+04       2.688192952763e-10       7.285280250351e+17       5.141821236744e-09       2.020927442090e+43       3.511586050933e+32       1.883729665230e+33       4.183432630307e-08       1.397096797742e+43       3.418024240055e+43       3.418024240055e+43       1.139341413277e+43      -5.118097226657e+51       1.285387280142e-05       8.675124112734e-01 
       5.201671281406e+13       2.795871643197e-25       8.913048077375e-09       5.836971216011e+21       1.399436994934e+04       2.690360307727e-10       7.279411226685e+17       5.145966560739e-09       2.014423068562e+43       3.503106082157e+32       1.879180732494e+33       4.183432630307e-08       1.392600228870e+43       3.407023297655e+43       3.407023297655e+43       1.135674432477e+43      -5.097514713647e+51       1.286285943123e-05       8.669061905133e-01 
       5.197480813667e+13       2.800383731376e-25       8.920324034989e-09       5.827570473095e+21       1.399436994934e+04       2.692529410121e-10       7.273546931105e+17       5.150115227034e-09       2.007939629419e+43       3.494646591271e+32       1.874642784768e+33       4.183432630307e-08       1.388118132247e+43       3.396057761889e+43       3.396057761889e+43       1.132019253889e+43      -5.077014973554e+51       1.287184606099e-05       8.663008156393e-01 
       5.193293721770e+13       2.804903100851e-25       8.927599992603e-09       5.818184870559e+21       1.399436994934e+04       2.694700261354e-10       7.267687359803e+17       5.154267238294e-09       2.001477057286e+43       3.486207528823e+32       1.870115795524e+33       4.183432630307e-08       1.383650461293e+43       3.385127518800e+43       3.385127518800e+43       1.128375839526e+43      -5.056597673507e+51       1.288083269068e-05       8.656962848954e-01 
       5.189110002995e+13       2.809429762940e-25       8.934875950217e-09       5.808814384020e+21       1.399436994934e+04       2.696872862834e-10       7.261832508974e+17       5.158422597182e-09       1.995035285000e+43       3.477788845481e+32       1.865599738300e+33       4.183432630307e-08       1.379197169579e+43       3.374232454800e+43       3.374232454800e+43       1.124744151526e+43      -5.036262481971e+51       1.288981932030e-05       8.650925965305e-01 
       5.184929654626e+13       2.813963728970e-25       8.942151907831e-09       5.799458989132e+21       1.399436994934e+04       2.699047215974e-10       7.255982374813e+17       5.162581306366e-09       1.988614245617e+43       3.469390492033e+32       1.861094586696e+33       4.183432630307e-08       1.374758210825e+43       3.363372456662e+43       3.363372456662e+43       1.121124152147e+43      -5.016009068746e+51       1.289880594987e-05       8.644897487989e-01 
       5.180752673946e+13       2.818505010284e-25       8.949427865446e-09       5.790118661590e+21       1.399436994934e+04       2.701223322186e-10       7.250136953523e+17       5.166743368514e-09       1.982213872408e+43       3.461012419386e+32       1.856600314378e+33       4.183432630307e-08       1.370333538901e+43       3.352547411529e+43       3.352547411529e+43       1.117515803770e+43      -4.995837104958e+51       1.290779257937e-05       8.638877399595e-01 
       5.176579058243e+13       2.823053618237e-25       8.956703823060e-09       5.780793377126e+21       1.399436994934e+04       2.703401182883e-10       7.244296241305e+17       5.170908786295e-09       1.975834098859e+43       3.452654578563e+32       1.852116895072e+33       4.183432630307e-08       1.365923107823e+43       3.341757206903e+43       3.341757206903e+43       1.113919068894e+43      -4.975746263058e+51       1.291677920882e-05       8.632865682767e-01 
       5.172408804805e+13       2.827609564196e-25       8.963979780674e-09       5.771483111514e+21       1.399436994934e+04       2.705580799479e-10       7.238460234367e+17       5.175077562382e-09       1.969474858671e+43       3.444316920708e+32       1.847644302570e+33       4.183432630307e-08       1.361526871759e+43       3.331001730649e+43       3.331001730649e+43       1.110333910143e+43      -4.955736216812e+51       1.292576583821e-05       8.626862320196e-01 
       5.168241910925e+13       2.832172859544e-25       8.971255738288e-09       5.762187840564e+21       1.399436994934e+04       2.707762173391e-10       7.232628928917e+17       5.179249699448e-09       1.963136085755e+43       3.435999397083e+32       1.843182510729e+33       4.183432630307e-08       1.357144785021e+43       3.320280870994e+43       3.320280870994e+43       1.106760290259e+43      -4.935806641300e+51       1.293475246755e-05       8.620867294625e-01 
       5.164078373896e+13       2.836743515674e-25       8.978531695902e-09       5.752907540127e+21       1.399436994934e+04       2.709945306036e-10       7.226802321168e+17       5.183425200169e-09       1.956817714237e+43       3.427701959066e+32       1.838731493464e+33       4.183432630307e-08       1.352776802070e+43       3.309594516525e+43       3.309594516525e+43       1.103198172102e+43      -4.915957212906e+51       1.294373909683e-05       8.614880588845e-01 
       5.159918191013e+13       2.841321543995e-25       8.985807653517e-09       5.743642186092e+21       1.399436994934e+04       2.712130198830e-10       7.220980407337e+17       5.187604067223e-09       1.950519678457e+43       3.419424558152e+32       1.834291224758e+33       4.183432630307e-08       1.348422877511e+43       3.298942556186e+43       3.298942556186e+43       1.099647518656e+43      -4.896187609319e+51       1.295272572607e-05       8.608902185700e-01 
       5.155761359575e+13       2.845906955925e-25       8.993083611131e-09       5.734391754387e+21       1.399436994934e+04       2.714316853194e-10       7.215163183640e+17       5.191786303287e-09       1.944241912963e+43       3.411167145956e+32       1.829861678653e+33       4.183432630307e-08       1.344082966099e+43       3.288324879279e+43       3.288324879279e+43       1.096108293021e+43      -4.876497509521e+51       1.296171235525e-05       8.602932068080e-01 
       5.151607876881e+13       2.850499762900e-25       9.000359568745e-09       5.725156220980e+21       1.399436994934e+04       2.716505270547e-10       7.209350646301e+17       5.195971911043e-09       1.937984352514e+43       3.402929674208e+32       1.825442829258e+33       4.183432630307e-08       1.339757022731e+43       3.277741375462e+43       3.277741375462e+43       1.092580458415e+43      -4.856886593786e+51       1.297069898439e-05       8.596970218927e-01 
       5.147457740234e+13       2.855099976365e-25       9.007635526359e-09       5.715935561874e+21       1.399436994934e+04       2.718695452311e-10       7.203542791543e+17       5.200160893173e-09       1.931746932081e+43       3.394712094754e+32       1.821034650740e+33       4.183432630307e-08       1.335445002452e+43       3.267191934750e+43       3.267191934750e+43       1.089063978178e+43      -4.837354543674e+51       1.297968561348e-05       8.591016621231e-01 
       5.143310946938e+13       2.859707607780e-25       9.014911483973e-09       5.706729753115e+21       1.399436994934e+04       2.720887399909e-10       7.197739615594e+17       5.204353252362e-09       1.925529586843e+43       3.386514359558e+32       1.816637117331e+33       4.183432630307e-08       1.331146860450e+43       3.256676447509e+43       3.256676447509e+43       1.085558815765e+43      -4.817901042027e+51       1.298867224252e-05       8.585071258030e-01 
