# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   29       1.432122920055e-10       2.498571976432e-15       2.327850994599e-13       0.000000000000e+00 
   30       1.456424698137e-10       2.811580831455e-15       2.353464803193e-13       0.000000000000e+00 
   31       1.481070915974e-10       3.151264746671e-15       2.369288811763e-13       0.000000000000e+00 
   32       1.506105694904e-10       3.518543008073e-15       2.375063717873e-13       0.000000000000e+00 
   33       1.531570620547e-10       3.914229254629e-15       2.370348717436e-13       0.000000000000e+00 
   34       1.557439094094e-10       4.339092368168e-15       2.354511244178e-13       0.000000000000e+00 
   35       1.583743939209e-10       4.794008260730e-15       2.326077347565e-13       0.000000000000e+00 
   36       1.610477220394e-10       5.279853318393e-15       2.283125772153e-13       0.000000000000e+00 
   37       1.637587716750e-10       5.797457196410e-15       2.223855256422e-13       0.000000000000e+00 
   38       1.665119028664e-10       6.347590076243e-15       2.148017194394e-13       0.000000000000e+00 
   39       1.693105390823e-10       6.930964902745e-15       2.055959601055e-13       0.000000000000e+00 
   40       1.721527401405e-10       7.548235916948e-15       1.948261772264e-13       0.000000000000e+00 
   41       1.750332506734e-10       8.200003819646e-15       1.825535313107e-13       0.000000000000e+00 
   42       1.779518200973e-10       8.886842476358e-15       1.687715174886e-13       0.000000000000e+00 
   43       1.809066300452e-10       9.609274469380e-15       1.534561735738e-13       0.000000000000e+00 
   44       1.838915249279e-10       1.036775971282e-14       1.365853615354e-13       0.000000000000e+00 
   45       1.868994782330e-10       1.116272409738e-14       1.181322435740e-13       0.000000000000e+00 
   46       1.899351484016e-10       1.199466319573e-14       9.804350296800e-14       0.000000000000e+00 
   47       1.930054116790e-10       1.286406410448e-14       7.625452662798e-14       0.000000000000e+00 
   48       1.961156663633e-10       1.377137494556e-14       5.269490139308e-14       0.000000000000e+00 
   49       1.992696640178e-10       1.471700349294e-14       2.728799094812e-14       0.000000000000e+00 
   50       2.024692983287e-10       1.570128486810e-14      -3.499674774664e-17       0.000000000000e+00 
   51       2.057142956947e-10       1.672437747507e-14      -2.928732404505e-14       0.000000000000e+00 
   52       2.090021488930e-10       1.778633644430e-14      -6.046219667790e-14       0.000000000000e+00 
   53       2.123279853667e-10       1.888713933318e-14      -9.354587030687e-14       0.000000000000e+00 
   54       2.156843964449e-10       2.002668329714e-14      -1.285173916956e-13       0.000000000000e+00 
   55       2.190640054198e-10       2.120482587293e-14      -1.653548518877e-13       0.000000000000e+00 
   56       2.224683100962e-10       2.242152567329e-14      -2.040565577840e-13       0.000000000000e+00 
   57       2.259007377865e-10       2.367673168880e-14      -2.446246666899e-13       0.000000000000e+00 
   58       2.293640362366e-10       2.497034163281e-14      -2.870591301210e-13       0.000000000000e+00 
   59       2.328602095546e-10       2.630220081172e-14      -3.313576886937e-13       0.000000000000e+00 
   60       2.363904541392e-10       2.767210099521e-14      -3.775158670161e-13       0.000000000000e+00 
   61       2.399554775534e-10       2.907972475280e-14      -4.255273554193e-13       0.000000000000e+00 
   62       2.435566837303e-10       3.052446641899e-14      -4.753852668360e-13       0.000000000000e+00 
   63       2.471951413145e-10       3.200556875416e-14      -5.270811542593e-13       0.000000000000e+00 
   64       2.508711733003e-10       3.352217112882e-14      -5.806046558208e-13       0.000000000000e+00 
   65       2.545843051111e-10       3.507330666361e-14      -6.359435019557e-13       0.000000000000e+00 
   66       2.583332126785e-10       3.665789936915e-14      -6.930835225675e-13       0.000000000000e+00 
   67       2.621156705216e-10       3.827476128608e-14      -7.520086541936e-13       0.000000000000e+00 
   68       2.659294233658e-10       3.992269620037e-14      -8.126992890047e-13       0.000000000000e+00 
   69       2.697751221438e-10       4.160084158609e-14      -8.751269173172e-13       0.000000000000e+00 
   70       2.736538923661e-10       4.330839112966e-14      -9.392584073968e-13       0.000000000000e+00 
   71       2.775664354261e-10       4.504449415301e-14      -1.005057532962e-12       0.000000000000e+00 
   72       2.815130002990e-10       4.680825547923e-14      -1.072484937940e-12       0.000000000000e+00 
   73       2.854933552408e-10       4.859873529821e-14      -1.141498101227e-12       0.000000000000e+00 
   74       2.895067594879e-10       5.041494903233e-14      -1.212051301438e-12       0.000000000000e+00 
   75       2.935519349561e-10       5.225586720215e-14      -1.284095581671e-12       0.000000000000e+00 
   76       2.976275773498e-10       5.412037520122e-14      -1.357581529356e-12       0.000000000000e+00 
   77       3.017340596523e-10       5.600714444936e-14      -1.432468278945e-12       0.000000000000e+00 
   78       3.058719893015e-10       5.791473739032e-14      -1.508716094506e-12       0.000000000000e+00 
   79       3.100416793770e-10       5.984164455728e-14      -1.586283722384e-12       0.000000000000e+00 
   80       3.142431313606e-10       6.178628361637e-14      -1.665128413685e-12       0.000000000000e+00 
   81       3.184760178960e-10       6.374699841023e-14      -1.745205946755e-12       0.000000000000e+00 
   82       3.227396655496e-10       6.572205800164e-14      -1.826470649671e-12       0.000000000000e+00 
   83       3.270330375701e-10       6.770965571703e-14      -1.908875422713e-12       0.000000000000e+00 
   84       3.313550980063e-10       6.970796600786e-14      -1.992370780457e-12       0.000000000000e+00 
   85       3.357060111775e-10       7.171532796049e-14      -2.076901746314e-12       0.000000000000e+00 
   86       3.400861103656e-10       7.373009059621e-14      -2.162410481998e-12       0.000000000000e+00 
   87       3.444955234678e-10       7.575055777343e-14      -2.248837228065e-12       0.000000000000e+00 
   88       3.489341621657e-10       7.777498820297e-14      -2.336120309919e-12       0.000000000000e+00 
   89       3.534017110950e-10       7.980159546338e-14      -2.424196143818e-12       0.000000000000e+00 
   90       3.578976170151e-10       8.182854801619e-14      -2.512999242878e-12       0.000000000000e+00 
   91       3.624210779787e-10       8.385396922126e-14      -2.602462223078e-12       0.000000000000e+00 
   92       3.669710325014e-10       8.587593735206e-14      -2.692515809267e-12       0.000000000000e+00 
   93       3.715464316088e-10       8.789251948725e-14      -2.783090054310e-12       0.000000000000e+00 
   94       3.761471253051e-10       8.990187898319e-14      -2.874118193215e-12       0.000000000000e+00 
   95       3.807730900255e-10       9.190218426879e-14      -2.965533382472e-12       0.000000000000e+00 
   96       3.854241507839e-10       9.389157688334e-14      -3.057267560906e-12       0.000000000000e+00 
   97       3.900999742254e-10       9.586817195682e-14      -3.149251472345e-12       0.000000000000e+00 
   98       3.948000616791e-10       9.783005869021e-14      -3.241414688270e-12       0.000000000000e+00 
   99       3.995237422108e-10       9.977530083580e-14      -3.333685630476e-12       0.000000000000e+00 
  100       4.042701656750e-10       1.017019371775e-13      -3.425991593731e-12       0.000000000000e+00 
  101       4.090382957684e-10       1.036079820112e-13      -3.518258768432e-12       0.000000000000e+00 
  102       4.138269030815e-10       1.054914256250e-13      -3.610412263264e-12       0.000000000000e+00 
  103       4.186345581522e-10       1.073502347796e-13      -3.702376127856e-12       0.000000000000e+00 
  104       4.234598897634e-10       1.091824038386e-13      -3.794074010550e-12       0.000000000000e+00 
  105       4.283024145395e-10       1.109861149914e-13      -3.885431184082e-12       0.000000000000e+00 
  106       4.331618069864e-10       1.127596006703e-13      -3.976372837057e-12       0.000000000000e+00 
  107       4.380376402693e-10       1.145010958578e-13      -4.066823492552e-12       0.000000000000e+00 
  108       4.429293821794e-10       1.162088391230e-13      -4.156707037756e-12       0.000000000000e+00 
  109       4.478363911023e-10       1.178810736591e-13      -4.245946753606e-12       0.000000000000e+00 
  110       4.527579119844e-10       1.195160483198e-13      -4.334465344423e-12       0.000000000000e+00 
  111       4.576930723011e-10       1.211120186566e-13      -4.422184967553e-12       0.000000000000e+00 
  112       4.626408780237e-10       1.226672479555e-13      -4.509027262998e-12       0.000000000000e+00 
  113       4.676002095870e-10       1.241800082739e-13      -4.594913383058e-12       0.000000000000e+00 
  114       4.725698178564e-10       1.256485814777e-13      -4.679764021967e-12       0.000000000000e+00 
  115       4.775483200958e-10       1.270712602779e-13      -4.763499445529e-12       0.000000000000e+00 
  116       4.825343659518e-10       1.284463980608e-13      -4.846040322264e-12       0.000000000000e+00 
  117       4.875271669243e-10       1.297725630340e-13      -4.927310268129e-12       0.000000000000e+00 
  118       4.925260239965e-10       1.310484048560e-13      -5.007233668284e-12       0.000000000000e+00 
  119       4.975301608758e-10       1.322726089725e-13      -5.085734939585e-12       0.000000000000e+00 
  120       5.025387214650e-10       1.334438980845e-13      -5.162738567314e-12       0.000000000000e+00 
  121       5.075507673320e-10       1.345610336167e-13      -5.238169141899e-12       0.000000000000e+00 
  122       5.125652751812e-10       1.356228171861e-13      -5.311951395637e-12       0.000000000000e+00 
  123       5.175811343239e-10       1.366280920697e-13      -5.384010239422e-12       0.000000000000e+00 
  124       5.225971441486e-10       1.375757446737e-13      -5.454270799464e-12       0.000000000000e+00 
  125       5.276120115924e-10       1.384647060011e-13      -5.522658454018e-12       0.000000000000e+00 
  126       5.326243486108e-10       1.392939531201e-13      -5.589098870102e-12       0.000000000000e+00 
  127       5.376326696489e-10       1.400625106329e-13      -5.653518040225e-12       0.000000000000e+00 
  128       5.426353891117e-10       1.407694521434e-13      -5.715842319110e-12       0.000000000000e+00 
  129       5.476309688883e-10       1.414139412698e-13      -5.775999126751e-12       0.000000000000e+00 
  130       5.526183845939e-10       1.419953566477e-13      -5.833919066795e-12       0.000000000000e+00 
  131       5.575967059328e-10       1.425131834786e-13      -5.889534111029e-12       0.000000000000e+00 
  132       5.625649497893e-10       1.429669769492e-13      -5.942776994966e-12       0.000000000000e+00 
  133       5.675220787713e-10       1.433563639828e-13      -5.993581259332e-12       0.000000000000e+00 
  134       5.724669997553e-10       1.436810449908e-13      -6.041881291559e-12       0.000000000000e+00 
  135       5.773985624304e-10       1.439407956237e-13      -6.087612367280e-12       0.000000000000e+00 
  136       5.823155578429e-10       1.441354685223e-13      -6.130710691814e-12       0.000000000000e+00 
  137       5.872167169404e-10       1.442649950693e-13      -6.171113441666e-12       0.000000000000e+00 
  138       5.921007091162e-10       1.443293871406e-13      -6.208758806013e-12       0.000000000000e+00 
  139       5.969661407541e-10       1.443287388562e-13      -6.243586028197e-12       0.000000000000e+00 
  140       6.018115537721e-10       1.442632283316e-13      -6.275535447220e-12       0.000000000000e+00 
  141       6.066354241673e-10       1.441331194296e-13      -6.304548539231e-12       0.000000000000e+00 
  142       6.114361605599e-10       1.439387635107e-13      -6.330567959021e-12       0.000000000000e+00 
  143       6.162121027379e-10       1.436806011852e-13      -6.353537581516e-12       0.000000000000e+00 
  144       6.209616472313e-10       1.433591737087e-13      -6.373402932849e-12       0.000000000000e+00 
  145       6.256836410620e-10       1.429751547391e-13      -6.390112443902e-12       0.000000000000e+00 
  146       6.303770242261e-10       1.425293250545e-13      -6.403616399799e-12       0.000000000000e+00 
  147       6.350407054303e-10       1.420225649799e-13      -6.413866604760e-12       0.000000000000e+00 
  148       6.396735613662e-10       1.414558561942e-13      -6.420816425832e-12       0.000000000000e+00 
  149       6.442744359849e-10       1.408302835366e-13      -6.424420836622e-12       0.000000000000e+00 
  150       6.488421397713e-10       1.401470368139e-13      -6.424636461027e-12       0.000000000000e+00 
  151       6.533754490186e-10       1.394074126064e-13      -6.421421616963e-12       0.000000000000e+00 
  152       6.578731051027e-10       1.386128160753e-13      -6.414736360098e-12       0.000000000000e+00 
  153       6.623338137565e-10       1.377647627691e-13      -6.404542527581e-12       0.000000000000e+00 
  154       6.667562443445e-10       1.368648804302e-13      -6.390803781776e-12       0.000000000000e+00 
  155       6.711390291371e-10       1.359149108021e-13      -6.373485653990e-12       0.000000000000e+00 
  156       6.754807625852e-10       1.349167114354e-13      -6.352555588202e-12       0.000000000000e+00 
  157       6.797800005942e-10       1.338722574953e-13      -6.327982984801e-12       0.000000000000e+00 
  158       6.840352597992e-10       1.327836435675e-13      -6.299739244308e-12       0.000000000000e+00 
  159       6.882450168384e-10       1.316530854657e-13      -6.267797811114e-12       0.000000000000e+00 
  160       6.924077076286e-10       1.304829220375e-13      -6.232134217208e-12       0.000000000000e+00 
  161       6.965218295788e-10       1.292755617149e-13      -6.192725750970e-12       0.000000000000e+00 
  162       7.005862599169e-10       1.280333130577e-13      -6.149550338837e-12       0.000000000000e+00 
  163       7.045999642578e-10       1.267585426072e-13      -6.102587647857e-12       0.000000000000e+00 
  164       7.085618959458e-10       1.254537303361e-13      -6.051819493404e-12       0.000000000000e+00 
  165       7.124709958022e-10       1.241214712004e-13      -5.997229881180e-12       0.000000000000e+00 
  166       7.163261918736e-10       1.227644766923e-13      -5.938805049224e-12       0.000000000000e+00 
  167       7.201263991797e-10       1.213855763925e-13      -5.876533509915e-12       0.000000000000e+00 
  168       7.238705194614e-10       1.199877195228e-13      -5.810406091982e-12       0.000000000000e+00 
  169       7.275574409290e-10       1.185739764983e-13      -5.740415982506e-12       0.000000000000e+00 
  170       7.311860380102e-10       1.171475404801e-13      -5.666558768927e-12       0.000000000000e+00 
  171       7.347551710978e-10       1.157117289281e-13      -5.588832481050e-12       0.000000000000e+00 
  172       7.382636862982e-10       1.142699851526e-13      -5.507237633051e-12       0.000000000000e+00 
  173       7.417104151793e-10       1.128258798677e-13      -5.421777265483e-12       0.000000000000e+00 
  174       7.450941745182e-10       1.113831127432e-13      -5.332456987280e-12       0.000000000000e+00 
  175       7.484137660499e-10       1.099455139575e-13      -5.239285017766e-12       0.000000000000e+00 
  176       7.516679762146e-10       1.085170457497e-13      -5.142272228658e-12       0.000000000000e+00 
  177       7.548555759063e-10       1.071018039721e-13      -5.041432186073e-12       0.000000000000e+00 
  178       7.579753202206e-10       1.057040196431e-13      -4.936781192534e-12       0.000000000000e+00 
  179       7.610259482027e-10       1.043280604992e-13      -4.828338328973e-12       0.000000000000e+00 
  180       7.640062652109e-10       1.029782740502e-13      -4.716123837685e-12       0.000000000000e+00 
  181       7.669153978545e-10       1.016584995498e-13      -4.600154039675e-12       0.000000000000e+00 
  182       7.697525588837e-10       1.003725201234e-13      -4.480446093022e-12       0.000000000000e+00 
  183       7.725169664473e-10       9.912421874120e-14      -4.357019651270e-12       0.000000000000e+00 
  184       7.752078441450e-10       9.791757918699e-14      -4.229896899319e-12       0.000000000000e+00 
  185       7.778244210797e-10       9.675668702686e-14      -4.099102589326e-12       0.000000000000e+00 
  186       7.803659319102e-10       9.564573057786e-14      -3.964664076596e-12       0.000000000000e+00 
  187       7.828316169028e-10       9.458900187673e-14      -3.826611355478e-12       0.000000000000e+00 
  188       7.852207219844e-10       9.359089764855e-14      -3.684977095262e-12       0.000000000000e+00 
  189       7.875324987943e-10       9.265592027550e-14      -3.539796676070e-12       0.000000000000e+00 
  190       7.897662047369e-10       9.178867876547e-14      -3.391108224757e-12       0.000000000000e+00 
  191       7.919211030335e-10       9.099388972086e-14      -3.238952650800e-12       0.000000000000e+00 
  192       7.939964627753e-10       9.027637830718e-14      -3.083373682196e-12       0.000000000000e+00 
  193       7.959915589754e-10       8.964107922180e-14      -2.924417901359e-12       0.000000000000e+00 
  194       7.979056726209e-10       8.909303766264e-14      -2.762134781011e-12       0.000000000000e+00 
  195       7.997380907256e-10       8.863741029682e-14      -2.596576720081e-12       0.000000000000e+00 
  196       8.014881063823e-10       8.827946622945e-14      -2.427799079595e-12       0.000000000000e+00 
  197       8.031550188150e-10       8.802458797221e-14      -2.255860218578e-12       0.000000000000e+00 
  198       8.047381334310e-10       8.787827241216e-14      -2.080821529944e-12       0.000000000000e+00 
  199       8.062367618739e-10       8.784613178032e-14      -1.902747476391e-12       0.000000000000e+00 
  200       8.076502220751e-10       8.793389462049e-14      -1.721705626301e-12       0.000000000000e+00 
  201       8.089778914042e-10       8.814712749323e-14      -1.537763226873e-12       0.000000000000e+00 
  202       8.102193702389e-10       8.849037592085e-14      -1.350976576113e-12       0.000000000000e+00 
  203       8.113743301933e-10       8.896796387591e-14      -1.161400960016e-12       0.000000000000e+00 
  204       8.124424622788e-10       8.958426767287e-14      -9.690940725829e-13       0.000000000000e+00 
  205       8.134234771130e-10       9.034371611147e-14      -7.741160414821e-13       0.000000000000e+00 
  206       8.143171051294e-10       9.125079062000e-14      -5.765294537100e-13       0.000000000000e+00 
  207       8.151230967864e-10       9.231002539865e-14      -3.763993812519e-13       0.000000000000e+00 
  208       8.158412227766e-10       9.352600756285e-14      -1.737934067428e-13       0.000000000000e+00 
  209       8.164712742362e-10       9.490337728653e-14       3.121835087149e-14       0.000000000000e+00 
  210       8.170130629540e-10       9.644682794555e-14       2.385632106736e-13       0.000000000000e+00 
  211       8.174664215808e-10       9.816110626090e-14       4.481659041139e-13       0.000000000000e+00 
  212       8.178312038388e-10       1.000510124421e-13       6.599485493495e-13       0.000000000000e+00 
  213       8.181072847305e-10       1.021214003306e-13       8.738306255833e-13       0.000000000000e+00 
  214       8.182945607485e-10       1.043771775429e-13       1.089728947403e-12       0.000000000000e+00 
  215       8.183929500841e-10       1.068233056139e-13       1.307557639122e-12       0.000000000000e+00 
  216       8.184023928372e-10       1.094648001406e-13       1.527228109115e-12       0.000000000000e+00 
  217       8.183228512251e-10       1.123067309249e-13       1.748649024159e-12       0.000000000000e+00 
  218       8.181543097920e-10       1.153542221172e-13       1.971726283776e-12       0.000000000000e+00 
  219       8.178967756181e-10       1.186124523597e-13       2.196362994565e-12       0.000000000000e+00 
  220       8.175502785290e-10       1.220866549298e-13       2.422459444546e-12       0.000000000000e+00 
  221       8.171148713049e-10       1.257821178832e-13       2.649913077499e-12       0.000000000000e+00 
  222       8.165906298899e-10       1.297041841973e-13       2.878618467301e-12       0.000000000000e+00 
  223       8.159776536013e-10       1.338582519148e-13       3.108467292268e-12       0.000000000000e+00 
  224       8.152760813985e-10       1.382493958494e-13       3.339354016298e-12       0.000000000000e+00 
  225       8.144861414196e-10       1.428812053870e-13       3.571193391264e-12       0.000000000000e+00 
  226       8.136081050352e-10       1.477568722297e-13       3.803904030399e-12       0.000000000000e+00 
  227       8.126422713212e-10       1.528795613633e-13       4.037402790636e-12       0.000000000000e+00 
  228       8.115889673060e-10       1.582524102986e-13       4.271604760541e-12       0.000000000000e+00 
  229       8.104485482182e-10       1.638785283147e-13       4.506423248236e-12       0.000000000000e+00 
  230       8.092213977338e-10       1.697609957005e-13       4.741769769330e-12       0.000000000000e+00 
  231       8.079079282243e-10       1.759028629973e-13       4.977554034839e-12       0.000000000000e+00 
  232       8.065085810034e-10       1.823071502412e-13       5.213683939120e-12       0.000000000000e+00 
  233       8.050238265751e-10       1.889768462050e-13       5.450065547794e-12       0.000000000000e+00 
  234       8.034541648811e-10       1.959149076409e-13       5.686603085672e-12       0.000000000000e+00 
  235       8.018001255479e-10       2.031242585226e-13       5.923198924685e-12       0.000000000000e+00 
  236       8.000622681350e-10       2.106077892876e-13       6.159753571808e-12       0.000000000000e+00 
  237       7.982411823817e-10       2.183683560792e-13       6.396165656987e-12       0.000000000000e+00 
  238       7.963374884550e-10       2.264087799895e-13       6.632331921067e-12       0.000000000000e+00 
  239       7.943518371971e-10       2.347318463009e-13       6.868147203720e-12       0.000000000000e+00 
  240       7.922849103725e-10       2.433403037288e-13       7.103504431367e-12       0.000000000000e+00 
  241       7.901374209161e-10       2.522368636639e-13       7.338294605111e-12       0.000000000000e+00 
  242       7.879101131803e-10       2.614241994142e-13       7.572406788657e-12       0.000000000000e+00 
  243       7.856037631825e-10       2.709049454477e-13       7.805728096246e-12       0.000000000000e+00 
  244       7.832191788528e-10       2.806816966342e-13       8.038143680576e-12       0.000000000000e+00 
  245       7.807572002814e-10       2.907570074880e-13       8.269536720732e-12       0.000000000000e+00 
  246       7.782186999660e-10       3.011333914101e-13       8.499788410111e-12       0.000000000000e+00 
  247       7.756045830594e-10       3.118133199300e-13       8.728777944349e-12       0.000000000000e+00 
  248       7.729157876170e-10       3.227992219489e-13       8.956382509249e-12       0.000000000000e+00 
  249       7.701532848443e-10       3.340934829811e-13       9.182477268708e-12       0.000000000000e+00 
  250       7.673180469632e-10       3.456980866660e-13       9.406943017337e-12       0.000000000000e+00 
  251       7.644109482434e-10       3.576135179225e-13       9.629689653014e-12       0.000000000000e+00 
  252       7.614328587391e-10       3.698397950108e-13       9.850634035770e-12       0.000000000000e+00 
  253       7.583846763404e-10       3.823768201315e-13       1.006969244757e-11       0.000000000000e+00 
  254       7.552673269596e-10       3.952243779837e-13       1.028678059493e-11       0.000000000000e+00 
  255       7.520817647161e-10       4.083821343238e-13       1.050181361144e-11       0.000000000000e+00 
  256       7.488289721222e-10       4.218496345227e-13       1.071470606041e-11       0.000000000000e+00 
  257       7.455099602686e-10       4.356263021250e-13       1.092537193743e-11       0.000000000000e+00 
  258       7.421257690104e-10       4.497114374065e-13       1.113372467294e-11       0.000000000000e+00 
  259       7.386774671520e-10       4.641042159326e-13       1.133967713485e-11       0.000000000000e+00 
  260       7.351661526332e-10       4.788036871164e-13       1.154314163108e-11       0.000000000000e+00 
  261       7.315929527144e-10       4.938087727769e-13       1.174402991218e-11       0.000000000000e+00 
  262       7.279590241625e-10       5.091182656975e-13       1.194225317389e-11       0.000000000000e+00 
  263       7.242655534364e-10       5.247308281834e-13       1.213772205976e-11       0.000000000000e+00 
  264       7.205137568724e-10       5.406449906208e-13       1.233034666368e-11       0.000000000000e+00 
  265       7.167048808698e-10       5.568591500340e-13       1.252003653252e-11       0.000000000000e+00 
  266       7.128402020767e-10       5.733715686444e-13       1.270670066867e-11       0.000000000000e+00 
  267       7.089210275753e-10       5.901803724285e-13       1.289024753266e-11       0.000000000000e+00 
  268       7.049486950678e-10       6.072835496757e-13       1.307058504571e-11       0.000000000000e+00 
  269       7.009245730616e-10       6.246789495469e-13       1.324762059235e-11       0.000000000000e+00 
  270       6.968500610550e-10       6.423642806324e-13       1.342126102298e-11       0.000000000000e+00 
  271       6.927265897231e-10       6.603371095103e-13       1.359141265644e-11       0.000000000000e+00 
  272       6.885556211029e-10       6.785948593044e-13       1.375798128266e-11       0.000000000000e+00 
  273       6.843386487790e-10       6.971348082428e-13       1.392087216515e-11       0.000000000000e+00 
  274       6.800771980694e-10       7.159540882156e-13       1.407999004367e-11       0.000000000000e+00 
  275       6.757728262110e-10       7.350496833334e-13       1.423523913676e-11       0.000000000000e+00 
  276       6.714271225448e-10       7.544184284854e-13       1.438652314435e-11       0.000000000000e+00 
  277       6.670417087020e-10       7.740570078973e-13       1.453374525034e-11       0.000000000000e+00 
  278       6.626182387893e-10       7.939619536901e-13       1.467680812517e-11       0.000000000000e+00 
  279       6.581583139280e-10       8.141295674902e-13       1.481562175513e-11       0.000000000000e+00 
  280       6.536632205886e-10       8.345556837329e-13       1.495012737386e-11       0.000000000000e+00 
  281       6.491341790610e-10       8.552358912872e-13       1.508027477577e-11       0.000000000000e+00 
  282       6.445724279340e-10       8.761656077462e-13       1.520601461548e-11       0.000000000000e+00 
  283       6.399792241493e-10       8.973400778667e-13       1.532729842249e-11       0.000000000000e+00 
  284       6.353558430552e-10       9.187543720092e-13       1.544407861577e-11       0.000000000000e+00 
  285       6.307035784609e-10       9.404033845783e-13       1.555630851833e-11       0.000000000000e+00 
  286       6.260237426904e-10       9.622818324621e-13       1.566394237190e-11       0.000000000000e+00 
  287       6.213176666365e-10       9.843842534728e-13       1.576693535145e-11       0.000000000000e+00 
  288       6.165866998151e-10       1.006705004786e-12       1.586524357987e-11       0.000000000000e+00 
  289       6.118322104187e-10       1.029238261381e-12       1.595882414255e-11       0.000000000000e+00 
  290       6.070555853707e-10       1.051978014482e-12       1.604763510196e-11       0.000000000000e+00 
  291       6.022582303794e-10       1.074918069995e-12       1.613163551231e-11       0.000000000000e+00 
  292       5.974415699922e-10       1.098052046950e-12       1.621078543412e-11       0.000000000000e+00 
  293       5.926070476492e-10       1.121373375942e-12       1.628504594883e-11       0.000000000000e+00 
  294       5.877561257375e-10       1.144875297569e-12       1.635437917341e-11       0.000000000000e+00 
  295       5.828902856451e-10       1.168550860871e-12       1.641874827499e-11       0.000000000000e+00 
  296       5.780110278150e-10       1.192392921775e-12       1.647811748543e-11       0.000000000000e+00 
  297       5.731198717991e-10       1.216394141527e-12       1.653245211594e-11       0.000000000000e+00 
  298       5.682183563125e-10       1.240546985141e-12       1.658171857171e-11       0.000000000000e+00 
  299       5.633080392870e-10       1.264843719831e-12       1.662588436649e-11       0.000000000000e+00 
  300       5.583904979256e-10       1.289276413458e-12       1.666491813718e-11       0.000000000000e+00 
  301       5.534673287562e-10       1.313836932962e-12       1.669878965851e-11       0.000000000000e+00 
  302       5.485401476858e-10       1.338516942810e-12       1.672746985756e-11       0.000000000000e+00 
  303       5.436105900544e-10       1.363307903431e-12       1.675093082841e-11       0.000000000000e+00 
  304       5.386803106891e-10       1.388201069657e-12       1.676914584676e-11       0.000000000000e+00 
  305       5.337509839580e-10       1.413187489166e-12       1.678208938451e-11       0.000000000000e+00 
  306       5.288243038245e-10       1.438258000915e-12       1.678973712437e-11       0.000000000000e+00 
  307       5.239019839007e-10       1.463403233588e-12       1.679206597449e-11       0.000000000000e+00 
  308       5.189857575022e-10       1.488613604030e-12       1.678905408303e-11       0.000000000000e+00 
