# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   70       3.013496052471e-10       4.337657685109e-14      -1.099556012368e-12       0.000000000000e+00 
   71       3.058483411266e-10       4.511973279549e-14      -1.169727610369e-12       0.000000000000e+00 
   72       3.103751300167e-10       4.689063792633e-14      -1.241491689260e-12       0.000000000000e+00 
   73       3.149289382479e-10       4.868837289532e-14      -1.314810856438e-12       0.000000000000e+00 
   74       3.195081997016e-10       5.051197670773e-14      -1.389645714698e-12       0.000000000000e+00 
   75       3.241107871468e-10       5.236044671072e-14      -1.465954874223e-12       0.000000000000e+00 
   76       3.287346203754e-10       5.423268789936e-14      -1.543694942550e-12       0.000000000000e+00 
   77       3.333796819978e-10       5.612735018770e-14      -1.622820465880e-12       0.000000000000e+00 
   78       3.380463188691e-10       5.804296130432e-14      -1.703283998795e-12       0.000000000000e+00 
   79       3.427346225477e-10       5.997797380836e-14      -1.785036136671e-12       0.000000000000e+00 
   80       3.474444136894e-10       6.193076403861e-14      -1.868025527215e-12       0.000000000000e+00 
   81       3.521752264422e-10       6.389963106264e-14      -1.952198881999e-12       0.000000000000e+00 
   82       3.569262928406e-10       6.588279562587e-14      -2.037500987994e-12       0.000000000000e+00 
   83       3.616965271999e-10       6.787839910075e-14      -2.123874719107e-12       0.000000000000e+00 
   84       3.664848547791e-10       6.988456727100e-14      -2.211261480884e-12       0.000000000000e+00 
   85       3.712912945529e-10       7.189961613608e-14      -2.299602604055e-12       0.000000000000e+00 
   86       3.761160281631e-10       7.392187845659e-14      -2.388838204232e-12       0.000000000000e+00 
   87       3.809590619350e-10       7.594964199084e-14      -2.478906787821e-12       0.000000000000e+00 
   88       3.858202170582e-10       7.798114953356e-14      -2.569745270832e-12       0.000000000000e+00 
   89       3.906991197670e-10       8.001459895472e-14      -2.661288997699e-12       0.000000000000e+00 
   90       3.955951915209e-10       8.204814323826e-14      -2.753471760093e-12       0.000000000000e+00 
   91       4.005076391850e-10       8.407989052092e-14      -2.846225815737e-12       0.000000000000e+00 
   92       4.054354452104e-10       8.610790413099e-14      -2.939481907221e-12       0.000000000000e+00 
   93       4.103776024153e-10       8.813023498305e-14      -3.033169840295e-12       0.000000000000e+00 
   94       4.153338800476e-10       9.014502425129e-14      -3.127220277371e-12       0.000000000000e+00 
   95       4.203041553188e-10       9.215041628184e-14      -3.221563249804e-12       0.000000000000e+00 
   96       4.252881726944e-10       9.414452808911e-14      -3.316127648594e-12       0.000000000000e+00 
   97       4.302855374319e-10       9.612544983880e-14      -3.410841250874e-12       0.000000000000e+00 
   98       4.352957091189e-10       9.809124533076e-14      -3.505630746414e-12       0.000000000000e+00 
   99       4.403179952110e-10       1.000399524819e-13      -3.600421764107e-12       0.000000000000e+00 
  100       4.453515445701e-10       1.019695838093e-13      -3.695138898470e-12       0.000000000000e+00 
  101       4.503953410023e-10       1.038781269128e-13      -3.789705736138e-12       0.000000000000e+00 
  102       4.554481967961e-10       1.057635449581e-13      -3.884044882356e-12       0.000000000000e+00 
  103       4.605087462604e-10       1.076237771598e-13      -3.978077987477e-12       0.000000000000e+00 
  104       4.655756876188e-10       1.094567920057e-13      -4.071726497295e-12       0.000000000000e+00 
  105       4.706485598264e-10       1.112607540783e-13      -4.164913962422e-12       0.000000000000e+00 
  106       4.757270591313e-10       1.130338807740e-13      -4.257564091716e-12       0.000000000000e+00 
  107       4.808107964011e-10       1.147743926229e-13      -4.349600090342e-12       0.000000000000e+00 
  108       4.858992933904e-10       1.164805143521e-13      -4.440944694213e-12       0.000000000000e+00 
  109       4.909919790076e-10       1.181504759477e-13      -4.531520204448e-12       0.000000000000e+00 
  110       4.960881855829e-10       1.197825137173e-13      -4.621248521811e-12       0.000000000000e+00 
  111       5.011871451346e-10       1.213748713527e-13      -4.710051181172e-12       0.000000000000e+00 
  112       5.062879856373e-10       1.229258009925e-13      -4.797849385944e-12       0.000000000000e+00 
  113       5.113897272885e-10       1.244335642842e-13      -4.884564042542e-12       0.000000000000e+00 
  114       5.164912787761e-10       1.258964334471e-13      -4.970115794828e-12       0.000000000000e+00 
  115       5.215914335455e-10       1.273126923345e-13      -5.054425058560e-12       0.000000000000e+00 
  116       5.266890109026e-10       1.286806869150e-13      -5.137412627810e-12       0.000000000000e+00 
  117       5.317833067633e-10       1.299989814066e-13      -5.219001504209e-12       0.000000000000e+00 
  118       5.368736909523e-10       1.312662232094e-13      -5.299115355829e-12       0.000000000000e+00 
  119       5.419594648455e-10       1.324810966682e-13      -5.377678004192e-12       0.000000000000e+00 
  120       5.470398589179e-10       1.336423245721e-13      -5.454613463778e-12       0.000000000000e+00 
  121       5.521140302915e-10       1.347486696541e-13      -5.529845981527e-12       0.000000000000e+00 
  122       5.571810602833e-10       1.357989360905e-13      -5.603300076353e-12       0.000000000000e+00 
  123       5.622399519528e-10       1.367919710002e-13      -5.674900578641e-12       0.000000000000e+00 
  124       5.672896276504e-10       1.377266659442e-13      -5.744572669763e-12       0.000000000000e+00 
  125       5.723289265647e-10       1.386019584252e-13      -5.812241921577e-12       0.000000000000e+00 
  126       5.773566022705e-10       1.394168333868e-13      -5.877834335938e-12       0.000000000000e+00 
  127       5.823713202768e-10       1.401703247132e-13      -5.941276384201e-12       0.000000000000e+00 
  128       5.873716555746e-10       1.408615167283e-13      -6.002495046730e-12       0.000000000000e+00 
  129       5.923562293792e-10       1.414895859915e-13      -6.061418413385e-12       0.000000000000e+00 
  130       5.973241415264e-10       1.420539286824e-13      -6.117977475540e-12       0.000000000000e+00 
  131       6.022745810971e-10       1.425540500889e-13      -6.172104606224e-12       0.000000000000e+00 
  132       6.072066900336e-10       1.429895273339e-13      -6.223733059859e-12       0.000000000000e+00 
  133       6.121195616832e-10       1.433600111636e-13      -6.272797015775e-12       0.000000000000e+00 
  134       6.170122393419e-10       1.436652277346e-13      -6.319231621735e-12       0.000000000000e+00 
  135       6.218837147986e-10       1.439049804025e-13      -6.362973037454e-12       0.000000000000e+00 
  136       6.267329268788e-10       1.440791515088e-13      -6.403958478119e-12       0.000000000000e+00 
  137       6.315587599884e-10       1.441877041696e-13      -6.442126257912e-12       0.000000000000e+00 
  138       6.363600426579e-10       1.442306840626e-13      -6.477415833527e-12       0.000000000000e+00 
  139       6.411355460858e-10       1.442082212152e-13      -6.509767847693e-12       0.000000000000e+00 
  140       6.458839826829e-10       1.441205317926e-13      -6.539124172696e-12       0.000000000000e+00 
  141       6.506040046160e-10       1.439679198851e-13      -6.565427953894e-12       0.000000000000e+00 
  142       6.552942023516e-10       1.437507792960e-13      -6.588623653246e-12       0.000000000000e+00 
  143       6.599531032001e-10       1.434695953297e-13      -6.608657092824e-12       0.000000000000e+00 
  144       6.645792829657e-10       1.431249554062e-13      -6.625475710656e-12       0.000000000000e+00 
  145       6.691717163751e-10       1.427175783110e-13      -6.639029264784e-12       0.000000000000e+00 
  146       6.737294585894e-10       1.422482912410e-13      -6.649269281669e-12       0.000000000000e+00 
  147       6.782515344007e-10       1.417180230585e-13      -6.656148894451e-12       0.000000000000e+00 
  148       6.827369374266e-10       1.411278061296e-13      -6.659622887691e-12       0.000000000000e+00 
  149       6.871846293036e-10       1.404787781631e-13      -6.659647742113e-12       0.000000000000e+00 
  150       6.915935388815e-10       1.397721840485e-13      -6.656181679340e-12       0.000000000000e+00 
  151       6.959625614169e-10       1.390093776950e-13      -6.649184706640e-12       0.000000000000e+00 
  152       7.002905577671e-10       1.381918238696e-13      -6.638618661667e-12       0.000000000000e+00 
  153       7.045763535844e-10       1.373211000359e-13      -6.624447257195e-12       0.000000000000e+00 
  154       7.088187385098e-10       1.363988981927e-13      -6.606636125868e-12       0.000000000000e+00 
  155       7.130164653668e-10       1.354270267121e-13      -6.585152864933e-12       0.000000000000e+00 
  156       7.171682493553e-10       1.344074121784e-13      -6.559967080987e-12       0.000000000000e+00 
  157       7.212727672458e-10       1.333421012265e-13      -6.531050434713e-12       0.000000000000e+00 
  158       7.253286565729e-10       1.322332623804e-13      -6.498376685623e-12       0.000000000000e+00 
  159       7.293345148298e-10       1.310831878918e-13      -6.461921736800e-12       0.000000000000e+00 
  160       7.332888986615e-10       1.298942955785e-13      -6.421663679636e-12       0.000000000000e+00 
  161       7.371904254028e-10       1.286690727107e-13      -6.377582325622e-12       0.000000000000e+00 
  162       7.410380894743e-10       1.274098982343e-13      -6.329657661252e-12       0.000000000000e+00 
  163       7.448309725555e-10       1.261192082667e-13      -6.277871341354e-12       0.000000000000e+00 
  164       7.485681434254e-10       1.247995541948e-13      -6.222207231794e-12       0.000000000000e+00 
  165       7.522486576274e-10       1.234536042465e-13      -6.162651451859e-12       0.000000000000e+00 
  166       7.558715571336e-10       1.220841450629e-13      -6.099192416636e-12       0.000000000000e+00 
  167       7.594358700099e-10       1.206940832700e-13      -6.031820879396e-12       0.000000000000e+00 
  168       7.629406100809e-10       1.192864470505e-13      -5.960529973971e-12       0.000000000000e+00 
  169       7.663847765942e-10       1.178643877161e-13      -5.885315257138e-12       0.000000000000e+00 
  170       7.697673538859e-10       1.164311812790e-13      -5.806174750996e-12       0.000000000000e+00 
  171       7.730873110447e-10       1.149902300239e-13      -5.723108985353e-12       0.000000000000e+00 
  172       7.763436015770e-10       1.135450640799e-13      -5.636121040099e-12       0.000000000000e+00 
  173       7.795351630717e-10       1.120993429923e-13      -5.545216587592e-12       0.000000000000e+00 
  174       7.826609168648e-10       1.106568572947e-13      -5.450403935039e-12       0.000000000000e+00 
  175       7.857197677045e-10       1.092215300807e-13      -5.351694066873e-12       0.000000000000e+00 
  176       7.887106034155e-10       1.077974185760e-13      -5.249100687137e-12       0.000000000000e+00 
  177       7.916322945643e-10       1.063887157098e-13      -5.142640261863e-12       0.000000000000e+00 
  178       7.944836941237e-10       1.049997516874e-13      -5.032332061456e-12       0.000000000000e+00 
  179       7.972636371375e-10       1.036349955614e-13      -4.918198203070e-12       0.000000000000e+00 
  180       7.999710238369e-10       1.022988929247e-13      -4.800261904490e-12       0.000000000000e+00 
  181       8.026050770777e-10       1.009953612759e-13      -4.678542002028e-12       0.000000000000e+00 
  182       8.051651047700e-10       9.972825746673e-14      -4.553058077235e-12       0.000000000000e+00 
  183       8.076504182381e-10       9.850153893748e-14      -4.423832241780e-12       0.000000000000e+00 
  184       8.100603321931e-10       9.731926468576e-14      -4.290889173244e-12       0.000000000000e+00 
  185       8.123941647043e-10       9.618559623465e-14      -4.154256150910e-12       0.000000000000e+00 
  186       8.146512371720e-10       9.510479860094e-14      -4.013963091563e-12       0.000000000000e+00 
  187       8.168308742993e-10       9.408124126347e-14      -3.870042585277e-12       0.000000000000e+00 
  188       8.189324040642e-10       9.311939913138e-14      -3.722529931212e-12       0.000000000000e+00 
  189       8.209551576924e-10       9.222385351240e-14      -3.571463173404e-12       0.000000000000e+00 
  190       8.228984696283e-10       9.139929308112e-14      -3.416883136563e-12       0.000000000000e+00 
  191       8.247616775082e-10       9.065051484729e-14      -3.258833461862e-12       0.000000000000e+00 
  192       8.265441221321e-10       8.998242512408e-14      -3.097360642732e-12       0.000000000000e+00 
  193       8.282451474357e-10       8.940004049637e-14      -2.932514060655e-12       0.000000000000e+00 
  194       8.298641004625e-10       8.890848878902e-14      -2.764346020959e-12       0.000000000000e+00 
  195       8.314003313364e-10       8.851301003519e-14      -2.592911788609e-12       0.000000000000e+00 
  196       8.328531932335e-10       8.821895744455e-14      -2.418269623999e-12       0.000000000000e+00 
  197       8.342220423541e-10       8.803179837163e-14      -2.240480818751e-12       0.000000000000e+00 
  198       8.355062378955e-10       8.795711528405e-14      -2.059609731503e-12       0.000000000000e+00 
  199       8.367051420233e-10       8.800060673085e-14      -1.875723823703e-12       0.000000000000e+00 
  200       8.378181198442e-10       8.816808831072e-14      -1.688893695406e-12       0.000000000000e+00 
  201       8.388445993249e-10       8.846520702362e-14      -1.499189551271e-12       0.000000000000e+00 
  202       8.397842558774e-10       8.889655957381e-14      -1.306670242826e-12       0.000000000000e+00 
  203       8.406368409205e-10       8.946651288023e-14      -1.111393511598e-12       0.000000000000e+00 
  204       8.414021232663e-10       9.017948515289e-14      -9.134195136334e-13       0.000000000000e+00 
  205       8.420798892692e-10       9.103994601407e-14      -7.128108447406e-13       0.000000000000e+00 
  206       8.426699429759e-10       9.205241661948e-14      -5.096325657330e-13       0.000000000000e+00 
  207       8.431721062740e-10       9.322146977946e-14      -3.039522276715e-13       0.000000000000e+00 
  208       8.435862190418e-10       9.455173008011e-14      -9.583989710727e-14       0.000000000000e+00 
  209       8.439121392975e-10       9.604787400456e-14       1.146318186753e-13       0.000000000000e+00 
  210       8.441497433485e-10       9.771463005404e-14       3.273877464161e-13       0.000000000000e+00 
  211       8.442989259406e-10       9.955677886915e-14       5.423501216368e-13       0.000000000000e+00 
  212       8.443596004077e-10       1.015791533510e-13       7.594385633976e-13       0.000000000000e+00 
  213       8.443316988208e-10       1.037866387823e-13       9.785700490550e-13       0.000000000000e+00 
  214       8.442151721372e-10       1.061841729489e-13       1.199658889019e-12       0.000000000000e+00 
  215       8.440099903503e-10       1.087767462603e-13       1.422616701509e-12       0.000000000000e+00 
  216       8.437161426386e-10       1.115694018717e-13       1.647352387315e-12       0.000000000000e+00 
  217       8.433336375152e-10       1.145672358042e-13       1.873772104551e-12       0.000000000000e+00 
  218       8.428625029767e-10       1.177753970668e-13       2.101779243411e-12       0.000000000000e+00 
  219       8.423027866533e-10       1.211990877773e-13       2.331274400933e-12       0.000000000000e+00 
  220       8.416545559573e-10       1.248435632834e-13       2.562155355749e-12       0.000000000000e+00 
  221       8.409178982331e-10       1.287141322837e-13       2.794317042847e-12       0.000000000000e+00 
  222       8.400929209060e-10       1.328161569494e-13       3.027651528326e-12       0.000000000000e+00 
  223       8.391797516318e-10       1.371550530451e-13       3.262047984155e-12       0.000000000000e+00 
  224       8.381785618252e-10       1.417359049443e-13       3.497398468447e-12       0.000000000000e+00 
  225       8.370896386158e-10       1.465622829258e-13       3.733615731463e-12       0.000000000000e+00 
  226       8.359133178078e-10       1.516373500614e-13       3.970616505713e-12       0.000000000000e+00 
  227       8.346499611210e-10       1.569642396946e-13       4.208315791999e-12       0.000000000000e+00 
  228       8.332999563956e-10       1.625460546451e-13       4.446626847991e-12       0.000000000000e+00 
  229       8.318637177973e-10       1.683858664132e-13       4.685461176810e-12       0.000000000000e+00 
  230       8.303416860223e-10       1.744867143834e-13       4.924728515605e-12       0.000000000000e+00 
  231       8.287343285022e-10       1.808516050295e-13       5.164336824137e-12       0.000000000000e+00 
  232       8.270421396090e-10       1.874835111182e-13       5.404192273355e-12       0.000000000000e+00 
  233       8.252656408601e-10       1.943853709138e-13       5.644199233979e-12       0.000000000000e+00 
  234       8.234053811236e-10       2.015600873822e-13       5.884260265077e-12       0.000000000000e+00 
  235       8.214619368226e-10       2.090105273953e-13       6.124276102647e-12       0.000000000000e+00 
  236       8.194359121409e-10       2.167395209350e-13       6.364145648198e-12       0.000000000000e+00 
  237       8.173279392275e-10       2.247498602979e-13       6.603765957325e-12       0.000000000000e+00 
  238       8.151386784019e-10       2.330442992993e-13       6.843032228297e-12       0.000000000000e+00 
  239       8.128688183591e-10       2.416255524774e-13       7.081837790627e-12       0.000000000000e+00 
  240       8.105190763742e-10       2.504962942977e-13       7.320074093662e-12       0.000000000000e+00 
  241       8.080901985077e-10       2.596591583572e-13       7.557630695156e-12       0.000000000000e+00 
  242       8.055829598107e-10       2.691167365887e-13       7.794395249851e-12       0.000000000000e+00 
  243       8.029981645294e-10       2.788715784649e-13       8.030253498061e-12       0.000000000000e+00 
  244       8.003366463104e-10       2.889261902030e-13       8.265089254247e-12       0.000000000000e+00 
  245       7.975992684056e-10       2.992830339686e-13       8.498784395599e-12       0.000000000000e+00 
  246       7.947869238774e-10       3.099445270802e-13       8.731218850617e-12       0.000000000000e+00 
  247       7.919005358032e-10       3.209130412133e-13       8.962270587689e-12       0.000000000000e+00 
  248       7.889410574809e-10       3.321909016047e-13       9.191815603674e-12       0.000000000000e+00 
  249       7.859094726337e-10       3.437803862569e-13       9.419727912476e-12       0.000000000000e+00 
  250       7.828067706505e-10       3.556833666108e-13       9.645887248975e-12       0.000000000000e+00 
  251       7.796338702997e-10       3.679002082091e-13       9.870202697423e-12       0.000000000000e+00 
  252       7.763916920103e-10       3.804308050311e-13       1.009259040474e-11       0.000000000000e+00 
  253       7.730811825964e-10       3.932749308413e-13       1.031296599123e-11       0.000000000000e+00 
  254       7.697033154148e-10       4.064322377069e-13       1.053124455389e-11       0.000000000000e+00 
  255       7.662590905218e-10       4.199022545175e-13       1.074734066975e-11       0.000000000000e+00 
  256       7.627495348308e-10       4.336843855030e-13       1.096116839924e-11       0.000000000000e+00 
  257       7.591757022694e-10       4.477779087527e-13       1.117264128947e-11       0.000000000000e+00 
  258       7.555386739368e-10       4.621819747335e-13       1.138167237762e-11       0.000000000000e+00 
  259       7.518395582608e-10       4.768956048088e-13       1.158817419423e-11       0.000000000000e+00 
  260       7.480794911552e-10       4.919176897571e-13       1.179205876655e-11       0.000000000000e+00 
  261       7.442596361771e-10       5.072469882906e-13       1.199323762189e-11       0.000000000000e+00 
  262       7.403811846841e-10       5.228821255735e-13       1.219162179092e-11       0.000000000000e+00 
  263       7.364453559914e-10       5.388215917414e-13       1.238712181105e-11       0.000000000000e+00 
  264       7.324533975293e-10       5.550637404191e-13       1.257964772973e-11       0.000000000000e+00 
  265       7.284065850005e-10       5.716067872396e-13       1.276910910778e-11       0.000000000000e+00 
  266       7.243062225368e-10       5.884488083628e-13       1.295541502275e-11       0.000000000000e+00 
  267       7.201536428570e-10       6.055877389941e-13       1.313847407225e-11       0.000000000000e+00 
  268       7.159502074240e-10       6.230213719025e-13       1.331819437727e-11       0.000000000000e+00 
  269       7.116973066016e-10       6.407473559402e-13       1.349448358551e-11       0.000000000000e+00 
  270       7.073963598124e-10       6.587631945603e-13       1.366724887474e-11       0.000000000000e+00 
  271       7.030488156946e-10       6.770662443360e-13       1.383639695612e-11       0.000000000000e+00 
  272       6.986561522595e-10       6.956537134789e-13       1.400183407752e-11       0.000000000000e+00 
  273       6.942198770484e-10       7.145226603579e-13       1.416346602690e-11       0.000000000000e+00 
  274       6.897415272903e-10       7.336699920174e-13       1.432119813558e-11       0.000000000000e+00 
  275       6.852226700590e-10       7.530924626966e-13       1.447493528162e-11       0.000000000000e+00 
  276       6.806649024301e-10       7.727866723473e-13       1.462458189314e-11       0.000000000000e+00 
  277       6.760698516386e-10       7.927490651532e-13       1.477004195167e-11       0.000000000000e+00 
  278       6.714391752360e-10       8.129759280482e-13       1.491121899546e-11       0.000000000000e+00 
  279       6.667744810612e-10       8.334633252281e-13       1.504802391903e-11       0.000000000000e+00 
  280       6.620770822411e-10       8.542069009778e-13       1.518039881225e-11       0.000000000000e+00 
  281       6.573482298034e-10       8.752020637428e-13       1.530829436281e-11       0.000000000000e+00 
  282       6.525891917534e-10       8.964440476436e-13       1.543166218654e-11       0.000000000000e+00 
  283       6.478012531079e-10       9.179279108966e-13       1.555045484269e-11       0.000000000000e+00 
  284       6.429857159297e-10       9.396485342334e-13       1.566462584924e-11       0.000000000000e+00 
  285       6.381438993613e-10       9.616006193221e-13       1.577412969824e-11       0.000000000000e+00 
  286       6.332771396589e-10       9.837786871870e-13       1.587892187108e-11       0.000000000000e+00 
  287       6.283867902270e-10       1.006177076629e-12       1.597895885381e-11       0.000000000000e+00 
  288       6.234742216519e-10       1.028789942646e-12       1.607419815250e-11       0.000000000000e+00 
  289       6.185408217361e-10       1.051611254853e-12       1.616459830845e-11       0.000000000000e+00 
  290       6.135879955324e-10       1.074634795904e-12       1.625011891362e-11       0.000000000000e+00 
  291       6.086171653778e-10       1.097854159908e-12       1.633072062584e-11       0.000000000000e+00 
  292       6.036297709275e-10       1.121262750854e-12       1.640636518416e-11       0.000000000000e+00 
  293       5.986272691893e-10       1.144853781030e-12       1.647701542418e-11       0.000000000000e+00 
  294       5.936111345576e-10       1.168620269442e-12       1.654263529332e-11       0.000000000000e+00 
  295       5.885828588472e-10       1.192555040235e-12       1.660318986618e-11       0.000000000000e+00 
  296       5.835439513275e-10       1.216650721114e-12       1.665864535977e-11       0.000000000000e+00 
  297       5.784959387570e-10       1.240899741762e-12       1.670896914892e-11       0.000000000000e+00 
  298       5.734403654165e-10       1.265294332264e-12       1.675412978151e-11       0.000000000000e+00 
  299       5.683787931441e-10       1.289826521524e-12       1.679409699382e-11       0.000000000000e+00 
  300       5.633128013687e-10       1.314488135688e-12       1.682884172584e-11       0.000000000000e+00 
  301       5.582439871442e-10       1.339270796562e-12       1.685833613655e-11       0.000000000000e+00 
  302       5.531739651838e-10       1.364165920032e-12       1.688255361926e-11       0.000000000000e+00 
  303       5.481043678938e-10       1.389164714487e-12       1.690146881693e-11       0.000000000000e+00 
  304       5.430368454076e-10       1.414258179238e-12       1.691505763743e-11       0.000000000000e+00 
  305       5.379730656202e-10       1.439437102937e-12       1.692329726889e-11       0.000000000000e+00 
  306       5.329147142219e-10       1.464692061999e-12       1.692616619503e-11       0.000000000000e+00 
  307       5.278634947326e-10       1.490013419022e-12       1.692364421039e-11       0.000000000000e+00 
  308       5.228211285356e-10       1.515391321207e-12       1.691571243574e-11       0.000000000000e+00 
