# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  151       6.028843458440e-10       1.453357154714e-13      -6.231817040690e-12       0.000000000000e+00 
  152       6.072886909622e-10       1.444880741120e-13      -6.227344134521e-12       0.000000000000e+00 
  153       6.116616541642e-10       1.435846921507e-13      -6.219425444351e-12       0.000000000000e+00 
  154       6.160020269416e-10       1.426271663364e-13      -6.208023169200e-12       0.000000000000e+00 
  155       6.203086996224e-10       1.416171824868e-13      -6.193101470388e-12       0.000000000000e+00 
  156       6.245805380847e-10       1.405565401071e-13      -6.174626359022e-12       0.000000000000e+00 
  157       6.288163832857e-10       1.394471541579e-13      -6.152565739092e-12       0.000000000000e+00 
  158       6.330150507915e-10       1.382910568225e-13      -6.126889450569e-12       0.000000000000e+00 
  159       6.371753303068e-10       1.370903992744e-13      -6.097569312500e-12       0.000000000000e+00 
  160       6.412959852039e-10       1.358474534451e-13      -6.064579166111e-12       0.000000000000e+00 
  161       6.453757520529e-10       1.345646137912e-13      -6.027894917899e-12       0.000000000000e+00 
  162       6.494133401505e-10       1.332443990622e-13      -5.987494582735e-12       0.000000000000e+00 
  163       6.534074310502e-10       1.318894540682e-13      -5.943358326956e-12       0.000000000000e+00 
  164       6.573566780911e-10       1.305025514469e-13      -5.895468511467e-12       0.000000000000e+00 
  165       6.612597059280e-10       1.290865934317e-13      -5.843809734838e-12       0.000000000000e+00 
  166       6.651151100609e-10       1.276446136186e-13      -5.788368876398e-12       0.000000000000e+00 
  167       6.689214563639e-10       1.261797787345e-13      -5.729135139337e-12       0.000000000000e+00 
  168       6.726772806154e-10       1.246953904041e-13      -5.666100093803e-12       0.000000000000e+00 
  169       6.763810880274e-10       1.231948869175e-13      -5.599257719996e-12       0.000000000000e+00 
  170       6.800313527748e-10       1.216818449979e-13      -5.528604451271e-12       0.000000000000e+00 
  171       6.836266165875e-10       1.201598691545e-13      -5.454138332000e-12       0.000000000000e+00 
  172       6.871657947363e-10       1.186322456862e-13      -5.375856322147e-12       0.000000000000e+00 
  173       6.906478947771e-10       1.171022630809e-13      -5.293756849485e-12       0.000000000000e+00 
  174       6.940719197202e-10       1.155733231327e-13      -5.207840713790e-12       0.000000000000e+00 
  175       6.974368679633e-10       1.140489422504e-13      -5.118111126321e-12       0.000000000000e+00 
  176       7.007417332256e-10       1.125327527663e-13      -5.024573749310e-12       0.000000000000e+00 
  177       7.039855044812e-10       1.110285042457e-13      -4.927236735449e-12       0.000000000000e+00 
  178       7.071671658929e-10       1.095400647952e-13      -4.826110767372e-12       0.000000000000e+00 
  179       7.102856967460e-10       1.080714223716e-13      -4.721209097142e-12       0.000000000000e+00 
  180       7.133400713818e-10       1.066266860913e-13      -4.612547585740e-12       0.000000000000e+00 
  181       7.163292591313e-10       1.052100875384e-13      -4.500144742548e-12       0.000000000000e+00 
  182       7.192522242491e-10       1.038259820743e-13      -4.384021764835e-12       0.000000000000e+00 
  183       7.221079258469e-10       1.024788501460e-13      -4.264202577243e-12       0.000000000000e+00 
  184       7.248953178271e-10       1.011732985955e-13      -4.140713871275e-12       0.000000000000e+00 
  185       7.276133488167e-10       9.991406196821e-14      -4.013585144779e-12       0.000000000000e+00 
  186       7.302609621011e-10       9.870600382205e-14      -3.882848741432e-12       0.000000000000e+00 
  187       7.328370955573e-10       9.755411803635e-14      -3.748539890231e-12       0.000000000000e+00 
  188       7.353406815879e-10       9.646353012063e-14      -3.610696744976e-12       0.000000000000e+00 
  189       7.377706470549e-10       9.543949852355e-14      -3.469360423752e-12       0.000000000000e+00 
  190       7.401259132133e-10       9.448741594174e-14      -3.324575048425e-12       0.000000000000e+00 
  191       7.424054696403e-10       9.361258010720e-14      -3.176385297007e-12       0.000000000000e+00 
  192       7.446086023559e-10       9.281948422105e-14      -3.024828773481e-12       0.000000000000e+00 
  193       7.467346827249e-10       9.211247569369e-14      -2.869943140343e-12       0.000000000000e+00 
  194       7.487830951746e-10       9.149598243081e-14      -2.711768585381e-12       0.000000000000e+00 
  195       7.507532373708e-10       9.097451338803e-14      -2.550347853024e-12       0.000000000000e+00 
  196       7.526445203931e-10       9.055265912536e-14      -2.385726275685e-12       0.000000000000e+00 
  197       7.544563689116e-10       9.023509236182e-14      -2.217951805115e-12       0.000000000000e+00 
  198       7.561882213616e-10       9.002656852996e-14      -2.047075043744e-12       0.000000000000e+00 
  199       7.578395301204e-10       8.993192633041e-14      -1.873149276035e-12       0.000000000000e+00 
  200       7.594097616826e-10       8.995608828644e-14      -1.696230499824e-12       0.000000000000e+00 
  201       7.608983968361e-10       9.010406129851e-14      -1.516377457674e-12       0.000000000000e+00 
  202       7.623049308378e-10       9.038093719883e-14      -1.333651668218e-12       0.000000000000e+00 
  203       7.636288735894e-10       9.079189330587e-14      -1.148117457510e-12       0.000000000000e+00 
  204       7.648697498136e-10       9.134219297897e-14      -9.598419903698e-13       0.000000000000e+00 
  205       7.660270992293e-10       9.203718617285e-14      -7.688953017317e-13       0.000000000000e+00 
  206       7.671004767279e-10       9.288230999218e-14      -5.753503279916e-13       0.000000000000e+00 
  207       7.680894525491e-10       9.388308924612e-14      -3.792829383545e-13       0.000000000000e+00 
  208       7.689936124563e-10       9.504513700286e-14      -1.807719661823e-13       0.000000000000e+00 
  209       7.698125579128e-10       9.637415514423e-14       2.010075965933e-14       0.000000000000e+00 
  210       7.705459062577e-10       9.787593492016e-14       2.232503834529e-13       0.000000000000e+00 
  211       7.711932908815e-10       9.955635750331e-14       4.285889912820e-13       0.000000000000e+00 
  212       7.717543614017e-10       1.014213945436e-13       6.360255796837e-13       0.000000000000e+00 
  213       7.722288194009e-10       1.034767542269e-13       8.454707238987e-13       0.000000000000e+00 
  214       7.726165279587e-10       1.057267917140e-13       1.056850998338e-12       0.000000000000e+00 
  215       7.729174098593e-10       1.081755261616e-13       1.270095469797e-12       0.000000000000e+00 
  216       7.731314129626e-10       1.108269882287e-13       1.485131066521e-12       0.000000000000e+00 
  217       7.732585104732e-10       1.136852196987e-13       1.701882559229e-12       0.000000000000e+00 
  218       7.732987012104e-10       1.167542730996e-13       1.920272542137e-12       0.000000000000e+00 
  219       7.732520098772e-10       1.200382113261e-13       2.140221413987e-12       0.000000000000e+00 
  220       7.731184873298e-10       1.235411072607e-13       2.361647359068e-12       0.000000000000e+00 
  221       7.728982108472e-10       1.272670433946e-13       2.584466328240e-12       0.000000000000e+00 
  222       7.725912844008e-10       1.312201114498e-13       2.808592019964e-12       0.000000000000e+00 
  223       7.721978389231e-10       1.354044119996e-13       3.033935861321e-12       0.000000000000e+00 
  224       7.717180325782e-10       1.398240540904e-13       3.260406989040e-12       0.000000000000e+00 
  225       7.711520510303e-10       1.444831548627e-13       3.487912230523e-12       0.000000000000e+00 
  226       7.705001077138e-10       1.493858391726e-13       3.716356084867e-12       0.000000000000e+00 
  227       7.697624441022e-10       1.545362392130e-13       3.945640703892e-12       0.000000000000e+00 
  228       7.689393299780e-10       1.599384941351e-13       4.175665873163e-12       0.000000000000e+00 
  229       7.680310637019e-10       1.655967496693e-13       4.406328993018e-12       0.000000000000e+00 
  230       7.670379724823e-10       1.715151577469e-13       4.637525059589e-12       0.000000000000e+00 
  231       7.659604126448e-10       1.776978761210e-13       4.869146645831e-12       0.000000000000e+00 
  232       7.647987699014e-10       1.841490679884e-13       5.101083882541e-12       0.000000000000e+00 
  233       7.635534596204e-10       1.908729016101e-13       5.333224439391e-12       0.000000000000e+00 
  234       7.622249270951e-10       1.978735499334e-13       5.565453505943e-12       0.000000000000e+00 
  235       7.608136478142e-10       2.051551902127e-13       5.797653772682e-12       0.000000000000e+00 
  236       7.593201277305e-10       2.127220036307e-13       6.029705412037e-12       0.000000000000e+00 
  237       7.577449035305e-10       2.205781749202e-13       6.261486059407e-12       0.000000000000e+00 
  238       7.560885326164e-10       2.287274859652e-13       6.492877897990e-12       0.000000000000e+00 
  239       7.543515618218e-10       2.371720700672e-13       6.723789428801e-12       0.000000000000e+00 
  240       7.525345573227e-10       2.459135814737e-13       6.954134982760e-12       0.000000000000e+00 
  241       7.506381150018e-10       2.549535933816e-13       7.183827731534e-12       0.000000000000e+00 
  242       7.486628606959e-10       2.642935967021e-13       7.412779683554e-12       0.000000000000e+00 
  243       7.466094504434e-10       2.739349988253e-13       7.640901680021e-12       0.000000000000e+00 
  244       7.444785707326e-10       2.838791223853e-13       7.868103390923e-12       0.000000000000e+00 
  245       7.422709387489e-10       2.941272040242e-13       8.094293311039e-12       0.000000000000e+00 
  246       7.399873026227e-10       3.046803931579e-13       8.319378755958e-12       0.000000000000e+00 
  247       7.376284416774e-10       3.155397507397e-13       8.543265858082e-12       0.000000000000e+00 
  248       7.351951666768e-10       3.267062480261e-13       8.765859562644e-12       0.000000000000e+00 
  249       7.326883200729e-10       3.381807653408e-13       8.987063623717e-12       0.000000000000e+00 
  250       7.301087762539e-10       3.499640908398e-13       9.206780600224e-12       0.000000000000e+00 
  251       7.274574417916e-10       3.620569192761e-13       9.424911851949e-12       0.000000000000e+00 
  252       7.247352556892e-10       3.744598507643e-13       9.641357535551e-12       0.000000000000e+00 
  253       7.219431896294e-10       3.871733895455e-13       9.856016600572e-12       0.000000000000e+00 
  254       7.190822482215e-10       4.001979427522e-13       1.006878678545e-11       0.000000000000e+00 
  255       7.161534692497e-10       4.135338191725e-13       1.027956461353e-11       0.000000000000e+00 
  256       7.131579239206e-10       4.271812280154e-13       1.048824538907e-11       0.000000000000e+00 
  257       7.100967171111e-10       4.411402776755e-13       1.069472319327e-11       0.000000000000e+00 
  258       7.069709876156e-10       4.554109744972e-13       1.089889088026e-11       0.000000000000e+00 
  259       7.037819083946e-10       4.699932215403e-13       1.110064007311e-11       0.000000000000e+00 
  260       7.005306868218e-10       4.848868173439e-13       1.129986115989e-11       0.000000000000e+00 
  261       6.972185649318e-10       5.000914546917e-13       1.149644328960e-11       0.000000000000e+00 
  262       6.938468196684e-10       5.156067193767e-13       1.169027436825e-11       0.000000000000e+00 
  263       6.904167631319e-10       5.314320889656e-13       1.188124105484e-11       0.000000000000e+00 
  264       6.869297428268e-10       5.475669315640e-13       1.206922875739e-11       0.000000000000e+00 
  265       6.833871419097e-10       5.640105045808e-13       1.225412162892e-11       0.000000000000e+00 
  266       6.797903128671e-10       5.807617147677e-13       1.243581082037e-11       0.000000000000e+00 
  267       6.761403740491e-10       5.978183864485e-13       1.261421974400e-11       0.000000000000e+00 
  268       6.724384025686e-10       6.151779511496e-13       1.278928017406e-11       0.000000000000e+00 
  269       6.686855000118e-10       6.328376811165e-13       1.296092412339e-11       0.000000000000e+00 
  270       6.648827925727e-10       6.507946876759e-13       1.312908385332e-11       0.000000000000e+00 
  271       6.610314311891e-10       6.690459195966e-13       1.329369188371e-11       0.000000000000e+00 
  272       6.571325916773e-10       6.875881614511e-13       1.345468100283e-11       0.000000000000e+00 
  273       6.531874748676e-10       7.064180319767e-13       1.361198427737e-11       0.000000000000e+00 
  274       6.491973067396e-10       7.255319824374e-13       1.376553506241e-11       0.000000000000e+00 
  275       6.451633385573e-10       7.449262949849e-13       1.391526701133e-11       0.000000000000e+00 
  276       6.410868470044e-10       7.645970810202e-13       1.406111408584e-11       0.000000000000e+00 
  277       6.369691343197e-10       7.845402795548e-13       1.420301056589e-11       0.000000000000e+00 
  278       6.328115284323e-10       8.047516555722e-13       1.434089105966e-11       0.000000000000e+00 
  279       6.286153830966e-10       8.252267983894e-13       1.447469051350e-11       0.000000000000e+00 
  280       6.243820780281e-10       8.459611200180e-13       1.460434422191e-11       0.000000000000e+00 
  281       6.201130190382e-10       8.669498535259e-13       1.472978783751e-11       0.000000000000e+00 
  282       6.158096381695e-10       8.881880513987e-13       1.485095738098e-11       0.000000000000e+00 
  283       6.114733938312e-10       9.096705839005e-13       1.496778925102e-11       0.000000000000e+00 
  284       6.071057709345e-10       9.313921374364e-13       1.508022023435e-11       0.000000000000e+00 
  285       6.027082810276e-10       9.533472129127e-13       1.518818751562e-11       0.000000000000e+00 
  286       5.982824624308e-10       9.755301240990e-13       1.529162868741e-11       0.000000000000e+00 
  287       5.938298803724e-10       9.979349959897e-13       1.539048176018e-11       0.000000000000e+00 
  288       5.893521271232e-10       1.020555763165e-12       1.548468517224e-11       0.000000000000e+00 
  289       5.848508221324e-10       1.043386168152e-12       1.557417779969e-11       0.000000000000e+00 
  290       5.803276121625e-10       1.066419759786e-12       1.565889896640e-11       0.000000000000e+00 
  291       5.757841714246e-10       1.089649891575e-12       1.573878845398e-11       0.000000000000e+00 
  292       5.712222017137e-10       1.113069720056e-12       1.581378651171e-11       0.000000000000e+00 
  293       5.666434325440e-10       1.136672203160e-12       1.588383386656e-11       0.000000000000e+00 
  294       5.620496212840e-10       1.160450098570e-12       1.594887173308e-11       0.000000000000e+00 
  295       5.574425532922e-10       1.184395962089e-12       1.600884182341e-11       0.000000000000e+00 
  296       5.528240420517e-10       1.208502145994e-12       1.606368635724e-11       0.000000000000e+00 
  297       5.481958163334e-10       1.232761046120e-12       1.611335443743e-11       0.000000000000e+00 
  298       5.435591753277e-10       1.257165859783e-12       1.615782150002e-11       0.000000000000e+00 
  299       5.389153169777e-10       1.281709861579e-12       1.619707083110e-11       0.000000000000e+00 
  300       5.342654494195e-10       1.306386156695e-12       1.623108730503e-11       0.000000000000e+00 
  301       5.296107909652e-10       1.331187679609e-12       1.625985740305e-11       0.000000000000e+00 
  302       5.249525700839e-10       1.356107192789e-12       1.628336923185e-11       0.000000000000e+00 
  303       5.202920253846e-10       1.381137285390e-12       1.630161254215e-11       0.000000000000e+00 
  304       5.156304055981e-10       1.406270371952e-12       1.631457874733e-11       0.000000000000e+00 
  305       5.109689695587e-10       1.431498691103e-12       1.632226094201e-11       0.000000000000e+00 
  306       5.063089861867e-10       1.456814304253e-12       1.632465392062e-11       0.000000000000e+00 
  307       5.016517344706e-10       1.482209094294e-12       1.632175419604e-11       0.000000000000e+00 
  308       4.969985034486e-10       1.507674764299e-12       1.631356001813e-11       0.000000000000e+00 
