# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   22       1.276503898550e-10       9.537994617316e-16       1.875237264350e-13       0.000000000000e+00 
   23       1.296703333214e-10       1.118596170439e-15       1.967883522841e-13       0.000000000000e+00 
   24       1.317459196549e-10       1.301800677998e-15       2.055547364717e-13       0.000000000000e+00 
   25       1.338832673057e-10       1.503776947262e-15       2.135197546650e-13       0.000000000000e+00 
   26       1.360788470613e-10       1.725037427977e-15       2.204210048912e-13       0.000000000000e+00 
   27       1.383399484022e-10       1.967143725707e-15       2.261996676207e-13       0.000000000000e+00 
   28       1.406595218951e-10       2.232181427540e-15       2.308866690045e-13       0.000000000000e+00 
   29       1.430159785791e-10       2.522267545648e-15       2.345394569724e-13       0.000000000000e+00 
   30       1.454141649370e-10       2.838563874100e-15       2.371845049007e-13       0.000000000000e+00 
   31       1.478569227856e-10       3.181865904717e-15       2.388555760745e-13       0.000000000000e+00 
   32       1.503384465080e-10       3.552902657305e-15       2.395770449527e-13       0.000000000000e+00 
   33       1.528640556314e-10       3.952551100612e-15       2.392485951438e-13       0.000000000000e+00 
   34       1.554354181028e-10       4.381688424934e-15       2.377162177399e-13       0.000000000000e+00 
   35       1.580481448745e-10       4.841148887968e-15       2.348220767277e-13       0.000000000000e+00 
   36       1.607053379666e-10       5.331786202743e-15       2.304803374555e-13       0.000000000000e+00 
   37       1.634071595491e-10       5.854425515635e-15       2.246264150737e-13       0.000000000000e+00 
   38       1.661462178084e-10       6.409842167443e-15       2.171969285635e-13       0.000000000000e+00 
   39       1.689122715454e-10       6.998757662930e-15       2.081432056328e-13       0.000000000000e+00 
   40       1.717102284213e-10       7.621834908740e-15       1.974772637412e-13       0.000000000000e+00 
   41       1.745469384858e-10       8.279675168682e-15       1.852415585966e-13       0.000000000000e+00 
   42       1.774258366152e-10       8.972814587049e-15       1.714979073857e-13       0.000000000000e+00 
   43       1.803475422109e-10       9.701757078969e-15       1.563013134729e-13       0.000000000000e+00 
   44       1.833127984555e-10       1.046709413572e-14       1.396091692775e-13       0.000000000000e+00 
   45       1.863197972550e-10       1.126941605739e-14       1.213455342423e-13       0.000000000000e+00 
   46       1.893629575420e-10       1.210927717814e-14       1.014252689437e-13       0.000000000000e+00 
   47       1.924326012446e-10       1.298719443989e-14       7.975337446625e-14       0.000000000000e+00 
   48       1.955189000582e-10       1.390360139279e-14       5.624120415433e-14       0.000000000000e+00 
   49       1.986257874253e-10       1.485869819168e-14       3.086204424580e-14       0.000000000000e+00 
   50       2.017604114503e-10       1.585255686486e-14       3.610065709252e-15       0.000000000000e+00 
   51       2.049291029679e-10       1.688515858610e-14      -2.551498493417e-14       0.000000000000e+00 
   52       2.081372694105e-10       1.795638997410e-14      -5.650758540091e-14       0.000000000000e+00 
   53       2.113889329403e-10       1.906613006036e-14      -8.936157351650e-14       0.000000000000e+00 
   54       2.146854497225e-10       2.021454596507e-14      -1.240875661422e-13       0.000000000000e+00 
   55       2.180262763473e-10       2.140186680276e-14      -1.606996704637e-13       0.000000000000e+00 
   56       2.214091784134e-10       2.262829976794e-14      -1.992105629715e-13       0.000000000000e+00 
   57       2.248301094791e-10       2.389403023623e-14      -2.396315129859e-13       0.000000000000e+00 
   58       2.282830900137e-10       2.519922186549e-14      -2.819724061827e-13       0.000000000000e+00 
   59       2.317621566399e-10       2.654388704098e-14      -3.262372663295e-13       0.000000000000e+00 
   60       2.352680133947e-10       2.792746284776e-14      -3.724095526221e-13       0.000000000000e+00 
   61       2.388027138982e-10       2.934913663016e-14      -4.204634834618e-13       0.000000000000e+00 
   62       2.423676770425e-10       3.080796278332e-14      -4.703681115898e-13       0.000000000000e+00 
   63       2.459636361221e-10       3.230285845915e-14      -5.220871950094e-13       0.000000000000e+00 
   64       2.495905879651e-10       3.383259927239e-14      -5.755790679086e-13       0.000000000000e+00 
   65       2.532482987787e-10       3.539597049989e-14      -6.308042296794e-13       0.000000000000e+00 
   66       2.569380604623e-10       3.699226754180e-14      -6.877502699727e-13       0.000000000000e+00 
   67       2.606612164170e-10       3.862089408665e-14      -7.464120071972e-13       0.000000000000e+00 
   68       2.644186030137e-10       4.028121602491e-14      -8.067843214005e-13       0.000000000000e+00 
   69       2.682105142963e-10       4.197256150444e-14      -8.688622410819e-13       0.000000000000e+00 
   70       2.720366666850e-10       4.369422098598e-14      -9.326410300057e-13       0.000000000000e+00 
   71       2.758961636793e-10       4.544544729862e-14      -9.981162740142e-13       0.000000000000e+00 
   72       2.797879799201e-10       4.722539607025e-14      -1.065277626345e-12       0.000000000000e+00 
   73       2.837125993829e-10       4.903293365794e-14      -1.134088460741e-12       0.000000000000e+00 
   74       2.876706293125e-10       5.086679227844e-14      -1.204502451454e-12       0.000000000000e+00 
   75       2.916622856854e-10       5.272562508288e-14      -1.276469511708e-12       0.000000000000e+00 
   76       2.956873697703e-10       5.460800485098e-14      -1.349935735728e-12       0.000000000000e+00 
   77       2.997452446884e-10       5.651242268522e-14      -1.424843340769e-12       0.000000000000e+00 
   78       3.038348119744e-10       5.843728670502e-14      -1.501130609148e-12       0.000000000000e+00 
   79       3.079544881367e-10       6.038092074088e-14      -1.578731830273e-12       0.000000000000e+00 
   80       3.121027449891e-10       6.234162667409e-14      -1.657582040775e-12       0.000000000000e+00 
   81       3.162798902772e-10       6.431788679651e-14      -1.737632320465e-12       0.000000000000e+00 
   82       3.204865549447e-10       6.630819437452e-14      -1.818837059379e-12       0.000000000000e+00 
   83       3.247231440304e-10       6.831099299965e-14      -1.901149426021e-12       0.000000000000e+00 
   84       3.289898236690e-10       7.032467646143e-14      -1.984521398247e-12       0.000000000000e+00 
   85       3.332865080916e-10       7.234758862009e-14      -2.068903794148e-12       0.000000000000e+00 
   86       3.376128466270e-10       7.437802327945e-14      -2.154246302934e-12       0.000000000000e+00 
   87       3.419682107020e-10       7.641422405965e-14      -2.240497515820e-12       0.000000000000e+00 
   88       3.463516808424e-10       7.845438426995e-14      -2.327604956906e-12       0.000000000000e+00 
   89       3.507623368067e-10       8.049666920545e-14      -2.415513786566e-12       0.000000000000e+00 
   90       3.552002084817e-10       8.253928732275e-14      -2.504162611175e-12       0.000000000000e+00 
   91       3.596654508953e-10       8.458043004703e-14      -2.593487069910e-12       0.000000000000e+00 
   92       3.641580460229e-10       8.661825054783e-14      -2.683421114568e-12       0.000000000000e+00 
   93       3.686777943296e-10       8.865086394786e-14      -2.773897020572e-12       0.000000000000e+00 
   94       3.732243063121e-10       9.067634753168e-14      -2.864845397959e-12       0.000000000000e+00 
   95       3.777969940410e-10       9.269274095443e-14      -2.956195202381e-12       0.000000000000e+00 
   96       3.823950627028e-10       9.469804645062e-14      -3.047873746098e-12       0.000000000000e+00 
   97       3.870175021421e-10       9.669022904278e-14      -3.139806708977e-12       0.000000000000e+00 
   98       3.916630784036e-10       9.866721675027e-14      -3.231918149487e-12       0.000000000000e+00 
   99       3.963305880828e-10       1.006269504999e-13      -3.324131889826e-12       0.000000000000e+00 
  100       4.010196807666e-10       1.025675414729e-13      -3.416375871392e-12       0.000000000000e+00 
  101       4.057301379141e-10       1.044871365365e-13      -3.508578439524e-12       0.000000000000e+00 
  102       4.104616152350e-10       1.063838713307e-13      -3.600667051712e-12       0.000000000000e+00 
  103       4.152136374174e-10       1.082558710800e-13      -3.692568305250e-12       0.000000000000e+00 
  104       4.199855928550e-10       1.101012514041e-13      -3.784207964886e-12       0.000000000000e+00 
  105       4.247767283757e-10       1.119181191294e-13      -3.875510990475e-12       0.000000000000e+00 
  106       4.295861439684e-10       1.137045730999e-13      -3.966401564634e-12       0.000000000000e+00 
  107       4.344127875111e-10       1.154587049888e-13      -4.056803120391e-12       0.000000000000e+00 
  108       4.392554494985e-10       1.171786001092e-13      -4.146638368838e-12       0.000000000000e+00 
  109       4.441127577695e-10       1.188623382256e-13      -4.235829326786e-12       0.000000000000e+00 
  110       4.489833856896e-10       1.205080429131e-13      -4.324297899309e-12       0.000000000000e+00 
  111       4.538667182886e-10       1.221140350750e-13      -4.411967652796e-12       0.000000000000e+00 
  112       4.587622619039e-10       1.236787006816e-13      -4.498762321621e-12       0.000000000000e+00 
  113       4.636694352085e-10       1.252004452516e-13      -4.584605306252e-12       0.000000000000e+00 
  114       4.685875660366e-10       1.266776951411e-13      -4.669419706362e-12       0.000000000000e+00 
  115       4.735158882092e-10       1.281088988312e-13      -4.753128353934e-12       0.000000000000e+00 
  116       4.784535383593e-10       1.294925282167e-13      -4.835653846363e-12       0.000000000000e+00 
  117       4.833995527578e-10       1.308270798943e-13      -4.916918579566e-12       0.000000000000e+00 
  118       4.883528641387e-10       1.321110764511e-13      -4.996844781088e-12       0.000000000000e+00 
  119       4.933122985248e-10       1.333430677524e-13      -5.075354543206e-12       0.000000000000e+00 
  120       4.982765720531e-10       1.345216322308e-13      -5.152369856032e-12       0.000000000000e+00 
  121       5.032442878002e-10       1.356453781736e-13      -5.227812640627e-12       0.000000000000e+00 
  122       5.082139326082e-10       1.367129450119e-13      -5.301604782098e-12       0.000000000000e+00 
  123       5.131840369252e-10       1.377230526152e-13      -5.373669009263e-12       0.000000000000e+00 
  124       5.181536818829e-10       1.386746528445e-13      -5.443931577533e-12       0.000000000000e+00 
  125       5.231220447621e-10       1.395667979188e-13      -5.512319958070e-12       0.000000000000e+00 
  126       5.280882393220e-10       1.403985956171e-13      -5.578762058194e-12       0.000000000000e+00 
  127       5.330513139088e-10       1.411692109443e-13      -5.643186261153e-12       0.000000000000e+00 
  128       5.380102495633e-10       1.418778677969e-13      -5.705521465888e-12       0.000000000000e+00 
  129       5.429639581293e-10       1.425238506296e-13      -5.765697126798e-12       0.000000000000e+00 
  130       5.479112803618e-10       1.431065061207e-13      -5.823643293509e-12       0.000000000000e+00 
  131       5.528509840345e-10       1.436252448387e-13      -5.879290650638e-12       0.000000000000e+00 
  132       5.577817620485e-10       1.440795429079e-13      -5.932570557562e-12       0.000000000000e+00 
  133       5.627022305401e-10       1.444689436744e-13      -5.983415088180e-12       0.000000000000e+00 
  134       5.676109269888e-10       1.447930593725e-13      -6.031757070685e-12       0.000000000000e+00 
  135       5.725063083257e-10       1.450515727905e-13      -6.077530127325e-12       0.000000000000e+00 
  136       5.773867490412e-10       1.452442389367e-13      -6.120668714174e-12       0.000000000000e+00 
  137       5.822506745202e-10       1.453709126151e-13      -6.161108688474e-12       0.000000000000e+00 
  138       5.870969806239e-10       1.454316308475e-13      -6.198788992758e-12       0.000000000000e+00 
  139       5.919246541407e-10       1.454265421789e-13      -6.233650221211e-12       0.000000000000e+00 
  140       5.967326404313e-10       1.453558833467e-13      -6.265634150440e-12       0.000000000000e+00 
  141       6.015198423951e-10       1.452199811108e-13      -6.294683782589e-12       0.000000000000e+00 
  142       6.062851194363e-10       1.450192540845e-13      -6.320743388456e-12       0.000000000000e+00 
  143       6.110272864307e-10       1.447542145647e-13      -6.343758550607e-12       0.000000000000e+00 
  144       6.157451126916e-10       1.444254703623e-13      -6.363676206490e-12       0.000000000000e+00 
  145       6.204373209368e-10       1.440337266329e-13      -6.380444691552e-12       0.000000000000e+00 
  146       6.251025862543e-10       1.435797877075e-13      -6.394013782352e-12       0.000000000000e+00 
  147       6.297395350694e-10       1.430645589221e-13      -6.404334739678e-12       0.000000000000e+00 
  148       6.343467441106e-10       1.424890484491e-13      -6.411360351659e-12       0.000000000000e+00 
  149       6.389227393760e-10       1.418543691275e-13      -6.415044976885e-12       0.000000000000e+00 
  150       6.434659951000e-10       1.411617402929e-13      -6.415344587516e-12       0.000000000000e+00 
  151       6.479749327195e-10       1.404124896086e-13      -6.412216812402e-12       0.000000000000e+00 
  152       6.524479198402e-10       1.396080548960e-13      -6.405620980194e-12       0.000000000000e+00 
  153       6.568833830608e-10       1.387499647741e-13      -6.395518205277e-12       0.000000000000e+00 
  154       6.612801604172e-10       1.378397747026e-13      -6.381871563790e-12       0.000000000000e+00 
  155       6.656371798756e-10       1.368791284577e-13      -6.364646016246e-12       0.000000000000e+00 
  156       6.699533479680e-10       1.358697804961e-13      -6.343808409157e-12       0.000000000000e+00 
  157       6.742275493391e-10       1.348135976780e-13      -6.319327518365e-12       0.000000000000e+00 
  158       6.784586462924e-10       1.337125609892e-13      -6.291174092381e-12       0.000000000000e+00 
  159       6.826454783363e-10       1.325687672640e-13      -6.259320895714e-12       0.000000000000e+00 
  160       6.867868617307e-10       1.313844309076e-13      -6.223742752203e-12       0.000000000000e+00 
  161       6.908815890329e-10       1.301618856188e-13      -6.184416588355e-12       0.000000000000e+00 
  162       6.949284286441e-10       1.289035861124e-13      -6.141321476672e-12       0.000000000000e+00 
  163       6.989261243557e-10       1.276121098415e-13      -6.094438678989e-12       0.000000000000e+00 
  164       7.028733948951e-10       1.262901587209e-13      -6.043751689804e-12       0.000000000000e+00 
  165       7.067689334727e-10       1.249405608486e-13      -5.989246279613e-12       0.000000000000e+00 
  166       7.106114073275e-10       1.235662722291e-13      -5.930910538241e-12       0.000000000000e+00 
  167       7.143994572738e-10       1.221703784957e-13      -5.868734918178e-12       0.000000000000e+00 
  168       7.181316972473e-10       1.207560966329e-13      -5.802712277908e-12       0.000000000000e+00 
  169       7.218067138511e-10       1.193267766992e-13      -5.732837925247e-12       0.000000000000e+00 
  170       7.254230659026e-10       1.178859035497e-13      -5.659109660671e-12       0.000000000000e+00 
  171       7.289793775877e-10       1.164369907982e-13      -5.581526841032e-12       0.000000000000e+00 
  172       7.324746275924e-10       1.149832491779e-13      -5.500087392367e-12       0.000000000000e+00 
  173       7.359078833222e-10       1.135278937004e-13      -5.414790629891e-12       0.000000000000e+00 
  174       7.392782093924e-10       1.120742501999e-13      -5.325638254233e-12       0.000000000000e+00 
  175       7.425846675563e-10       1.106257566166e-13      -5.232634390779e-12       0.000000000000e+00 
  176       7.458263166333e-10       1.091859642789e-13      -5.135785629005e-12       0.000000000000e+00 
  177       7.490022124372e-10       1.077585391867e-13      -5.035101061814e-12       0.000000000000e+00 
  178       7.521114077042e-10       1.063472632944e-13      -4.930592324869e-12       0.000000000000e+00 
  179       7.551529520212e-10       1.049560357934e-13      -4.822273635935e-12       0.000000000000e+00 
  180       7.581258917539e-10       1.035888743953e-13      -4.710161834212e-12       0.000000000000e+00 
  181       7.610292699752e-10       1.022499166146e-13      -4.594276419669e-12       0.000000000000e+00 
  182       7.638621263931e-10       1.009434210520e-13      -4.474639592386e-12       0.000000000000e+00 
  183       7.666234972791e-10       9.967376867671e-14      -4.351276291885e-12       0.000000000000e+00 
  184       7.693124153962e-10       9.844546410965e-14      -4.224214236469e-12       0.000000000000e+00 
  185       7.719279099272e-10       9.726313690642e-14      -4.093483962557e-12       0.000000000000e+00 
  186       7.744690064029e-10       9.613154284005e-14      -3.959118864020e-12       0.000000000000e+00 
  187       7.769347266302e-10       9.505556518398e-14      -3.821155231520e-12       0.000000000000e+00 
  188       7.793240886203e-10       9.404021599488e-14      -3.679632291843e-12       0.000000000000e+00 
  189       7.816361065169e-10       9.309063739560e-14      -3.534592247235e-12       0.000000000000e+00 
  190       7.838697905244e-10       9.221210285806e-14      -3.386080314742e-12       0.000000000000e+00 
  191       7.860242154046e-10       9.140979497545e-14      -3.234142211253e-12       0.000000000000e+00 
  192       7.880987318538e-10       9.068811748975e-14      -3.078816316002e-12       0.000000000000e+00 
  193       7.900927708789e-10       9.005133401154e-14      -2.920140994554e-12       0.000000000000e+00 
  194       7.920057768061e-10       8.950378743786e-14      -2.758157131001e-12       0.000000000000e+00 
  195       7.938372074338e-10       8.904990050377e-14      -2.592908158940e-12       0.000000000000e+00 
  196       7.955865341845e-10       8.869417633382e-14      -2.424440092445e-12       0.000000000000e+00 
  197       7.972532422582e-10       8.844119899357e-14      -2.252801557054e-12       0.000000000000e+00 
  198       7.988368307840e-10       8.829563404114e-14      -2.078043820740e-12       0.000000000000e+00 
  199       8.003368129737e-10       8.826222907868e-14      -1.900220824890e-12       0.000000000000e+00 
  200       8.017527162734e-10       8.834581430387e-14      -1.719389215287e-12       0.000000000000e+00 
  201       8.030840825166e-10       8.855130306150e-14      -1.535608373084e-12       0.000000000000e+00 
  202       8.043304680768e-10       8.888369239492e-14      -1.348940445783e-12       0.000000000000e+00 
  203       8.054914440196e-10       8.934806359754e-14      -1.159450378213e-12       0.000000000000e+00 
  204       8.065665962558e-10       8.994958276443e-14      -9.672059435089e-13       0.000000000000e+00 
  205       8.075555256934e-10       9.069350134372e-14      -7.722777740870e-13       0.000000000000e+00 
  206       8.084578483909e-10       9.158515668821e-14      -5.747393926262e-13       0.000000000000e+00 
  207       8.092731957089e-10       9.262997260680e-14      -3.746672430437e-13       0.000000000000e+00 
  208       8.100012144634e-10       9.383345991606e-14      -1.721407214737e-13       0.000000000000e+00 
  209       8.106415670782e-10       9.520121699173e-14       3.275779275477e-14       0.000000000000e+00 
  210       8.111939317372e-10       9.673893032021e-14       2.399429061398e-13       0.000000000000e+00 
  211       8.116580025372e-10       9.845237505008e-14       4.493261800287e-13       0.000000000000e+00 
  212       8.120334896404e-10       1.003474155436e-13       6.608160996399e-13       0.000000000000e+00 
  213       8.123201543013e-10       1.024296598722e-13       8.743227389447e-13       0.000000000000e+00 
  214       8.125179162623e-10       1.047033962039e-13       1.089772170007e-12       0.000000000000e+00 
  215       8.126267539087e-10       1.071725856235e-13       1.307092967289e-12       0.000000000000e+00 
  216       8.126466702890e-10       1.098412013753e-13       1.526211580739e-12       0.000000000000e+00 
  217       8.125776933592e-10       1.127132285039e-13       1.747052317181e-12       0.000000000000e+00 
  218       8.124198762272e-10       1.157926634947e-13       1.969537321693e-12       0.000000000000e+00 
  219       8.121732973970e-10       1.190835139143e-13       2.193586558998e-12       0.000000000000e+00 
  220       8.118380610136e-10       1.225897980511e-13       2.419117794844e-12       0.000000000000e+00 
  221       8.114142971065e-10       1.263155445556e-13       2.646046577391e-12       0.000000000000e+00 
  222       8.109021618350e-10       1.302647920809e-13       2.874286218592e-12       0.000000000000e+00 
  223       8.103018377319e-10       1.344415889235e-13       3.103747775582e-12       0.000000000000e+00 
  224       8.096135339481e-10       1.388499926632e-13       3.334340032059e-12       0.000000000000e+00 
  225       8.088374864970e-10       1.434940698041e-13       3.565969479669e-12       0.000000000000e+00 
  226       8.079739584988e-10       1.483778954148e-13       3.798540299393e-12       0.000000000000e+00 
  227       8.070232404249e-10       1.535055527691e-13       4.031954342927e-12       0.000000000000e+00 
  228       8.059856503422e-10       1.588811329861e-13       4.266111114071e-12       0.000000000000e+00 
  229       8.048615341577e-10       1.645087346711e-13       4.500907750110e-12       0.000000000000e+00 
  230       8.036512658625e-10       1.703924635558e-13       4.736239003200e-12       0.000000000000e+00 
  231       8.023552477764e-10       1.765364321389e-13       4.971997221753e-12       0.000000000000e+00 
  232       8.009739107922e-10       1.829447593265e-13       5.208072331820e-12       0.000000000000e+00 
  233       7.995077146202e-10       1.896215700728e-13       5.444351818476e-12       0.000000000000e+00 
  234       7.979571480322e-10       1.965709950202e-13       5.680720707206e-12       0.000000000000e+00 
  235       7.963227291065e-10       2.037971701399e-13       5.917061545286e-12       0.000000000000e+00 
  236       7.946050054715e-10       2.113042363728e-13       6.153254383170e-12       0.000000000000e+00 
  237       7.928045545507e-10       2.190963392694e-13       6.389176755874e-12       0.000000000000e+00 
  238       7.909219747343e-10       2.271772292575e-13       6.624710718844e-12       0.000000000000e+00 
  239       7.889578577971e-10       2.355490363151e-13       6.859764467035e-12       0.000000000000e+00 
  240       7.869128152835e-10       2.442134203655e-13       7.094251989488e-12       0.000000000000e+00 
  241       7.847874876537e-10       2.531719627785e-13       7.328086128930e-12       0.000000000000e+00 
  242       7.825825445089e-10       2.624261651683e-13       7.561178578043e-12       0.000000000000e+00 
  243       7.802986848168e-10       2.719774481912e-13       7.793439875732e-12       0.000000000000e+00 
  244       7.779366371363e-10       2.818271503438e-13       8.024779403388e-12       0.000000000000e+00 
  245       7.754971598432e-10       2.919765267610e-13       8.255105381158e-12       0.000000000000e+00 
  246       7.729810413551e-10       3.024267480136e-13       8.484324864211e-12       0.000000000000e+00 
  247       7.703891003568e-10       3.131788989068e-13       8.712343739002e-12       0.000000000000e+00 
  248       7.677221860256e-10       3.242339772776e-13       8.939066719544e-12       0.000000000000e+00 
  249       7.649811782564e-10       3.355928927930e-13       9.164397343672e-12       0.000000000000e+00 
  250       7.621669878868e-10       3.472564657479e-13       9.388237969307e-12       0.000000000000e+00 
  251       7.592805569226e-10       3.592254258632e-13       9.610489770729e-12       0.000000000000e+00 
  252       7.563228587629e-10       3.715004110835e-13       9.831052734838e-12       0.000000000000e+00 
  253       7.532948984252e-10       3.840819663752e-13       1.004982565742e-11       0.000000000000e+00 
  254       7.501977127710e-10       3.969705425245e-13       1.026670613943e-11       0.000000000000e+00 
  255       7.470323707306e-10       4.101664949352e-13       1.048159058324e-11       0.000000000000e+00 
  256       7.437999735284e-10       4.236700824267e-13       1.069437418889e-11       0.000000000000e+00 
  257       7.405016549086e-10       4.374814660319e-13       1.090495095041e-11       0.000000000000e+00 
  258       7.371385813597e-10       4.516007077954e-13       1.111321365204e-11       0.000000000000e+00 
  259       7.337119523402e-10       4.660277695712e-13       1.131905386450e-11       0.000000000000e+00 
  260       7.302230005039e-10       4.807625118205e-13       1.152236194127e-11       0.000000000000e+00 
  261       7.266729919247e-10       4.958046924102e-13       1.172302701488e-11       0.000000000000e+00 
  262       7.230632263221e-10       5.111539654102e-13       1.192093699310e-11       0.000000000000e+00 
  263       7.193950372866e-10       5.268098798919e-13       1.211597855531e-11       0.000000000000e+00 
  264       7.156697925045e-10       5.427718787258e-13       1.230803714868e-11       0.000000000000e+00 
  265       7.118888939833e-10       5.590392973794e-13       1.249699698448e-11       0.000000000000e+00 
  266       7.080537148152e-10       5.756111229770e-13       1.268274917910e-11       0.000000000000e+00 
  267       7.041654051975e-10       5.924852594612e-13       1.286521667447e-11       0.000000000000e+00 
  268       7.002250763168e-10       6.096592201887e-13       1.304433066362e-11       0.000000000000e+00 
  269       6.962338629798e-10       6.271303624769e-13       1.322002257775e-11       0.000000000000e+00 
  270       6.921929237315e-10       6.448958859969e-13       1.339222409621e-11       0.000000000000e+00 
  271       6.881034409730e-10       6.629528311665e-13       1.356086715659e-11       0.000000000000e+00 
  272       6.839666210797e-10       6.812980775427e-13       1.372588396470e-11       0.000000000000e+00 
  273       6.797836945191e-10       6.999283422147e-13       1.388720700463e-11       0.000000000000e+00 
  274       6.755559159692e-10       7.188401781972e-13       1.404476904876e-11       0.000000000000e+00 
  275       6.712845644358e-10       7.380299728226e-13       1.419850316779e-11       0.000000000000e+00 
  276       6.669709433712e-10       7.574939461344e-13       1.434834274079e-11       0.000000000000e+00 
  277       6.626163807919e-10       7.772281492800e-13       1.449422146519e-11       0.000000000000e+00 
  278       6.582222293966e-10       7.972284629033e-13       1.463607336684e-11       0.000000000000e+00 
  279       6.537898666840e-10       8.174905955379e-13       1.477383281002e-11       0.000000000000e+00 
  280       6.493206950714e-10       8.380100819999e-13       1.490743450750e-11       0.000000000000e+00 
  281       6.448161420119e-10       8.587822817806e-13       1.503681353050e-11       0.000000000000e+00 
  282       6.402776601132e-10       8.798023774397e-13       1.516190531880e-11       0.000000000000e+00 
  283       6.357067272549e-10       9.010653729978e-13       1.528264569072e-11       0.000000000000e+00 
  284       6.311048467071e-10       9.225660923297e-13       1.539897085315e-11       0.000000000000e+00 
  285       6.264735472478e-10       9.442991775570e-13       1.551081741160e-11       0.000000000000e+00 
  286       6.218143832815e-10       9.662590874409e-13       1.561812238021e-11       0.000000000000e+00 
  287       6.171289349567e-10       9.884400957755e-13       1.572082319179e-11       0.000000000000e+00 
  288       6.124188082843e-10       1.010836289780e-12       1.581885770782e-11       0.000000000000e+00 
  289       6.076856352553e-10       1.033441568493e-12       1.591216422854e-11       0.000000000000e+00 
  290       6.029310739590e-10       1.056249641163e-12       1.600068150289e-11       0.000000000000e+00 
  291       5.981568087007e-10       1.079254025643e-12       1.608434873863e-11       0.000000000000e+00 
  292       5.933645501203e-10       1.102448046785e-12       1.616310561231e-11       0.000000000000e+00 
  293       5.885560353095e-10       1.125824834827e-12       1.623689227930e-11       0.000000000000e+00 
  294       5.837330279304e-10       1.149377323794e-12       1.630564938386e-11       0.000000000000e+00 
  295       5.788973183335e-10       1.173098249885e-12       1.636931806911e-11       0.000000000000e+00 
  296       5.740507236752e-10       1.196980149865e-12       1.642783998712e-11       0.000000000000e+00 
  297       5.691949795409e-10       1.221015595306e-12       1.648116363520e-11       0.000000000000e+00 
  298       5.643314087321e-10       1.245197911198e-12       1.652926368575e-11       0.000000000000e+00 
  299       5.594612365754e-10       1.269520489204e-12       1.657212261760e-11       0.000000000000e+00 
  300       5.545856979354e-10       1.293976553691e-12       1.660972449303e-11       0.000000000000e+00 
  301       5.497060371849e-10       1.318559160439e-12       1.664205497643e-11       0.000000000000e+00 
  302       5.448235081764e-10       1.343261195361e-12       1.666910135286e-11       0.000000000000e+00 
  303       5.399393742127e-10       1.368075373208e-12       1.669085254667e-11       0.000000000000e+00 
  304       5.350549080178e-10       1.392994236285e-12       1.670729914013e-11       0.000000000000e+00 
  305       5.301713917080e-10       1.418010153167e-12       1.671843339201e-11       0.000000000000e+00 
  306       5.252901167626e-10       1.443115317405e-12       1.672424925617e-11       0.000000000000e+00 
  307       5.204123839948e-10       1.468301746244e-12       1.672474240020e-11       0.000000000000e+00 
  308       5.155395035226e-10       1.493561279331e-12       1.671991022403e-11       0.000000000000e+00 
