# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   49       1.940227572077e-10       1.628825324524e-14       7.049418450990e-14       0.000000000000e+00 
   50       1.967530136381e-10       1.736890006788e-14       4.402519129645e-14       0.000000000000e+00 
   51       1.995097478629e-10       1.849106659312e-14       1.570333963856e-14       0.000000000000e+00 
   52       2.022994794165e-10       1.965450943656e-14      -1.449958281313e-14       0.000000000000e+00 
   53       2.051273012103e-10       2.085897273097e-14      -4.660901035792e-14       0.000000000000e+00 
   54       2.079952433412e-10       2.210453698111e-14      -8.063964766187e-14       0.000000000000e+00 
   55       2.109033040123e-10       2.339135196463e-14      -1.166015108311e-13       0.000000000000e+00 
   56       2.138497536793e-10       2.471953747762e-14      -1.545021555501e-13       0.000000000000e+00 
   57       2.168310097362e-10       2.608918326107e-14      -1.943466521216e-13       0.000000000000e+00 
   58       2.198415112028e-10       2.750034892732e-14      -2.361375605069e-13       0.000000000000e+00 
   59       2.228756787991e-10       2.895294919348e-14      -2.798713856524e-13       0.000000000000e+00 
   60       2.259346113277e-10       3.044637862565e-14      -3.255270388918e-13       0.000000000000e+00 
   61       2.290207256807e-10       3.197979946433e-14      -3.730746480627e-13       0.000000000000e+00 
   62       2.321357546776e-10       3.355224477452e-14      -4.224787002887e-13       0.000000000000e+00 
   63       2.352806924421e-10       3.516261448436e-14      -4.736978977075e-13       0.000000000000e+00 
   64       2.384557397808e-10       3.680967142366e-14      -5.266850131981e-13       0.000000000000e+00 
   65       2.416608516140e-10       3.849216174825e-14      -5.813960664613e-13       0.000000000000e+00 
   66       2.448976367128e-10       4.020921475396e-14      -6.378204350436e-13       0.000000000000e+00 
   67       2.481677638398e-10       4.196002090509e-14      -6.959568812493e-13       0.000000000000e+00 
   68       2.514723581219e-10       4.374371444702e-14      -7.558049087495e-13       0.000000000000e+00 
   69       2.548119632683e-10       4.555937292407e-14      -8.173648790197e-13       0.000000000000e+00 
   70       2.581865037895e-10       4.740601669747e-14      -8.806381277761e-13       0.000000000000e+00 
   71       2.615952472150e-10       4.928260846313e-14      -9.456270814128e-13       0.000000000000e+00 
   72       2.650373297245e-10       5.118802426898e-14      -1.012327369291e-12       0.000000000000e+00 
   73       2.685135338044e-10       5.312096119736e-14      -1.080702149030e-12       0.000000000000e+00 
   74       2.720247851241e-10       5.508001100848e-14      -1.150703040432e-12       0.000000000000e+00 
   75       2.755715948623e-10       5.706368595742e-14      -1.222277627787e-12       0.000000000000e+00 
   76       2.791540347897e-10       5.907041766130e-14      -1.295369393563e-12       0.000000000000e+00 
   77       2.827717123502e-10       6.109855596646e-14      -1.369917652103e-12       0.000000000000e+00 
   78       2.864237457425e-10       6.314636781563e-14      -1.445857483318e-12       0.000000000000e+00 
   79       2.901087390025e-10       6.521203611516e-14      -1.523119666382e-12       0.000000000000e+00 
   80       2.938253492281e-10       6.729371651857e-14      -1.601635969637e-12       0.000000000000e+00 
   81       2.975741565223e-10       6.938972162631e-14      -1.681356224180e-12       0.000000000000e+00 
   82       3.013560748276e-10       7.149836685706e-14      -1.762234108220e-12       0.000000000000e+00 
   83       3.051717748884e-10       7.361791531320e-14      -1.844222086595e-12       0.000000000000e+00 
   84       3.090216702984e-10       7.574657772056e-14      -1.927271443661e-12       0.000000000000e+00 
   85       3.129059035482e-10       7.788251236807e-14      -2.011332316165e-12       0.000000000000e+00 
   86       3.168243320725e-10       8.002382504750e-14      -2.096353726140e-12       0.000000000000e+00 
   87       3.207765142971e-10       8.216856899320e-14      -2.182283613779e-12       0.000000000000e+00 
   88       3.247616956870e-10       8.431474482175e-14      -2.269068870319e-12       0.000000000000e+00 
   89       3.287791012806e-10       8.646032737433e-14      -2.356653716892e-12       0.000000000000e+00 
   90       3.328288962973e-10       8.860335120064e-14      -2.444974477930e-12       0.000000000000e+00 
   91       3.369113512131e-10       9.074183843594e-14      -2.533964044646e-12       0.000000000000e+00 
   92       3.410265394567e-10       9.287377343010e-14      -2.623553464072e-12       0.000000000000e+00 
   93       3.451743280489e-10       9.499710309035e-14      -2.713671947166e-12       0.000000000000e+00 
   94       3.493543682411e-10       9.710973722403e-14      -2.804246876913e-12       0.000000000000e+00 
   95       3.535660861547e-10       9.920954888134e-14      -2.895203816428e-12       0.000000000000e+00 
   96       3.578086734199e-10       1.012943746981e-13      -2.986466517062e-12       0.000000000000e+00 
   97       3.620810778143e-10       1.033620152384e-13      -3.077956926502e-12       0.000000000000e+00 
   98       3.663819939023e-10       1.054102353375e-13      -3.169595196879e-12       0.000000000000e+00 
   99       3.707101621268e-10       1.074368180805e-13      -3.261301390335e-12       0.000000000000e+00 
  100       3.750653346584e-10       1.094397347212e-13      -3.353000853876e-12       0.000000000000e+00 
  101       3.794474295966e-10       1.114169995798e-13      -3.444619624420e-12       0.000000000000e+00 
  102       3.838562291710e-10       1.133666195339e-13      -3.536082827559e-12       0.000000000000e+00 
  103       3.882913741182e-10       1.152865950114e-13      -3.627314706239e-12       0.000000000000e+00 
  104       3.927523580603e-10       1.171749209838e-13      -3.718238649441e-12       0.000000000000e+00 
  105       3.972385218824e-10       1.190295879588e-13      -3.808777220857e-12       0.000000000000e+00 
  106       4.017490481102e-10       1.208485829729e-13      -3.898852187570e-12       0.000000000000e+00 
  107       4.062829552879e-10       1.226298905849e-13      -3.988384548732e-12       0.000000000000e+00 
  108       4.108390923560e-10       1.243714938683e-13      -4.077294564244e-12       0.000000000000e+00 
  109       4.154161330292e-10       1.260713754042e-13      -4.165501783433e-12       0.000000000000e+00 
  110       4.200127821526e-10       1.277275700826e-13      -4.252925597306e-12       0.000000000000e+00 
  111       4.246284368501e-10       1.293383290548e-13      -4.339486914088e-12       0.000000000000e+00 
  112       4.292625998607e-10       1.309019787189e-13      -4.425106752786e-12       0.000000000000e+00 
  113       4.339146716252e-10       1.324168722723e-13      -4.509705772218e-12       0.000000000000e+00 
  114       4.385839467469e-10       1.338813912136e-13      -4.593204304843e-12       0.000000000000e+00 
  115       4.432696104532e-10       1.352939468448e-13      -4.675522390577e-12       0.000000000000e+00 
  116       4.479707350561e-10       1.366529817731e-13      -4.756579810628e-12       0.000000000000e+00 
  117       4.526862764139e-10       1.379569714134e-13      -4.836296121312e-12       0.000000000000e+00 
  118       4.574150703917e-10       1.392044254898e-13      -4.914590687880e-12       0.000000000000e+00 
  119       4.621558293232e-10       1.403938895380e-13      -4.991382718347e-12       0.000000000000e+00 
  120       4.669071384708e-10       1.415239464073e-13      -5.066591297307e-12       0.000000000000e+00 
  121       4.716674524879e-10       1.425932177627e-13      -5.140135419766e-12       0.000000000000e+00 
  122       4.764350918789e-10       1.436003655867e-13      -5.211934024964e-12       0.000000000000e+00 
  123       4.812084324620e-10       1.445441426277e-13      -5.281907054004e-12       0.000000000000e+00 
  124       4.859865059396e-10       1.454235471075e-13      -5.349978688290e-12       0.000000000000e+00 
  125       4.907684619741e-10       1.462376887003e-13      -5.416074548602e-12       0.000000000000e+00 
  126       4.955533793672e-10       1.469857430464e-13      -5.480120746067e-12       0.000000000000e+00 
  127       5.003402640394e-10       1.476669536390e-13      -5.542043924033e-12       0.000000000000e+00 
  128       5.051280470098e-10       1.482806337115e-13      -5.601771299951e-12       0.000000000000e+00 
  129       5.099155823754e-10       1.488261681249e-13      -5.659230707254e-12       0.000000000000e+00 
  130       5.147016452907e-10       1.493030152545e-13      -5.714350637237e-12       0.000000000000e+00 
  131       5.194849299476e-10       1.497107088774e-13      -5.767060280936e-12       0.000000000000e+00 
  132       5.242640475548e-10       1.500488600594e-13      -5.817289571009e-12       0.000000000000e+00 
  133       5.290375243172e-10       1.503171590424e-13      -5.864969223611e-12       0.000000000000e+00 
  134       5.338037994159e-10       1.505153771313e-13      -5.910030780282e-12       0.000000000000e+00 
  135       5.385612229872e-10       1.506433685813e-13      -5.952406649817e-12       0.000000000000e+00 
  136       5.433080541031e-10       1.507010724851e-13      -5.992030150153e-12       0.000000000000e+00 
  137       5.480426030567e-10       1.506885363553e-13      -6.028836133867e-12       0.000000000000e+00 
  138       5.527636791162e-10       1.506059856322e-13      -6.062762849084e-12       0.000000000000e+00 
  139       5.574701854896e-10       1.504537649804e-13      -6.093750351434e-12       0.000000000000e+00 
  140       5.621609780804e-10       1.502323192444e-13      -6.121739982875e-12       0.000000000000e+00 
  141       5.668348643839e-10       1.499421954740e-13      -6.146674417271e-12       0.000000000000e+00 
  142       5.714906023821e-10       1.495840449485e-13      -6.168497705979e-12       0.000000000000e+00 
  143       5.761268994398e-10       1.491586252022e-13      -6.187155323432e-12       0.000000000000e+00 
  144       5.807424111995e-10       1.486668020489e-13      -6.202594212722e-12       0.000000000000e+00 
  145       5.853357404774e-10       1.481095516065e-13      -6.214762831187e-12       0.000000000000e+00 
  146       5.899054361589e-10       1.474879623227e-13      -6.223611195993e-12       0.000000000000e+00 
  147       5.944499920939e-10       1.468032369988e-13      -6.229090929715e-12       0.000000000000e+00 
  148       5.989678459925e-10       1.460566948153e-13      -6.231155305928e-12       0.000000000000e+00 
  149       6.034573783206e-10       1.452497733565e-13      -6.229759294782e-12       0.000000000000e+00 
  150       6.079169111951e-10       1.443840306354e-13      -6.224859608596e-12       0.000000000000e+00 
  151       6.123447072798e-10       1.434611471184e-13      -6.216414747433e-12       0.000000000000e+00 
  152       6.167389686810e-10       1.424829277504e-13      -6.204385044688e-12       0.000000000000e+00 
  153       6.210979664921e-10       1.414512704216e-13      -6.188732799112e-12       0.000000000000e+00 
  154       6.254204453015e-10       1.403680638091e-13      -6.169422588742e-12       0.000000000000e+00 
  155       6.297052543476e-10       1.392352838575e-13      -6.146421073195e-12       0.000000000000e+00 
  156       6.339512198133e-10       1.380550283219e-13      -6.119696955490e-12       0.000000000000e+00 
  157       6.381571443864e-10       1.368295186220e-13      -6.089221028069e-12       0.000000000000e+00 
  158       6.423218068204e-10       1.355611016958e-13      -6.054966218826e-12       0.000000000000e+00 
  159       6.464439614961e-10       1.342522518537e-13      -6.016907637129e-12       0.000000000000e+00 
  160       6.505223379819e-10       1.329055726325e-13      -5.975022619841e-12       0.000000000000e+00 
  161       6.545556405949e-10       1.315237986491e-13      -5.929290777351e-12       0.000000000000e+00 
  162       6.585425479619e-10       1.301097974547e-13      -5.879694039593e-12       0.000000000000e+00 
  163       6.624817125805e-10       1.286665713887e-13      -5.826216702071e-12       0.000000000000e+00 
  164       6.663717603794e-10       1.271972594326e-13      -5.768845471885e-12       0.000000000000e+00 
  165       6.702112902801e-10       1.257051390637e-13      -5.707569513752e-12       0.000000000000e+00 
  166       6.739988737572e-10       1.241936281096e-13      -5.642380496034e-12       0.000000000000e+00 
  167       6.777330543999e-10       1.226662866016e-13      -5.573272636760e-12       0.000000000000e+00 
  168       6.814123474723e-10       1.211268186291e-13      -5.500242749648e-12       0.000000000000e+00 
  169       6.850352394748e-10       1.195790741930e-13      -5.423290290136e-12       0.000000000000e+00 
  170       6.886001877050e-10       1.180270510602e-13      -5.342417401398e-12       0.000000000000e+00 
  171       6.921057192089e-10       1.164747648850e-13      -5.257627843606e-12       0.000000000000e+00 
  172       6.955507378151e-10       1.149258435409e-13      -5.168923585161e-12       0.000000000000e+00 
  173       6.989342419790e-10       1.133839023585e-13      -5.076308014106e-12       0.000000000000e+00 
  174       7.022552276642e-10       1.118526741203e-13      -4.979787070461e-12       0.000000000000e+00 
  175       7.055126883080e-10       1.103360103770e-13      -4.879369287692e-12       0.000000000000e+00 
  176       7.087056147886e-10       1.088378827637e-13      -4.775065834182e-12       0.000000000000e+00 
  177       7.118329953908e-10       1.073623843167e-13      -4.666890554696e-12       0.000000000000e+00 
  178       7.148938157731e-10       1.059137307896e-13      -4.554860011849e-12       0.000000000000e+00 
  179       7.178870589338e-10       1.044962619704e-13      -4.438993527573e-12       0.000000000000e+00 
  180       7.208117051774e-10       1.031144429974e-13      -4.319313224587e-12       0.000000000000e+00 
  181       7.236667320812e-10       1.017728656759e-13      -4.195844067864e-12       0.000000000000e+00 
  182       7.264511144617e-10       1.004762497948e-13      -4.068613906097e-12       0.000000000000e+00 
  183       7.291638243409e-10       9.922944444284e-14      -3.937653513171e-12       0.000000000000e+00 
  184       7.318038309129e-10       9.803742932521e-14      -3.802996629624e-12       0.000000000000e+00 
  185       7.343701005103e-10       9.690531608007e-14      -3.664680004122e-12       0.000000000000e+00 
  186       7.368615965706e-10       9.583834959498e-14      -3.522743434923e-12       0.000000000000e+00 
  187       7.392772796026e-10       9.484190932337e-14      -3.377229811344e-12       0.000000000000e+00 
  188       7.416161071530e-10       9.392151060104e-14      -3.228185155233e-12       0.000000000000e+00 
  189       7.438770337725e-10       9.308280596266e-14      -3.075658662430e-12       0.000000000000e+00 
  190       7.460590109828e-10       9.233158645820e-14      -2.919702744243e-12       0.000000000000e+00 
  191       7.481610611922e-10       9.167352546785e-14      -2.760370223194e-12       0.000000000000e+00 
  192       7.501825057069e-10       9.111338594288e-14      -2.597705598961e-12       0.000000000000e+00 
  193       7.521227537971e-10       9.065575609881e-14      -2.431753205628e-12       0.000000000000e+00 
  194       7.539812304926e-10       9.030530204033e-14      -2.262560030422e-12       0.000000000000e+00 
  195       7.557573767910e-10       9.006676823514e-14      -2.090175745873e-12       0.000000000000e+00 
  196       7.574506498663e-10       8.994497798786e-14      -1.914652741966e-12       0.000000000000e+00 
  197       7.590605232769e-10       8.994483391386e-14      -1.736046158298e-12       0.000000000000e+00 
  198       7.605864871746e-10       9.007131841318e-14      -1.554413916236e-12       0.000000000000e+00 
  199       7.620280485127e-10       9.032949414435e-14      -1.369816751070e-12       0.000000000000e+00 
  200       7.633847312544e-10       9.072450449830e-14      -1.182318244172e-12       0.000000000000e+00 
  201       7.646560765811e-10       9.126157407222e-14      -9.919848551483e-13       0.000000000000e+00 
  202       7.658416431013e-10       9.194600914342e-14      -7.988859539981e-13       0.000000000000e+00 
  203       7.669410070585e-10       9.278319814321e-14      -6.030938532685e-13       0.000000000000e+00 
  204       7.679537625400e-10       9.377861213079e-14      -4.046838402102e-13       0.000000000000e+00 
  205       7.688795216849e-10       9.493780526709e-14      -2.037342089337e-13       0.000000000000e+00 
  206       7.697179148930e-10       9.626641528865e-14      -3.262925652106e-16       0.000000000000e+00 
  207       7.704685910330e-10       9.777016398151e-14       2.054555045976e-13       0.000000000000e+00 
  208       7.711312176506e-10       9.945485765505e-14       4.135236749297e-13       0.000000000000e+00 
  209       7.717054811777e-10       1.013263876159e-13       6.237875753226e-13       0.000000000000e+00 
  210       7.721910871400e-10       1.033907306418e-13       8.361533950287e-13       0.000000000000e+00 
  211       7.725877603658e-10       1.056539494554e-13       1.050524123505e-12       0.000000000000e+00 
  212       7.728952451945e-10       1.081221931982e-13       1.266799518259e-12       0.000000000000e+00 
  213       7.731133374066e-10       1.108013153376e-13       1.484881289400e-12       0.000000000000e+00 
  214       7.732419819797e-10       1.136956977016e-13       1.704689109493e-12       0.000000000000e+00 
  215       7.732811823401e-10       1.168093479108e-13       1.926145623205e-12       0.000000000000e+00 
  216       7.732309695238e-10       1.201462742776e-13       2.149171309453e-12       0.000000000000e+00 
  217       7.730914024692e-10       1.237104852733e-13       2.373684462981e-12       0.000000000000e+00 
  218       7.728625683085e-10       1.275059889945e-13       2.599601175938e-12       0.000000000000e+00 
  219       7.725445826599e-10       1.315367926303e-13       2.826835319456e-12       0.000000000000e+00 
  220       7.721375899194e-10       1.358069019282e-13       3.055298525228e-12       0.000000000000e+00 
  221       7.716417635528e-10       1.403203206619e-13       3.284900167084e-12       0.000000000000e+00 
  222       7.710573063875e-10       1.450810500969e-13       3.515547342570e-12       0.000000000000e+00 
  223       7.703844509048e-10       1.500930884580e-13       3.747144854527e-12       0.000000000000e+00 
  224       7.696234595313e-10       1.553604303959e-13       3.979595192665e-12       0.000000000000e+00 
  225       7.687746249312e-10       1.608870664535e-13       4.212798515145e-12       0.000000000000e+00 
  226       7.678382702982e-10       1.666769825332e-13       4.446652630153e-12       0.000000000000e+00 
  227       7.668147496473e-10       1.727341593631e-13       4.681052977481e-12       0.000000000000e+00 
  228       7.657044481068e-10       1.790625719640e-13       4.915892610102e-12       0.000000000000e+00 
  229       7.645077822101e-10       1.856661891162e-13       5.151062175750e-12       0.000000000000e+00 
  230       7.632252001879e-10       1.925489728260e-13       5.386449898494e-12       0.000000000000e+00 
  231       7.618571822601e-10       1.997148777923e-13       5.621941560321e-12       0.000000000000e+00 
  232       7.604042409273e-10       2.071678508739e-13       5.857420482711e-12       0.000000000000e+00 
  233       7.588669212632e-10       2.149118305556e-13       6.092767508212e-12       0.000000000000e+00 
  234       7.572458012065e-10       2.229507464152e-13       6.327860982023e-12       0.000000000000e+00 
  235       7.555414918525e-10       2.312885185902e-13       6.562576733567e-12       0.000000000000e+00 
  236       7.537546377453e-10       2.399290572444e-13       6.796788058074e-12       0.000000000000e+00 
  237       7.518859171697e-10       2.488762620348e-13       7.030365698152e-12       0.000000000000e+00 
  238       7.499360246107e-10       2.581336046557e-13       7.263185494352e-12       0.000000000000e+00 
  239       7.479056163501e-10       2.677028495089e-13       7.495151889252e-12       0.000000000000e+00 
  240       7.457953621397e-10       2.775852544929e-13       7.726175811602e-12       0.000000000000e+00 
  241       7.436059629909e-10       2.877819795497e-13       7.956167133181e-12       0.000000000000e+00 
  242       7.413381514288e-10       2.982940852517e-13       8.185034666550e-12       0.000000000000e+00 
  243       7.389926917460e-10       3.091225313892e-13       8.412686162813e-12       0.000000000000e+00 
  244       7.365703802578e-10       3.202681755571e-13       8.639028309371e-12       0.000000000000e+00 
  245       7.340720455557e-10       3.317317717427e-13       8.863966727678e-12       0.000000000000e+00 
  246       7.314985487621e-10       3.435139689122e-13       9.087405971000e-12       0.000000000000e+00 
  247       7.288507837846e-10       3.556153095984e-13       9.309249522167e-12       0.000000000000e+00 
  248       7.261296775704e-10       3.680362284874e-13       9.529399791334e-12       0.000000000000e+00 
  249       7.233361903603e-10       3.807770510061e-13       9.747758113735e-12       0.000000000000e+00 
  250       7.204713159432e-10       3.938379919095e-13       9.964224747441e-12       0.000000000000e+00 
  251       7.175360819104e-10       4.072191538673e-13       1.017869887111e-11       0.000000000000e+00 
  252       7.145315499100e-10       4.209205260516e-13       1.039107858176e-11       0.000000000000e+00 
  253       7.114588159010e-10       4.349419827237e-13       1.060126089250e-11       0.000000000000e+00 
  254       7.083190104078e-10       4.492832818218e-13       1.080914173032e-11       0.000000000000e+00 
  255       7.051132987745e-10       4.639440635473e-13       1.101461593380e-11       0.000000000000e+00 
  256       7.018428814190e-10       4.789238489528e-13       1.121757725092e-11       0.000000000000e+00 
  257       6.985089940876e-10       4.942220385289e-13       1.141791833678e-11       0.000000000000e+00 
  258       6.951129081091e-10       5.098379107913e-13       1.161553075136e-11       0.000000000000e+00 
  259       6.916559306492e-10       5.257706208682e-13       1.181030495731e-11       0.000000000000e+00 
  260       6.881394049648e-10       5.420191990871e-13       1.200213031766e-11       0.000000000000e+00 
  261       6.845647106583e-10       5.585825495624e-13       1.219089509358e-11       0.000000000000e+00 
  262       6.809332639320e-10       5.754594487824e-13       1.237648644220e-11       0.000000000000e+00 
  263       6.772465178423e-10       5.926485441962e-13       1.255879041427e-11       0.000000000000e+00 
  264       6.735059625538e-10       6.101483528012e-13       1.273769195200e-11       0.000000000000e+00 
  265       6.697131255942e-10       6.279572597303e-13       1.291307488676e-11       0.000000000000e+00 
  266       6.658694959044e-10       6.460733120018e-13       1.308483051344e-11       0.000000000000e+00 
  267       6.619762908985e-10       6.644935902751e-13       1.325288383366e-11       0.000000000000e+00 
  268       6.580346772492e-10       6.832148002309e-13       1.341716873328e-11       0.000000000000e+00 
  269       6.540458460783e-10       7.022334725865e-13       1.357761954629e-11       0.000000000000e+00 
  270       6.500110130817e-10       7.215459613365e-13       1.373417106706e-11       0.000000000000e+00 
  271       6.459314186550e-10       7.411484419943e-13       1.388675856261e-11       0.000000000000e+00 
  272       6.418083280194e-10       7.610369098326e-13       1.403531778485e-11       0.000000000000e+00 
  273       6.376430313468e-10       7.812071781252e-13       1.417978498281e-11       0.000000000000e+00 
  274       6.334368438857e-10       8.016548763875e-13       1.432009691491e-11       0.000000000000e+00 
  275       6.291911060867e-10       8.223754486177e-13       1.445619086121e-11       0.000000000000e+00 
  276       6.249071837278e-10       8.433641515380e-13       1.458800463562e-11       0.000000000000e+00 
  277       6.205864680402e-10       8.646160528356e-13       1.471547659819e-11       0.000000000000e+00 
  278       6.162303758341e-10       8.861260294038e-13       1.483854566735e-11       0.000000000000e+00 
  279       6.118403496234e-10       9.078887655830e-13       1.495715133213e-11       0.000000000000e+00 
  280       6.074178577524e-10       9.298987514016e-13       1.507123366444e-11       0.000000000000e+00 
  281       6.029643945204e-10       9.521502808176e-13       1.518073333129e-11       0.000000000000e+00 
  282       5.984814803076e-10       9.746374499592e-13       1.528559160706e-11       0.000000000000e+00 
  283       5.939706617011e-10       9.973541553659e-13       1.538575038576e-11       0.000000000000e+00 
  284       5.894335116194e-10       1.020294092230e-12       1.548115219321e-11       0.000000000000e+00 
  285       5.848716294393e-10       1.043450752637e-12       1.557174019937e-11       0.000000000000e+00 
  286       5.802866411201e-10       1.066817423807e-12       1.565745823054e-11       0.000000000000e+00 
  287       5.756801993303e-10       1.090387186336e-12       1.573825078162e-11       0.000000000000e+00 
  288       5.710539835723e-10       1.114152912437e-12       1.581406302835e-11       0.000000000000e+00 
  289       5.664097003087e-10       1.138107264181e-12       1.588484083958e-11       0.000000000000e+00 
  290       5.617490830870e-10       1.162242691736e-12       1.595053078949e-11       0.000000000000e+00 
  291       5.570738926661e-10       1.186551431613e-12       1.601108016985e-11       0.000000000000e+00 
  292       5.523859171411e-10       1.211025504901e-12       1.606643700227e-11       0.000000000000e+00 
  293       5.476869720692e-10       1.235656715514e-12       1.611655005044e-11       0.000000000000e+00 
  294       5.429789005952e-10       1.260436648427e-12       1.616136883237e-11       0.000000000000e+00 
  295       5.382635735771e-10       1.285356667919e-12       1.620084363268e-11       0.000000000000e+00 
  296       5.335428897116e-10       1.310407915818e-12       1.623492551480e-11       0.000000000000e+00 
  297       5.288186536401e-10       1.335581656832e-12       1.626357238153e-11       0.000000000000e+00 
  298       5.240922034425e-10       1.360870336799e-12       1.628676745804e-11       0.000000000000e+00 
  299       5.193647652430e-10       1.386266572553e-12       1.630450173312e-11       0.000000000000e+00 
  300       5.146375735551e-10       1.411762808199e-12       1.631676801236e-11       0.000000000000e+00 
  301       5.099118712412e-10       1.437351313814e-12       1.632356093859e-11       0.000000000000e+00 
  302       5.051889094728e-10       1.463024184167e-12       1.632487701234e-11       0.000000000000e+00 
  303       5.004699476911e-10       1.488773337425e-12       1.632071461230e-11       0.000000000000e+00 
  304       4.957562535665e-10       1.514590513870e-12       1.631107401572e-11       0.000000000000e+00 
  305       4.910491029590e-10       1.540467274605e-12       1.629595741892e-11       0.000000000000e+00 
  306       4.863497798785e-10       1.566395000270e-12       1.627536895770e-11       0.000000000000e+00 
  307       4.816595764445e-10       1.592364889751e-12       1.624931472781e-11       0.000000000000e+00 
  308       4.769797928465e-10       1.618367958894e-12       1.621780280535e-11       0.000000000000e+00 
