# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
   90       3.541931901529e-10       8.576632917154e-14      -2.518105389120e-12       0.000000000000e+00 
   91       3.583991800290e-10       8.787576129995e-14      -2.606791876607e-12       0.000000000000e+00 
   92       3.626281969027e-10       8.998104921814e-14      -2.696061232240e-12       0.000000000000e+00 
   93       3.668802013647e-10       9.208023053401e-14      -2.785846521560e-12       0.000000000000e+00 
   94       3.711549657711e-10       9.417130470168e-14      -2.876079222575e-12       0.000000000000e+00 
   95       3.754520655961e-10       9.625223327634e-14      -2.966689238388e-12       0.000000000000e+00 
   96       3.797708707834e-10       9.832094016893e-14      -3.057604909842e-12       0.000000000000e+00 
   97       3.841105370987e-10       1.003753119010e-13      -3.148753028150e-12       0.000000000000e+00 
   98       3.884699974813e-10       1.024131978596e-13      -3.240058847534e-12       0.000000000000e+00 
   99       3.928482308307e-10       1.044324613443e-13      -3.331447378692e-12       0.000000000000e+00 
  100       3.972451304982e-10       1.064311404097e-13      -3.422847450929e-12       0.000000000000e+00 
  101       4.016607433165e-10       1.084073103842e-13      -3.514188251545e-12       0.000000000000e+00 
  102       4.060949979217e-10       1.103590359695e-13      -3.605398124134e-12       0.000000000000e+00 
  103       4.105476994685e-10       1.122843721109e-13      -3.696404596751e-12       0.000000000000e+00 
  104       4.150185243442e-10       1.141813648677e-13      -3.787134410070e-12       0.000000000000e+00 
  105       4.195070148847e-10       1.160480522839e-13      -3.877513545547e-12       0.000000000000e+00 
  106       4.240125740885e-10       1.178824652586e-13      -3.967467253579e-12       0.000000000000e+00 
  107       4.285344603319e-10       1.196826284160e-13      -4.056920081670e-12       0.000000000000e+00 
  108       4.330717820840e-10       1.214465609766e-13      -4.145795902586e-12       0.000000000000e+00 
  109       4.376234926214e-10       1.231722776270e-13      -4.234017942523e-12       0.000000000000e+00 
  110       4.421885693268e-10       1.248578397837e-13      -4.321509226720e-12       0.000000000000e+00 
  111       4.467665890046e-10       1.265015149733e-13      -4.408193920713e-12       0.000000000000e+00 
  112       4.513572166451e-10       1.281016395727e-13      -4.493996214234e-12       0.000000000000e+00 
  113       4.559600239908e-10       1.296565715907e-13      -4.578839950994e-12       0.000000000000e+00 
  114       4.605744860658e-10       1.311646920326e-13      -4.662648660949e-12       0.000000000000e+00 
  115       4.651999777047e-10       1.326244062666e-13      -4.745345592561e-12       0.000000000000e+00 
  116       4.698357700812e-10       1.340341453894e-13      -4.826853745061e-12       0.000000000000e+00 
  117       4.744810272375e-10       1.353923675916e-13      -4.907095900720e-12       0.000000000000e+00 
  118       4.791348026129e-10       1.366975595237e-13      -4.985994657106e-12       0.000000000000e+00 
  119       4.837960355730e-10       1.379482376618e-13      -5.063472459351e-12       0.000000000000e+00 
  120       4.884635479387e-10       1.391429496734e-13      -5.139451632416e-12       0.000000000000e+00 
  121       4.931360405148e-10       1.402802757827e-13      -5.213854413353e-12       0.000000000000e+00 
  122       4.978120896196e-10       1.413588301367e-13      -5.286602983571e-12       0.000000000000e+00 
  123       5.024903187137e-10       1.423773108375e-13      -5.357620386645e-12       0.000000000000e+00 
  124       5.071699430088e-10       1.433346536386e-13      -5.426833332414e-12       0.000000000000e+00 
  125       5.118502811747e-10       1.442298985612e-13      -5.494169777328e-12       0.000000000000e+00 
  126       5.165305837707e-10       1.450621445403e-13      -5.559558106583e-12       0.000000000000e+00 
  127       5.212100311525e-10       1.458305511728e-13      -5.622927173353e-12       0.000000000000e+00 
  128       5.258877313789e-10       1.465343404663e-13      -5.684206338020e-12       0.000000000000e+00 
  129       5.305627181177e-10       1.471727985878e-13      -5.743325507407e-12       0.000000000000e+00 
  130       5.352339485535e-10       1.477452776122e-13      -5.800215174009e-12       0.000000000000e+00 
  131       5.399003012931e-10       1.482511972711e-13      -5.854806455225e-12       0.000000000000e+00 
  132       5.445605742730e-10       1.486900467009e-13      -5.907031132589e-12       0.000000000000e+00 
  133       5.492134826657e-10       1.490613861922e-13      -5.956821690999e-12       0.000000000000e+00 
  134       5.538576567862e-10       1.493648489378e-13      -6.004111357953e-12       0.000000000000e+00 
  135       5.584916399990e-10       1.496001427815e-13      -6.048834142777e-12       0.000000000000e+00 
  136       5.631138866243e-10       1.497670519668e-13      -6.090924875860e-12       0.000000000000e+00 
  137       5.677228978243e-10       1.498654637928e-13      -6.130319772617e-12       0.000000000000e+00 
  138       5.723176495625e-10       1.498954479931e-13      -6.166958108222e-12       0.000000000000e+00 
  139       5.768972051663e-10       1.498571889250e-13      -6.200780791367e-12       0.000000000000e+00 
  140       5.814605801147e-10       1.497509632876e-13      -6.231729897244e-12       0.000000000000e+00 
  141       5.860067408206e-10       1.495771420290e-13      -6.259748710107e-12       0.000000000000e+00 
  142       5.905346034138e-10       1.493361922524e-13      -6.284781765830e-12       0.000000000000e+00 
  143       5.950430325224e-10       1.490286791237e-13      -6.306774894475e-12       0.000000000000e+00 
  144       5.995308400562e-10       1.486552677771e-13      -6.325675262849e-12       0.000000000000e+00 
  145       6.039967839885e-10       1.482167252229e-13      -6.341431417072e-12       0.000000000000e+00 
  146       6.084395671387e-10       1.477139222535e-13      -6.353993325130e-12       0.000000000000e+00 
  147       6.128578359547e-10       1.471478353501e-13      -6.363312419446e-12       0.000000000000e+00 
  148       6.172501792952e-10       1.465195485899e-13      -6.369341639438e-12       0.000000000000e+00 
  149       6.216151272125e-10       1.458302555524e-13      -6.372035474081e-12       0.000000000000e+00 
  150       6.259511497343e-10       1.450812612264e-13      -6.371350004469e-12       0.000000000000e+00 
  151       6.302566556464e-10       1.442739839161e-13      -6.367242946378e-12       0.000000000000e+00 
  152       6.345299912754e-10       1.434099571488e-13      -6.359673692829e-12       0.000000000000e+00 
  153       6.387695658840e-10       1.424908067958e-13      -6.348603468674e-12       0.000000000000e+00 
  154       6.429742435344e-10       1.415181760338e-13      -6.333995720961e-12       0.000000000000e+00 
  155       6.471429854920e-10       1.404937970126e-13      -6.315815846168e-12       0.000000000000e+00 
  156       6.512747263167e-10       1.394195167792e-13      -6.294031124209e-12       0.000000000000e+00 
  157       6.553683732907e-10       1.382972990583e-13      -6.268610761569e-12       0.000000000000e+00 
  158       6.594228058451e-10       1.371292260323e-13      -6.239525934434e-12       0.000000000000e+00 
  159       6.634368749877e-10       1.359175001222e-13      -6.206749831824e-12       0.000000000000e+00 
  160       6.674094027300e-10       1.346644457680e-13      -6.170257698727e-12       0.000000000000e+00 
  161       6.713391815146e-10       1.333725112089e-13      -6.130026879229e-12       0.000000000000e+00 
  162       6.752249736420e-10       1.320442702644e-13      -6.086036859652e-12       0.000000000000e+00 
  163       6.790655106984e-10       1.306824241141e-13      -6.038269311678e-12       0.000000000000e+00 
  164       6.828594929826e-10       1.292898030785e-13      -5.986708135491e-12       0.000000000000e+00 
  165       6.866055889334e-10       1.278693683996e-13      -5.931339502903e-12       0.000000000000e+00 
  166       6.903024345566e-10       1.264242140210e-13      -5.872151900488e-12       0.000000000000e+00 
  167       6.939486328528e-10       1.249575683688e-13      -5.809136172717e-12       0.000000000000e+00 
  168       6.975427532437e-10       1.234727961319e-13      -5.742285565088e-12       0.000000000000e+00 
  169       7.010833310005e-10       1.219734000422e-13      -5.671595767261e-12       0.000000000000e+00 
  170       7.045688666701e-10       1.204630226557e-13      -5.597064956188e-12       0.000000000000e+00 
  171       7.079979323459e-10       1.189453327099e-13      -5.518692908919e-12       0.000000000000e+00 
  172       7.113695016204e-10       1.174236698370e-13      -5.436478167704e-12       0.000000000000e+00 
  173       7.146826461748e-10       1.159013735008e-13      -5.350420720066e-12       0.000000000000e+00 
  174       7.179364312768e-10       1.143818970520e-13      -5.260522946892e-12       0.000000000000e+00 
  175       7.211299156435e-10       1.128688090380e-13      -5.166789661771e-12       0.000000000000e+00 
  176       7.242621513047e-10       1.113657945123e-13      -5.069228150333e-12       0.000000000000e+00 
  177       7.273321834661e-10       1.098766563442e-13      -4.967848209580e-12       0.000000000000e+00 
  178       7.303390503725e-10       1.084053165284e-13      -4.862662187231e-12       0.000000000000e+00 
  179       7.332817831706e-10       1.069558174943e-13      -4.753685021052e-12       0.000000000000e+00 
  180       7.361594057727e-10       1.055323234157e-13      -4.640934278196e-12       0.000000000000e+00 
  181       7.389709347193e-10       1.041391215206e-13      -4.524430194539e-12       0.000000000000e+00 
  182       7.417153790429e-10       1.027806234004e-13      -4.404195714018e-12       0.000000000000e+00 
  183       7.443917401304e-10       1.014613663195e-13      -4.280256527968e-12       0.000000000000e+00 
  184       7.469990115869e-10       1.001860145251e-13      -4.152641114457e-12       0.000000000000e+00 
  185       7.495361790986e-10       9.895936055663e-14      -4.021380777624e-12       0.000000000000e+00 
  186       7.520022202958e-10       9.778632655522e-14      -3.886509687016e-12       0.000000000000e+00 
  187       7.543961046163e-10       9.667196557336e-14      -3.748064916926e-12       0.000000000000e+00 
  188       7.567167931686e-10       9.562146288443e-14      -3.606086485727e-12       0.000000000000e+00 
  189       7.589632385948e-10       9.464013729228e-14      -3.460617395213e-12       0.000000000000e+00 
  190       7.611343849339e-10       9.373344244076e-14      -3.311703669931e-12       0.000000000000e+00 
  191       7.632292463221e-10       9.290673339008e-14      -3.159391866416e-12       0.000000000000e+00 
  192       7.652471499720e-10       9.216454406325e-14      -3.003721310263e-12       0.000000000000e+00 
  193       7.671875111968e-10       9.151125799844e-14      -2.844731351147e-12       0.000000000000e+00 
  194       7.690497563334e-10       9.095133874618e-14      -2.682463871421e-12       0.000000000000e+00 
  195       7.708333228627e-10       9.048933041081e-14      -2.516963317166e-12       0.000000000000e+00 
  196       7.725376595310e-10       9.012985819192e-14      -2.348276729257e-12       0.000000000000e+00 
  197       7.741622264714e-10       8.987762892584e-14      -2.176453774413e-12       0.000000000000e+00 
  198       7.757064953245e-10       8.973743162706e-14      -2.001546776260e-12       0.000000000000e+00 
  199       7.771699493598e-10       8.971413802967e-14      -1.823610746388e-12       0.000000000000e+00 
  200       7.785520835968e-10       8.981270312886e-14      -1.642703415405e-12       0.000000000000e+00 
  201       7.798524049260e-10       9.003816572235e-14      -1.458885264001e-12       0.000000000000e+00 
  202       7.810704322303e-10       9.039564895183e-14      -1.272219553999e-12       0.000000000000e+00 
  203       7.822056965057e-10       9.089036084442e-14      -1.082772359420e-12       0.000000000000e+00 
  204       7.832577409830e-10       9.152759485413e-14      -8.906125975322e-13       0.000000000000e+00 
  205       7.842261212484e-10       9.231273040333e-14      -6.958120599177e-13       0.000000000000e+00 
  206       7.851104053649e-10       9.325123342416e-14      -4.984454435240e-13       0.000000000000e+00 
  207       7.859101739934e-10       9.434865690002e-14      -2.985903817241e-13       0.000000000000e+00 
  208       7.866250205140e-10       9.561064140700e-14      -9.632747537406e-14       0.000000000000e+00 
  209       7.872545511465e-10       9.704291565535e-14       1.082596761294e-13       0.000000000000e+00 
  210       7.877983850725e-10       9.865129703092e-14       3.150844437910e-13       0.000000000000e+00 
  211       7.882561545557e-10       1.004416921366e-13       5.240571379593e-13       0.000000000000e+00 
  212       7.886275050634e-10       1.024200973339e-13       7.350849772687e-13       0.000000000000e+00 
  213       7.889121401901e-10       1.045922403662e-13       9.480768018856e-13       0.000000000000e+00 
  214       7.891099595510e-10       1.069624771855e-13       1.162957631742e-12       0.000000000000e+00 
  215       7.892209304387e-10       1.095348216410e-13       1.379655031849e-12       0.000000000000e+00 
  216       7.892450440952e-10       1.123132973004e-13       1.598094437900e-12       0.000000000000e+00 
  217       7.891823159513e-10       1.153019370465e-13       1.818199137698e-12       0.000000000000e+00 
  218       7.890327858654e-10       1.185047826736e-13       2.039890252592e-12       0.000000000000e+00 
  219       7.887965183626e-10       1.219258844846e-13       2.263086718905e-12       0.000000000000e+00 
  220       7.884736028738e-10       1.255693008868e-13       2.487705269371e-12       0.000000000000e+00 
  221       7.880641539750e-10       1.294390979891e-13       2.713660414563e-12       0.000000000000e+00 
  222       7.875683116260e-10       1.335393491983e-13       2.940864424326e-12       0.000000000000e+00 
  223       7.869862414098e-10       1.378741348154e-13       3.169227309211e-12       0.000000000000e+00 
  224       7.863181347715e-10       1.424475416329e-13       3.398656801908e-12       0.000000000000e+00 
  225       7.855642092575e-10       1.472636625305e-13       3.629058338672e-12       0.000000000000e+00 
  226       7.847247087543e-10       1.523265960722e-13       3.860335040763e-12       0.000000000000e+00 
  227       7.837999037281e-10       1.576404461026e-13       4.092387695873e-12       0.000000000000e+00 
  228       7.827900914634e-10       1.632093213436e-13       4.325114739561e-12       0.000000000000e+00 
  229       7.816955963023e-10       1.690373349912e-13       4.558412236682e-12       0.000000000000e+00 
  230       7.805167698834e-10       1.751286043113e-13       4.792173862823e-12       0.000000000000e+00 
  231       7.792539913812e-10       1.814872502371e-13       5.026290885733e-12       0.000000000000e+00 
  232       7.779076677449e-10       1.881173969651e-13       5.260652146754e-12       0.000000000000e+00 
  233       7.764782339377e-10       1.950231715521e-13       5.495144042258e-12       0.000000000000e+00 
  234       7.749661531754e-10       2.022087035112e-13       5.729650505072e-12       0.000000000000e+00 
  235       7.733719171663e-10       2.096781244090e-13       5.964052985917e-12       0.000000000000e+00 
  236       7.716960463495e-10       2.174355674615e-13       6.198230434835e-12       0.000000000000e+00 
  237       7.699390901342e-10       2.254851671314e-13       6.432059282625e-12       0.000000000000e+00 
  238       7.681016214523e-10       2.338306510940e-13       6.665420570675e-12       0.000000000000e+00 
  239       7.661842195533e-10       2.424740895411e-13       6.898221858159e-12       0.000000000000e+00 
  240       7.641874866305e-10       2.514170693233e-13       7.130376606048e-12       0.000000000000e+00 
  241       7.621120536398e-10       2.606610935090e-13       7.361797144601e-12       0.000000000000e+00 
  242       7.599585805272e-10       2.702075801205e-13       7.592394669882e-12       0.000000000000e+00 
  243       7.577277564554e-10       2.800578608710e-13       7.822079240271e-12       0.000000000000e+00 
  244       7.554203000312e-10       2.902131799010e-13       8.050759772977e-12       0.000000000000e+00 
  245       7.530369595325e-10       3.006746925150e-13       8.278344040552e-12       0.000000000000e+00 
  246       7.505785131352e-10       3.114434639181e-13       8.504738667400e-12       0.000000000000e+00 
  247       7.480457691406e-10       3.225204679527e-13       8.729849126295e-12       0.000000000000e+00 
  248       7.454395662023e-10       3.339065858349e-13       8.953579734888e-12       0.000000000000e+00 
  249       7.427607735533e-10       3.456026048911e-13       9.175833652225e-12       0.000000000000e+00 
  250       7.400102912332e-10       3.576092172951e-13       9.396512875254e-12       0.000000000000e+00 
  251       7.371890503149e-10       3.699270188041e-13       9.615518235344e-12       0.000000000000e+00 
  252       7.342980131321e-10       3.825565074955e-13       9.832749394792e-12       0.000000000000e+00 
  253       7.313381735064e-10       3.954980825037e-13       1.004810484334e-11       0.000000000000e+00 
  254       7.283105569740e-10       4.087520427566e-13       1.026148189468e-11       0.000000000000e+00 
  255       7.252162210131e-10       4.223185857121e-13       1.047277668299e-11       0.000000000000e+00 
  256       7.220562552709e-10       4.361978060948e-13       1.068188415940e-11       0.000000000000e+00 
  257       7.188317817906e-10       4.503896946328e-13       1.088869808856e-11       0.000000000000e+00 
  258       7.155439552386e-10       4.648941367938e-13       1.109311104510e-11       0.000000000000e+00 
  259       7.121939631314e-10       4.797109115223e-13       1.129501441021e-11       0.000000000000e+00 
  260       7.087830260631e-10       4.948396899759e-13       1.149429836807e-11       0.000000000000e+00 
  261       7.053123979320e-10       5.102800342618e-13       1.169085190243e-11       0.000000000000e+00 
  262       7.017833661678e-10       5.260313961738e-13       1.188456279308e-11       0.000000000000e+00 
  263       6.981972519590e-10       5.420931159285e-13       1.207531761239e-11       0.000000000000e+00 
  264       6.945554104794e-10       5.584644209021e-13       1.226300172182e-11       0.000000000000e+00 
  265       6.908592311160e-10       5.751444243671e-13       1.244749926839e-11       0.000000000000e+00 
  266       6.871100752257e-10       5.921318906256e-13       1.262870144664e-11       0.000000000000e+00 
  267       6.833090851980e-10       6.094245188857e-13       1.280653178830e-11       0.000000000000e+00 
  268       6.794573654657e-10       6.270196180397e-13       1.298092223911e-11       0.000000000000e+00 
  269       6.755560441627e-10       6.449143351158e-13       1.315180502747e-11       0.000000000000e+00 
  270       6.716062732447e-10       6.631056536206e-13       1.331911267497e-11       0.000000000000e+00 
  271       6.676092286112e-10       6.815903918802e-13       1.348277800685e-11       0.000000000000e+00 
  272       6.635661102270e-10       7.003652013831e-13       1.364273416246e-11       0.000000000000e+00 
  273       6.594781422437e-10       7.194265651210e-13       1.379891460577e-11       0.000000000000e+00 
  274       6.553465731209e-10       7.387707959318e-13       1.395125313580e-11       0.000000000000e+00 
  275       6.511726757483e-10       7.583940348406e-13       1.409968389717e-11       0.000000000000e+00 
  276       6.469577475669e-10       7.782922494022e-13       1.424414139050e-11       0.000000000000e+00 
  277       6.427031106904e-10       7.984612320428e-13       1.438456048295e-11       0.000000000000e+00 
  278       6.384101120272e-10       8.188965984018e-13       1.452087641866e-11       0.000000000000e+00 
  279       6.340801234015e-10       8.395937856740e-13       1.465302482924e-11       0.000000000000e+00 
  280       6.297145416750e-10       8.605480509512e-13       1.478094174426e-11       0.000000000000e+00 
  281       6.253147888683e-10       8.817544695644e-13       1.490456360169e-11       0.000000000000e+00 
  282       6.208823122827e-10       9.032079334254e-13       1.502382725843e-11       0.000000000000e+00 
  283       6.164185846216e-10       9.249031493691e-13       1.513867000076e-11       0.000000000000e+00 
  284       6.119251041120e-10       9.468346374950e-13       1.524902955481e-11       0.000000000000e+00 
  285       6.074033946260e-10       9.689967295093e-13       1.535484409705e-11       0.000000000000e+00 
  286       6.028550058022e-10       9.913835670670e-13       1.545605226477e-11       0.000000000000e+00 
  287       5.982815131679e-10       1.013989100113e-12       1.555259316655e-11       0.000000000000e+00 
  288       5.936845182596e-10       1.036807085226e-12       1.564440639275e-11       0.000000000000e+00 
  289       5.890656487455e-10       1.059831083958e-12       1.573143202597e-11       0.000000000000e+00 
  290       5.844265585464e-10       1.083054461177e-12       1.581361065155e-11       0.000000000000e+00 
  291       5.797689279574e-10       1.106470383410e-12       1.589088336801e-11       0.000000000000e+00 
  292       5.750944637698e-10       1.130071817183e-12       1.596319179759e-11       0.000000000000e+00 
  293       5.704048993918e-10       1.153851527365e-12       1.603047809667e-11       0.000000000000e+00 
  294       5.657019949710e-10       1.177802075509e-12       1.609268496626e-11       0.000000000000e+00 
  295       5.609875375153e-10       1.201915818193e-12       1.614975566252e-11       0.000000000000e+00 
  296       5.562633410145e-10       1.226184905363e-12       1.620163400718e-11       0.000000000000e+00 
  297       5.515311363641e-10       1.250601544364e-12       1.624827067782e-11       0.000000000000e+00 
  298       5.467922349558e-10       1.275158809657e-12       1.628964239593e-11       0.000000000000e+00 
  299       5.420478489368e-10       1.299849869309e-12       1.632573369398e-11       0.000000000000e+00 
  300       5.372991999037e-10       1.324667721566e-12       1.635653073878e-11       0.000000000000e+00 
  301       5.325475188744e-10       1.349605193558e-12       1.638202135046e-11       0.000000000000e+00 
  302       5.277940462599e-10       1.374654939994e-12       1.640219502147e-11       0.000000000000e+00 
  303       5.230400318372e-10       1.399809441871e-12       1.641704293560e-11       0.000000000000e+00 
  304       5.182867347206e-10       1.425061005175e-12       1.642655798693e-11       0.000000000000e+00 
  305       5.135354233345e-10       1.450401759580e-12       1.643073479884e-11       0.000000000000e+00 
  306       5.087873753849e-10       1.475823657152e-12       1.642956974301e-11       0.000000000000e+00 
  307       5.040438778320e-10       1.501318471052e-12       1.642306095841e-11       0.000000000000e+00 
  308       4.993062268623e-10       1.526877794237e-12       1.641120837027e-11       0.000000000000e+00 
